#{"t_start": 1522684762.9629261, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,845.163013
5.0,350,851.874598
9.0,492,862.405091
2.0,202,866.001255
0.0,129,868.362394
2.0,202,871.86462
0.0,129,874.02613
5.0,350,880.229397
2.0,200,883.736662
1.0,157,886.857168
1.0,173,890.437697
0.0,129,892.770122
2.0,226,896.986149
1.0,173,900.356101
3.0,248,905.327882
0.0,127,907.903582
0.0,125,910.21494
2.0,202,913.918375
5.0,350,920.401647
0.0,129,922.527242
3.0,248,927.741471
0.0,129,930.420251
1.0,155,933.220148
5.0,350,939.810445
0.0,129,942.219436
3.0,248,946.862934
10.0,434,955.235937
0.0,129,957.750456
3.0,255,962.507332
9.0,404,970.237626
6.0,400,977.915111
5.0,350,984.637151
6.0,382,992.520261
0.0,129,995.188057
5.0,372,1002.781822
2.0,202,1006.419823
1.0,155,1009.384886
2.0,201,1012.972925
0.0,127,1015.011665
1.0,155,1017.627871
2.0,202,1021.192816
6.0,399,1028.832191
3.0,252,1034.236373
12.0,455,1042.836376
4.0,297,1048.69248
2.0,200,1052.582472
4.0,301,1058.648424
1.0,155,1061.543831
3.0,230,1065.490844
1.0,175,1068.400039
1.0,155,1071.266518
2.0,185,1074.725286
3.0,248,1079.394791
0.0,129,1081.848525
1.0,175,1085.054557
1.0,159,1088.242485
1.0,157,1090.848481
1.0,178,1093.831055
5.0,310,1099.905935
0.0,127,1102.496758
3.0,251,1107.095439
0.0,129,1109.555633
4.0,283,1114.781224
3.0,272,1119.755687
0.0,127,1121.851907
4.0,297,1127.375146
0.0,127,1129.64315
1.0,157,1132.245921
1.0,155,1135.150634
2.0,200,1138.826861
0.0,129,1140.879736
0.0,127,1143.064801
1.0,155,1145.770583
4.0,280,1151.275546
3.0,270,1156.530528
0.0,129,1158.738226
2.0,183,1162.029286
1.0,155,1164.765097
4.0,264,1169.25971
1.0,155,1172.35924
1.0,154,1175.012786
8.0,296,1180.27245
0.0,129,1182.961386
0.0,129,1185.276013
10.0,432,1193.909254
0.0,127,1196.131686
11.0,492,1206.046328
9.0,401,1214.038738
4.0,247,1219.046243
0.0,127,1221.541729
4.0,245,1226.346407
9.0,404,1234.293031
2.0,223,1238.100768
3.0,214,1241.635699
5.0,325,1247.74786
11.0,501,1257.762908
6.0,330,1264.049293
4.0,276,1269.892563
3.0,251,1274.956553
6.0,394,1282.692488
3.0,216,1286.800012
0.0,127,1288.754441
4.0,277,1294.218914
3.0,216,1298.182154
0.0,127,1300.700549
10.0,450,1308.331808
2.0,183,1312.106708
13.0,525,1322.847963
4.0,297,1328.036179
1.0,155,1330.748489
7.0,340,1337.192546
11.0,271,1342.442623
0.0,129,1344.34268
8.0,397,1352.253412
0.0,125,1354.585684
10.0,433,1362.817184
2.0,185,1365.982937
1.0,153,1368.682676
0.0,127,1370.768722
0.0,129,1373.219478
5.0,350,1380.299082
1.0,155,1383.226419
8.0,279,1388.921614
1.0,176,1391.837121
3.0,229,1395.750551
11.0,271,1400.859921
11.0,462,1409.424971
10.0,454,1418.665199
1.0,155,1421.237679
0.0,129,1423.493975
7.0,369,1430.618464
8.0,298,1436.447016
0.0,129,1438.571013
1.0,176,1441.822829
6.0,359,1448.596871
14.0,402,1456.035037
2.0,183,1459.476196
9.0,303,1465.888825
3.0,234,1470.298103
9.0,404,1478.307367
4.0,267,1483.425581
3.0,254,1488.1
8.0,470,1497.59292
17.0,366,1504.94174
6.0,397,1512.408453
4.0,286,1517.711382
0.0,129,1519.895203
3.0,216,1523.911692
5.0,350,1530.766442
2.0,206,1534.650981
5.0,342,1541.347987
1.0,155,1543.916119
3.0,251,1549.124937
1.0,155,1552.182569
5.0,327,1558.396346
12.0,321,1564.113508
3.0,272,1569.203032
1.0,155,1572.192554
1.0,155,1574.673861
5.0,369,1582.159862
2.0,204,1586.028535
7.0,420,1594.567104
13.0,333,1600.483522
11.0,456,1608.602565
10.0,448,1617.233175
0.0,129,1619.533532
0.0,129,1621.712052
0.0,129,1624.02083
2.0,204,1627.634975
2.0,206,1631.557758
2.0,185,1635.029496
0.0,129,1637.840121
7.0,445,1646.313195
1.0,175,1649.476063
6.0,338,1656.181092
5.0,340,1662.938773
7.0,422,1671.010085
17.0,578,1681.866374
3.0,250,1686.415766
4.0,282,1691.719303
7.0,431,1699.829647
5.0,353,1706.460776
12.0,451,1714.672921
14.0,401,1722.467059
12.0,321,1728.643354
6.0,387,1735.81068
9.0,327,1741.82495
6.0,367,1748.293239
9.0,349,1754.586907
3.0,250,1759.094873
9.0,384,1766.167842
7.0,425,1774.39105
5.0,351,1780.255138
10.0,502,1789.937024
5.0,340,1796.93225
9.0,404,1804.829423
5.0,375,1811.763956
3.0,234,1815.897596
6.0,346,1822.255867
14.0,619,1834.33146
11.0,397,1842.044686
12.0,505,1851.574033
6.0,353,1857.960787
5.0,353,1864.947144
6.0,369,1872.445614
28.0,704,1885.76596
26.0,704,1899.894747
7.0,374,1906.961285
5.0,310,1913.166519
5.0,333,1919.221123
5.0,313,1924.94858
6.0,351,1931.611013
4.0,300,1937.242328
7.0,448,1946.055098
23.0,749,1960.10072
10.0,499,1969.803311
8.0,505,1979.009364
8.0,297,1984.664703
15.0,420,1992.544063
13.0,600,2004.053517
18.0,750,2018.135453
19.0,556,2028.147038
26.0,608,2040.128801
10.0,568,2050.112656
20.0,728,2063.750423
20.0,664,2076.023012
10.0,362,2082.751779
17.0,451,2091.371677
8.0,454,2099.730577
13.0,372,2106.349829
8.0,417,2113.771294
11.0,394,2121.454312
21.0,723,2134.309195
18.0,827,2149.909156
10.0,486,2158.179972
25.0,645,2169.886684
14.0,580,2180.401432
15.0,665,2193.031609
11.0,538,2203.956027
22.0,835,2219.791426
25.0,663,2232.4324
21.0,788,2247.998506
15.0,596,2259.250663
27.0,865,2276.016754
7.0,408,2283.971765
24.0,749,2298.012593
13.0,637,2310.295653
21.0,715,2324.089704
16.0,472,2332.635905
33.0,966,2350.66535
21.0,610,2362.812443
11.0,581,2373.8281
13.0,622,2385.649744
31.0,796,2400.905207
26.0,628,2412.391626
36.0,1017,2433.347384
18.0,761,2448.146704
22.0,773,2464.01734
39.0,691,2477.666506
13.0,617,2489.185221
27.0,709,2502.818029
11.0,560,2513.146205
22.0,789,2528.731261
27.0,753,2542.984531
14.0,605,2554.818574
13.0,577,2565.973272
23.0,736,2579.325198
10.0,509,2589.038258
15.0,689,2601.88411
18.0,718,2615.708554
29.0,733,2629.394381
35.0,1055,2649.241744
32.0,846,2665.330607
22.0,768,2680.054971
21.0,638,2692.771724
27.0,841,2709.502081
23.0,831,2724.793395
29.0,1037,2743.49541
22.0,755,2757.843385
34.0,1133,2779.458311
21.0,766,2794.154661
18.0,794,2809.435644
30.0,1123,2830.801602
40.0,875,2847.400428
33.0,1074,2867.112842
44.0,1244,2891.549977
22.0,754,2905.742274
23.0,723,2918.960453
15.0,663,2930.854824
32.0,1088,2951.691987
29.0,869,2967.837326
30.0,982,2986.831986
45.0,933,3005.297796
81.0,1591,3036.816694
73.0,1546,3067.116524
38.0,824,3082.688281
61.0,1275,3107.137711
34.0,859,3123.591825
40.0,970,3141.939945
26.0,602,3153.235509
40.0,979,3172.280989
61.0,1261,3196.716642
29.0,923,3215.023425
68.0,1414,3241.779684
71.0,1559,3270.755117
47.0,1114,3293.13477
85.0,1619,3323.902873
28.0,779,3339.051187
38.0,989,3356.611837
30.0,655,3369.330547
30.0,855,3385.181706
40.0,1116,3406.15068
37.0,1072,3427.027607
54.0,1206,3449.400462
48.0,980,3467.329495
78.0,1633,3499.018174
83.0,1599,3529.317261
40.0,642,3541.008392
58.0,1372,3566.599366
63.0,1468,3594.043452
77.0,1466,3622.876336
43.0,1113,3644.484217
51.0,953,3662.517201
92.0,1387,3689.07772
69.0,1353,3714.931624
91.0,1572,3744.35467
65.0,953,3762.465788
184.0,1873,3798.91122
39.0,1210,3822.468752
77.0,1367,3848.835902
179.0,1724,3880.59946
87.0,1503,3908.988051
59.0,1303,3933.413833
33.0,914,3950.797334
25.0,819,3966.49629
93.0,1451,3993.79773
25.0,860,4010.283293
79.0,1277,4034.498594
66.0,1153,4056.401347
61.0,1086,4078.228021
51.0,1311,4102.152436
112.0,1556,4130.587456
159.0,1585,4160.044874
76.0,1120,4181.700138
54.0,1171,4202.923619
112.0,1331,4228.064979
54.0,1198,4250.265598
230.0,1873,4285.683095
96.0,1505,4315.349095
267.0,1993,4353.078396
68.0,1287,4377.684624
143.0,1810,4411.235161
114.0,1385,4436.527335
140.0,1810,4472.467668
287.0,1870,4507.021815
139.0,1705,4539.088394
243.0,1902,4575.171285
212.0,1280,4601.095547
324.0,1538,4629.758431
284.0,1795,4663.551525
123.0,1591,4694.301157
287.0,2019,4735.537114
236.0,1852,4770.644058
167.0,1815,4805.071939
118.0,1703,4836.939321
375.0,2086,4877.498853
319.0,1836,4913.958097
204.0,1802,4947.954399
110.0,1490,4976.79004
323.0,1752,5009.566746
339.0,1964,5047.521559
318.0,1944,5085.262993
168.0,1732,5117.534875
110.0,1576,5148.003872
242.0,1732,5180.730649
320.0,1837,5216.091358
295.0,918,5234.038645
353.0,1847,5269.256939
300.0,1881,5304.585762
390.0,2083,5344.952662
384.0,2071,5385.381226
396.0,2360,5431.062114
410.0,2386,5475.487279
388.0,1919,5512.450099
208.0,1641,5544.690597
344.0,1941,5581.919198
387.0,2046,5619.76749
369.0,2579,5668.787709
410.0,2741,5721.644485
435.0,3184,5781.017505
407.0,2326,5826.794422
364.0,2093,5865.33932
421.0,2424,5911.86558
413.0,2502,5959.366658
368.0,1855,5995.515176
384.0,2687,6046.596299
428.0,2977,6102.821789
431.0,2997,6159.510207
411.0,2764,6211.407326
425.0,3522,6279.071118
435.0,2441,6324.838845
435.0,4275,6405.920321
329.0,1782,6439.716367
368.0,2750,6492.239675
377.0,2412,6538.181778
419.0,2206,6579.698811
406.0,1931,6616.293279
420.0,3575,6684.954348
388.0,2694,6736.704211
318.0,2257,6779.657058
391.0,2140,6820.380949
417.0,3114,6880.466738
362.0,2118,6921.392231
414.0,2539,6970.047197
392.0,2334,7014.851935
412.0,2228,7058.26686
420.0,2696,7108.06582
408.0,2765,7160.811009
420.0,3815,7234.15459
403.0,2981,7291.170315
802.0,4485,7377.612784
404.0,3394,7442.632912
420.0,2392,7488.099624
391.0,2365,7533.355008
418.0,2704,7586.130785
418.0,2569,7634.932423
411.0,2892,7692.309942
407.0,2312,7737.434118
390.0,2241,7779.768686
402.0,4159,7860.628488
431.0,2586,7908.956349
364.0,1601,7939.967497
278.0,1889,7973.921092
424.0,2558,8022.895698
355.0,1945,8059.052195
353.0,8206,8214.507925
417.0,3075,8273.046491
491.0,3647,8342.914631
398.0,3260,8406.338035
233.0,1892,8443.496652
419.0,3291,8506.244938
408.0,2260,8548.918281
443.0,2728,8600.019635
415.0,2326,8644.709347
421.0,3290,8708.843845
427.0,2386,8755.004833
377.0,2440,8801.923429
420.0,2871,8857.567914
429.0,2884,8914.068402
417.0,3731,8982.920204
413.0,3740,9052.760635
428.0,3749,9126.959284
407.0,3832,9200.633313
409.0,2711,9253.337842
424.0,3409,9320.374465
420.0,3091,9379.122167
383.0,2387,9428.269623
421.0,2877,9486.161426
376.0,1776,9522.044891
372.0,1912,9559.336506
421.0,2676,9611.810857
417.0,2584,9663.306419
455.0,3354,9728.424699
412.0,3039,9787.319518
428.0,2668,9837.809578
415.0,2397,9885.269302
406.0,3883,9959.398319
421.0,3701,10035.096519
401.0,2004,10076.114223
385.0,2351,10122.322539
436.0,3044,10181.140148
409.0,2461,10229.321816
421.0,2449,10278.072537
808.0,5280,10379.599167
422.0,2187,10421.254019
424.0,4452,10502.985425
399.0,2184,10545.058716
394.0,2825,10598.815491
426.0,2775,10652.862023
329.0,2034,10692.053792
424.0,3078,10751.090863
392.0,2835,10805.556177
400.0,2262,10848.076799
424.0,2677,10901.058415
428.0,2760,10956.248768
805.0,4793,11045.153175
425.0,3051,11101.214207
417.0,2160,11142.469227
436.0,2880,11198.021931
432.0,2192,11239.728954
471.0,2972,11296.871267
419.0,2748,11349.829626
409.0,2655,11399.646024
424.0,2480,11445.727449
417.0,2382,11490.631225
428.0,3028,11548.419796
445.0,3308,11613.092626
416.0,2258,11657.408753
392.0,2674,11707.999087
419.0,2916,11763.331255
379.0,2586,11812.250913
400.0,7487,11956.786722
428.0,4169,12035.507656
499.0,3234,12096.85972
409.0,2057,12136.811108
392.0,2335,12181.478039
704.0,4222,12264.834776
