#{"t_start": 1522684763.0615351, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
7.0,416,1502.393398
4.0,258,1506.876274
11.0,499,1516.708878
0.0,127,1518.808717
5.0,329,1524.821309
11.0,469,1534.072429
10.0,362,1541.287283
13.0,615,1553.743922
6.0,334,1560.058005
1.0,157,1562.642051
6.0,340,1569.050269
7.0,250,1573.791434
4.0,322,1580.154665
1.0,155,1582.786779
8.0,300,1588.870855
0.0,127,1591.018952
1.0,155,1594.182709
1.0,178,1597.381899
10.0,492,1605.869784
2.0,185,1609.117588
16.0,331,1615.62967
3.0,214,1619.734908
21.0,638,1631.986953
14.0,628,1644.215479
8.0,447,1653.529817
8.0,466,1662.727731
8.0,282,1668.015387
5.0,374,1674.894102
6.0,379,1681.901778
12.0,320,1688.053566
16.0,462,1696.680242
2.0,204,1700.371373
9.0,491,1709.455122
3.0,230,1713.535894
3.0,228,1717.941327
3.0,252,1722.851229
12.0,517,1732.799153
3.0,271,1737.854228
3.0,253,1742.123249
11.0,443,1749.868798
12.0,320,1755.750216
14.0,590,1766.932625
7.0,409,1774.679589
7.0,412,1781.893806
1.0,173,1785.19589
2.0,206,1788.776558
3.0,252,1793.918312
9.0,351,1800.735966
16.0,433,1809.079272
17.0,484,1818.276135
21.0,526,1827.96559
15.0,581,1839.532764
6.0,340,1845.507679
16.0,472,1854.843498
12.0,502,1864.451259
13.0,331,1870.938381
19.0,660,1883.442012
25.0,502,1894.020131
11.0,555,1904.492558
26.0,752,1919.086254
12.0,540,1929.099914
18.0,624,1941.393593
20.0,486,1950.647106
6.0,339,1956.914195
8.0,396,1964.061287
13.0,625,1975.994467
13.0,468,1985.141524
6.0,378,1992.034062
18.0,630,2004.395989
18.0,567,2014.814694
10.0,503,2023.986597
7.0,397,2031.301149
10.0,451,2040.09882
18.0,790,2054.247486
9.0,465,2063.041622
9.0,469,2071.503105
13.0,646,2083.442313
19.0,778,2098.410235
21.0,731,2111.53121
11.0,487,2121.062552
18.0,628,2132.5904
11.0,497,2141.423682
4.0,285,2146.713315
4.0,265,2151.202354
24.0,587,2161.674272
10.0,470,2170.158291
9.0,490,2178.720896
17.0,642,2190.958883
22.0,673,2204.647491
16.0,575,2215.077365
8.0,441,2223.637128
21.0,626,2235.20019
10.0,521,2245.757794
18.0,669,2258.639839
22.0,605,2270.35039
13.0,521,2280.323174
15.0,540,2290.456391
25.0,967,2308.919329
15.0,626,2321.298253
19.0,522,2331.0029
18.0,568,2341.363995
20.0,794,2356.167353
23.0,755,2371.190317
8.0,435,2378.935163
24.0,733,2393.180138
19.0,594,2404.245322
20.0,768,2419.383516
27.0,1045,2440.677033
28.0,819,2456.713685
28.0,425,2465.639479
37.0,856,2482.405116
20.0,909,2498.981467
26.0,741,2513.322306
25.0,872,2530.360367
13.0,595,2541.713474
24.0,792,2556.956928
12.0,588,2568.643252
33.0,1028,2587.613868
31.0,881,2604.421552
24.0,509,2614.136875
24.0,804,2629.188096
23.0,807,2644.560424
30.0,938,2661.992146
21.0,729,2676.029763
30.0,822,2692.249132
15.0,637,2704.854176
14.0,655,2717.026369
21.0,755,2730.792388
29.0,879,2746.806028
38.0,1043,2767.163165
39.0,977,2785.796254
41.0,1033,2805.467089
31.0,871,2821.793366
21.0,598,2833.437304
46.0,949,2851.149379
46.0,949,2868.532079
25.0,773,2883.638205
38.0,1022,2903.102804
37.0,1126,2923.96659
50.0,1200,2946.559624
33.0,861,2962.975178
19.0,763,2976.961558
42.0,1012,2996.692328
23.0,586,3008.708704
60.0,1333,3035.269859
27.0,780,3049.513284
57.0,1262,3074.734025
64.0,1434,3101.98722
62.0,1241,3125.907692
34.0,955,3144.384464
23.0,961,3162.563535
54.0,967,3181.471916
45.0,1128,3203.387782
52.0,1034,3222.842177
86.0,1678,3254.017752
35.0,1138,3276.50177
67.0,1285,3301.427988
36.0,914,3319.166585
76.0,1298,3343.57733
49.0,1341,3368.749887
72.0,1587,3398.972182
37.0,981,3416.915507
49.0,1277,3441.463992
73.0,1406,3467.538481
48.0,1104,3488.914538
55.0,1262,3512.862393
53.0,1284,3536.93593
66.0,1435,3563.160618
27.0,794,3578.675328
48.0,993,3596.78434
105.0,1503,3626.567781
34.0,1182,3649.603483
44.0,1241,3672.496642
82.0,1562,3702.688136
95.0,1736,3735.340726
82.0,1455,3763.200712
154.0,1591,3794.109373
80.0,1565,3824.686229
59.0,1231,3848.533138
73.0,1254,3871.777263
77.0,1224,3894.307634
97.0,1604,3924.793077
68.0,1210,3947.228724
92.0,1335,3973.307108
66.0,1307,3997.931245
31.0,937,4015.144149
88.0,1444,4043.873998
97.0,1242,4067.040352
53.0,1205,4089.857921
123.0,1731,4122.343098
124.0,1511,4149.619952
93.0,1614,4180.835923
104.0,1321,4204.622722
63.0,1427,4231.658537
62.0,1411,4258.251414
129.0,1547,4287.341635
86.0,1451,4315.857885
194.0,2001,4354.031214
151.0,1833,4388.862118
128.0,1575,4417.744055
45.0,817,4432.601146
140.0,1498,4462.426776
200.0,1931,4497.912383
108.0,1521,4526.545177
132.0,1316,4551.338596
213.0,1762,4585.50249
137.0,1709,4617.847104
261.0,2129,4658.635083
88.0,1484,4687.265077
327.0,1998,4727.763371
375.0,1846,4762.95791
230.0,2286,4806.841569
155.0,1645,4837.621246
376.0,2097,4878.137102
100.0,1465,4906.98618
326.0,1897,4943.843283
375.0,2237,4986.545129
396.0,2215,5028.224453
316.0,1889,5064.538802
332.0,2345,5109.340743
320.0,1611,5140.283447
362.0,2316,5184.735293
350.0,2009,5223.425088
400.0,2090,5263.746925
332.0,1321,5288.183135
395.0,2416,5335.265569
388.0,2505,5383.604893
372.0,1977,5421.577992
361.0,2417,5467.67514
305.0,1834,5502.006615
355.0,2000,5540.717762
353.0,2367,5586.968721
413.0,2562,5634.076407
384.0,2373,5679.912215
374.0,2097,5720.291912
395.0,2818,5772.687109
424.0,2260,5816.372048
391.0,2416,5861.850923
391.0,2117,5902.80472
356.0,2138,5943.66627
389.0,2116,5983.726463
98.0,1293,6008.644755
104.0,1634,6039.691604
403.0,2025,6077.797192
358.0,2136,6118.322231
398.0,3066,6176.548736
424.0,2262,6218.081483
396.0,2079,6259.479327
360.0,2183,6300.661325
403.0,2440,6346.263727
390.0,2367,6390.984878
387.0,3216,6452.412383
411.0,2599,6502.140805
428.0,3178,6561.73046
395.0,2122,6600.854414
405.0,2172,6643.062578
470.0,2955,6699.752827
428.0,3174,6760.335998
383.0,2056,6800.456727
420.0,2677,6851.837848
401.0,2368,6896.650622
427.0,2971,6953.4094
424.0,3257,7016.764107
397.0,2717,7069.155677
419.0,3123,7127.006736
411.0,2835,7181.927765
404.0,2988,7238.766473
428.0,3677,7309.508338
409.0,2576,7359.366052
389.0,2227,7402.0278
406.0,2231,7444.232727
414.0,2259,7487.561582
425.0,2901,7543.112235
393.0,3363,7607.87205
428.0,2707,7661.179277
396.0,2664,7713.053582
76.0,1309,7738.375494
436.0,2887,7793.59073
403.0,3574,7863.038189
417.0,2776,7915.279256
403.0,2089,7953.680179
404.0,2621,8002.951303
428.0,2547,8050.969936
803.0,5341,8151.50152
395.0,2337,8196.686439
414.0,2423,8242.390026
414.0,3135,8302.319512
405.0,2056,8341.839212
412.0,4349,8426.297143
409.0,3526,8494.107337
419.0,3340,8557.193564
433.0,2312,8600.776355
416.0,2147,8642.203723
411.0,3087,8702.478418
425.0,4150,8781.885309
403.0,2779,8835.640567
372.0,2716,8889.445815
434.0,14019,9157.134508
784.0,5202,9257.325211
410.0,2418,9305.040534
417.0,2346,9350.346622
426.0,2511,9399.52881
428.0,2380,9449.679576
415.0,2335,9496.024784
428.0,5011,9594.877246
416.0,2710,9647.194829
432.0,2449,9696.545851
404.0,2303,9740.997713
462.0,3268,9803.872951
382.0,3252,9866.283147
427.0,3962,9941.474663
406.0,7225,10089.191966
417.0,2644,10140.922834
410.0,4003,10219.099217
403.0,2200,10262.480411
346.0,2977,10320.026223
386.0,1778,10353.882516
827.0,6780,10482.504978
417.0,7326,10621.928995
420.0,3303,10685.507688
421.0,2775,10739.535748
388.0,2210,10781.02427
431.0,3862,10854.793511
427.0,4546,10945.389455
428.0,4311,11025.989131
421.0,2134,11066.161743
412.0,2488,11111.573304
420.0,3832,11185.7452
474.0,3378,11249.93341
415.0,2456,11297.463856
344.0,2260,11341.121977
537.0,3653,11408.961961
414.0,2019,11447.225581
428.0,2440,11493.107713
423.0,3180,11553.632802
445.0,4400,11640.075256
421.0,3315,11703.638707
436.0,3468,11769.68223
365.0,2146,11809.792385
428.0,3298,11874.003531
424.0,2447,11920.830741
431.0,4752,12011.462971
424.0,2972,12067.521655
847.0,5794,12179.124058
421.0,4293,12263.589084
