#{"t_start": 1522684763.0587122, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
9.0,382,427.313581
0.0,129,429.597927
0.0,129,431.631172
5.0,330,438.0912
2.0,202,441.963454
0.0,129,444.366459
0.0,129,446.862395
4.0,297,452.240602
3.0,248,456.933744
0.0,129,459.609099
0.0,129,461.979178
0.0,123,464.235544
0.0,127,466.577325
0.0,127,468.794415
0.0,125,471.099426
0.0,129,473.099399
0.0,129,475.190393
0.0,129,477.514777
4.0,299,483.266369
0.0,129,485.937637
5.0,350,492.850928
4.0,299,498.123124
0.0,127,500.496888
0.0,129,502.586695
2.0,202,506.200847
0.0,129,508.597095
2.0,201,511.840315
2.0,202,515.181829
0.0,129,517.355899
5.0,350,523.686666
9.0,380,530.860214
0.0,127,532.941535
0.0,129,535.040576
0.0,129,537.025416
1.0,173,539.989408
0.0,127,543.151241
0.0,127,545.525795
0.0,125,547.810339
0.0,125,550.436608
0.0,127,552.295915
0.0,129,554.746574
0.0,129,557.556144
2.0,200,561.442184
0.0,129,563.623449
0.0,127,566.055319
0.0,127,568.225684
5.0,350,574.732187
0.0,127,577.000826
0.0,127,579.287934
0.0,129,581.689153
2.0,202,585.772188
0.0,127,588.118447
2.0,200,592.300468
0.0,129,594.526931
9.0,404,602.404197
0.0,125,604.719587
0.0,129,606.958551
0.0,129,609.589032
6.0,382,616.703515
9.0,404,624.298045
9.0,404,631.73592
5.0,350,638.114896
4.0,297,644.122743
5.0,350,650.747939
0.0,129,652.951571
0.0,125,655.567553
0.0,129,657.774791
0.0,129,660.011487
5.0,350,667.032083
0.0,129,669.281099
2.0,202,673.2539
0.0,129,675.6344
0.0,125,677.901721
5.0,344,684.442715
2.0,202,688.458015
5.0,350,695.155797
0.0,129,697.389521
9.0,404,704.731673
5.0,350,711.320518
4.0,299,716.766973
0.0,127,719.157096
2.0,202,722.556071
0.0,129,725.080156
5.0,350,731.495524
1.0,174,734.772052
0.0,129,736.954211
0.0,129,739.34214
0.0,129,741.480498
0.0,127,743.527339
4.0,297,749.548406
0.0,125,751.455406
0.0,125,753.549419
0.0,129,755.93614
0.0,129,758.121854
0.0,125,760.146972
0.0,129,762.686167
0.0,127,765.518492
0.0,129,768.018578
0.0,129,770.012344
2.0,200,773.308835
0.0,129,775.508376
0.0,125,777.60693
0.0,129,780.313401
0.0,127,782.721236
0.0,127,785.084399
1.0,175,788.346766
0.0,125,790.716931
0.0,129,793.292932
0.0,129,795.825112
0.0,129,798.037826
4.0,297,803.741986
5.0,350,810.469311
2.0,202,814.587218
0.0,129,817.086607
0.0,129,819.130863
2.0,202,823.239073
2.0,202,827.262886
0.0,129,829.552805
9.0,404,837.20163
10.0,452,846.034519
6.0,380,853.646706
2.0,205,857.928436
5.0,350,864.902828
7.0,447,872.953493
1.0,153,876.071481
0.0,127,877.993432
0.0,127,879.821361
0.0,127,882.017192
0.0,129,884.568299
0.0,127,886.790174
5.0,350,893.789265
0.0,125,896.100927
6.0,397,904.287085
0.0,129,906.662221
0.0,127,909.062765
0.0,125,911.23366
0.0,129,913.762839
0.0,129,916.143959
1.0,172,918.993209
4.0,297,924.840698
8.0,457,934.339012
0.0,127,936.295563
0.0,129,938.605506
6.0,355,945.679558
12.0,513,955.727249
0.0,129,958.072809
0.0,127,960.241963
0.0,127,962.427252
2.0,198,966.049707
3.0,218,969.958541
0.0,129,972.373261
3.0,246,976.971052
0.0,125,979.214339
0.0,125,981.369282
4.0,277,986.750583
0.0,129,989.452438
1.0,176,992.959073
0.0,129,995.528303
0.0,127,997.979915
1.0,157,1000.608325
3.0,251,1005.376432
4.0,281,1010.991728
2.0,198,1014.524836
1.0,157,1017.223483
1.0,155,1019.584686
10.0,451,1028.382803
5.0,350,1035.779464
4.0,278,1040.871212
1.0,157,1043.599883
2.0,208,1047.69584
9.0,404,1055.771346
10.0,434,1064.301538
0.0,129,1066.47667
9.0,403,1073.906094
1.0,157,1076.714158
0.0,127,1079.054995
3.0,250,1083.92843
0.0,129,1086.397945
0.0,129,1088.769055
0.0,123,1090.767959
1.0,172,1093.678053
5.0,352,1100.67397
2.0,204,1104.425315
0.0,127,1106.890107
9.0,404,1114.439927
1.0,155,1117.20817
7.0,428,1125.470125
3.0,248,1129.974893
2.0,187,1133.148302
2.0,221,1137.108209
3.0,237,1141.528816
10.0,457,1150.282997
1.0,155,1153.421259
1.0,157,1156.057398
4.0,269,1161.197429
4.0,278,1166.03972
4.0,249,1170.632341
0.0,125,1172.983246
10.0,376,1179.796333
0.0,129,1182.442069
2.0,202,1186.40805
0.0,127,1188.617984
4.0,264,1193.73985
0.0,127,1195.969775
4.0,279,1201.219557
0.0,129,1203.852261
3.0,216,1207.97378
0.0,127,1210.373591
8.0,451,1219.357942
6.0,375,1227.370906
1.0,155,1230.254328
11.0,498,1239.4407
13.0,459,1247.722672
0.0,129,1250.28053
2.0,185,1253.981147
5.0,307,1259.575688
13.0,552,1271.1321
10.0,448,1279.755312
1.0,176,1283.299268
4.0,247,1287.884493
0.0,129,1290.232556
2.0,181,1293.268466
5.0,352,1300.558557
1.0,157,1302.965347
2.0,225,1306.632151
3.0,218,1310.8944
2.0,183,1314.254022
3.0,216,1318.563622
5.0,311,1324.693233
7.0,248,1329.130209
6.0,378,1336.052114
11.0,472,1345.093755
0.0,127,1347.32648
3.0,257,1352.46423
11.0,481,1361.620226
5.0,350,1368.216326
1.0,155,1370.7174
8.0,476,1380.370227
1.0,176,1383.665333
8.0,428,1392.105788
11.0,500,1401.235341
7.0,407,1409.077958
0.0,129,1411.309411
0.0,129,1413.98337
0.0,129,1416.369503
1.0,178,1419.827184
8.0,442,1427.696401
2.0,184,1431.034539
7.0,450,1439.850442
7.0,431,1448.244673
0.0,129,1450.485244
1.0,155,1453.19668
1.0,172,1456.12785
2.0,222,1460.383472
1.0,155,1463.661528
21.0,622,1476.275379
4.0,262,1481.486514
10.0,376,1488.330571
1.0,173,1491.993753
10.0,450,1500.933123
3.0,234,1505.231448
1.0,172,1508.292007
9.0,493,1517.801538
0.0,129,1519.983853
1.0,155,1522.756698
9.0,331,1529.272822
1.0,155,1531.879711
8.0,457,1541.144628
3.0,216,1544.949733
0.0,129,1547.333478
2.0,186,1551.395974
7.0,248,1555.989657
2.0,183,1559.151118
10.0,378,1566.065648
0.0,127,1568.251292
14.0,540,1579.042568
4.0,276,1584.34647
1.0,155,1587.370337
2.0,222,1591.454465
7.0,405,1599.043434
11.0,501,1608.162962
8.0,451,1616.980605
0.0,127,1619.105778
11.0,569,1629.903098
3.0,233,1634.367896
14.0,576,1645.783323
0.0,129,1648.305601
15.0,404,1656.202107
12.0,519,1666.771947
6.0,337,1673.002771
2.0,205,1676.377924
2.0,222,1680.762846
4.0,281,1685.523347
10.0,452,1694.268183
6.0,398,1701.7578
8.0,279,1706.897537
12.0,504,1716.086833
2.0,201,1720.18276
16.0,644,1732.761784
5.0,376,1739.6634
1.0,157,1742.190558
20.0,468,1750.577414
8.0,397,1758.015632
22.0,587,1769.048938
6.0,363,1775.857869
16.0,378,1782.413866
12.0,555,1793.348633
4.0,261,1798.697121
10.0,349,1805.193399
5.0,329,1811.425251
12.0,520,1820.675409
5.0,329,1827.063168
4.0,282,1832.371102
3.0,234,1836.870782
10.0,378,1844.231997
11.0,271,1848.943215
7.0,250,1853.869836
5.0,312,1859.753311
10.0,513,1869.798992
7.0,398,1877.057975
16.0,545,1888.061418
13.0,578,1899.42721
7.0,454,1908.040282
15.0,618,1919.837108
11.0,577,1931.207961
22.0,418,1939.211041
17.0,674,1951.941949
9.0,509,1961.535097
8.0,449,1970.152909
8.0,394,1977.272419
10.0,560,1988.282626
18.0,674,2001.501276
22.0,709,2014.403294
8.0,279,2019.482598
13.0,594,2030.302542
22.0,753,2044.545502
14.0,731,2058.068663
18.0,524,2067.73232
12.0,630,2079.483262
10.0,526,2089.367556
6.0,401,2096.973429
6.0,366,2103.42673
17.0,617,2114.516116
21.0,484,2123.578263
13.0,694,2136.674388
16.0,565,2146.885484
10.0,544,2156.518696
18.0,621,2167.618325
12.0,581,2178.032575
16.0,431,2185.91084
24.0,616,2199.068406
15.0,596,2210.068394
21.0,614,2221.575614
14.0,744,2235.309097
15.0,567,2246.788703
10.0,598,2258.354162
14.0,587,2269.815879
16.0,577,2280.74322
19.0,709,2294.289779
17.0,585,2305.153632
26.0,832,2321.646851
12.0,509,2331.001674
27.0,770,2345.271989
15.0,660,2357.760486
39.0,1079,2378.459494
13.0,653,2391.126775
18.0,715,2404.416647
22.0,616,2416.510591
25.0,789,2432.574882
16.0,621,2445.132314
25.0,738,2459.496975
33.0,1020,2479.984613
20.0,803,2494.834911
19.0,786,2509.983021
16.0,733,2524.385311
32.0,794,2539.044375
25.0,825,2555.563773
18.0,689,2568.979507
9.0,491,2577.740886
19.0,665,2590.269001
17.0,669,2602.851737
27.0,735,2616.719194
30.0,732,2630.437423
28.0,812,2646.021743
33.0,826,2661.43428
18.0,799,2676.761741
30.0,925,2694.812925
18.0,700,2708.955701
28.0,876,2725.059661
37.0,957,2742.293413
20.0,674,2755.029281
25.0,889,2771.962326
26.0,885,2788.680032
27.0,836,2805.002963
28.0,972,2823.216472
36.0,995,2842.543034
35.0,1100,2862.618775
41.0,1098,2883.976326
37.0,903,2900.993247
38.0,796,2915.788438
40.0,1198,2938.108421
51.0,1164,2960.306723
25.0,744,2974.568069
33.0,929,2992.172656
61.0,1046,3012.984334
29.0,822,3029.067099
32.0,943,3047.318466
24.0,789,3063.258499
29.0,929,3080.652601
39.0,967,3099.24308
42.0,1070,3119.514461
41.0,1158,3141.761576
31.0,730,3155.699211
68.0,1230,3179.986616
53.0,992,3198.411125
72.0,1546,3228.469187
55.0,1242,3251.278894
38.0,731,3265.279536
40.0,1092,3286.961421
60.0,1550,3317.084218
26.0,705,3330.654602
39.0,1088,3350.387048
84.0,1536,3379.109082
70.0,1361,3405.303794
70.0,1702,3437.780321
77.0,1161,3459.286654
81.0,1432,3486.536209
75.0,1344,3512.131329
50.0,1250,3535.687666
67.0,1438,3562.03342
67.0,1515,3591.089087
55.0,1190,3614.028521
72.0,1573,3644.890179
32.0,899,3661.684909
74.0,1603,3692.144107
37.0,882,3709.265776
76.0,1235,3732.003083
59.0,1072,3752.866756
75.0,1475,3780.512215
90.0,1341,3807.598011
89.0,1496,3835.890685
71.0,1096,3857.135252
63.0,1456,3883.677701
87.0,1563,3913.329598
114.0,1551,3942.375001
118.0,1453,3970.356155
104.0,1533,3999.467977
93.0,1438,4027.262869
54.0,1410,4053.835229
62.0,1311,4079.531759
52.0,1251,4102.448567
44.0,1078,4122.66196
125.0,1607,4151.628431
153.0,1906,4187.870763
109.0,1783,4220.646807
149.0,1657,4251.908251
81.0,1337,4277.47735
68.0,1366,4304.0457
197.0,1237,4327.398248
84.0,1658,4359.596011
89.0,1398,4385.907153
72.0,1475,4412.7452
265.0,1931,4449.539892
141.0,1791,4483.770403
85.0,1368,4509.430625
318.0,2038,4547.545946
121.0,1355,4573.339997
60.0,1299,4599.362729
80.0,1285,4623.084975
90.0,1378,4649.101818
234.0,1695,4681.614358
363.0,1894,4720.055008
382.0,1603,4750.747014
327.0,1803,4785.602857
299.0,1976,4822.347301
338.0,2353,4868.109552
352.0,1934,4906.03763
360.0,1937,4943.656157
244.0,1920,4980.139241
124.0,1163,5001.689264
289.0,1858,5037.065166
308.0,1557,5067.162599
329.0,2224,5109.377911
324.0,1824,5144.681456
329.0,1792,5179.004745
384.0,2183,5220.634722
107.0,1312,5246.337724
353.0,1847,5280.993331
416.0,2204,5323.622409
368.0,1825,5358.827522
262.0,1494,5387.86812
370.0,1949,5424.920496
376.0,2043,5463.76289
340.0,1996,5501.383154
399.0,2958,5559.208119
411.0,2107,5598.928053
398.0,2565,5646.700784
402.0,1724,5680.254048
49.0,803,5695.203001
432.0,2448,5741.988306
365.0,2215,5783.375586
384.0,2462,5831.319431
355.0,2007,5868.220137
314.0,1816,5903.490758
386.0,2839,5957.495191
392.0,2045,5996.909626
393.0,2212,6039.34783
385.0,2831,6092.764907
376.0,1511,6121.31433
398.0,1894,6157.082475
417.0,3313,6218.613579
407.0,2611,6269.418909
414.0,2179,6310.82337
408.0,2628,6360.457764
404.0,2175,6401.288321
405.0,2073,6440.426029
436.0,3144,6501.229323
809.0,5839,6610.986352
438.0,8658,6778.075253
415.0,2519,6826.084685
427.0,2778,6879.736376
412.0,2230,6922.77835
371.0,2207,6964.93156
330.0,1956,7003.114799
414.0,2600,7053.016937
411.0,2337,7096.578453
392.0,2259,7138.221965
443.0,3299,7201.536217
303.0,2017,7240.474972
425.0,4639,7329.743532
416.0,4471,7415.312036
407.0,2814,7468.966867
426.0,3418,7534.954284
379.0,2147,7576.881156
413.0,2874,7631.780415
332.0,2015,7672.081633
384.0,2053,7711.736864
428.0,3214,7773.880538
428.0,3442,7841.024555
427.0,2980,7896.852602
411.0,2233,7939.655879
405.0,2298,7981.962697
414.0,2120,8021.818394
420.0,3146,8080.677677
373.0,2172,8121.199847
407.0,2319,8164.671404
432.0,2988,8222.512522
428.0,2661,8272.330843
410.0,4518,8359.846349
303.0,4277,8443.401453
380.0,2339,8488.040015
382.0,2251,8530.554623
417.0,2188,8571.437459
421.0,3471,8638.186476
402.0,2511,8686.946863
420.0,3022,8745.139769
425.0,2977,8802.475362
389.0,2563,8851.796196
428.0,2447,8899.997857
395.0,2111,8939.630778
427.0,2728,8990.342802
391.0,4042,9066.628454
410.0,2794,9121.612756
415.0,2713,9173.732003
424.0,2569,9223.886992
424.0,2747,9276.192491
410.0,2695,9329.109737
432.0,4000,9407.673508
435.0,5166,9513.154391
431.0,3910,9589.346183
417.0,2725,9643.064997
432.0,3270,9708.491296
402.0,2303,9752.700573
424.0,2662,9803.819862
343.0,2048,9842.52902
412.0,2586,9893.048848
396.0,2240,9934.757155
387.0,3265,10000.412103
489.0,3361,10069.015726
416.0,2721,10123.725162
400.0,2284,10167.305941
347.0,2043,10206.96686
411.0,2216,10251.247064
409.0,2436,10299.066439
367.0,2126,10339.504235
738.0,3805,10412.681551
417.0,2733,10463.449316
379.0,2326,10506.021529
385.0,2415,10552.154961
683.0,5905,10665.923903
410.0,2792,10720.061221
388.0,2695,10771.597427
424.0,2889,10826.449763
397.0,2037,10865.106345
362.0,2082,10906.886275
408.0,2532,10957.223513
428.0,3533,11022.506415
425.0,2789,11074.634133
437.0,3242,11135.277987
414.0,2790,11188.920439
392.0,2919,11244.571857
836.0,4905,11339.444155
439.0,2890,11393.990184
414.0,2723,11444.619157
430.0,2423,11490.437564
446.0,3695,11561.056913
277.0,2075,11601.926804
424.0,2112,11642.913506
428.0,3973,11719.206821
413.0,2928,11774.723665
406.0,1848,11808.784533
417.0,1852,11843.939507
393.0,2545,11894.305347
750.0,5456,11999.178819
436.0,4115,12076.209785
421.0,2494,12124.342893
432.0,3308,12187.61971
428.0,3362,12254.327013
