#{"t_start": 1522684762.9309454, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,250,1070.951541
9.0,404,1078.727074
7.0,418,1087.059322
12.0,536,1097.226657
2.0,200,1101.154985
1.0,153,1104.028188
0.0,129,1106.275783
1.0,175,1109.644693
1.0,152,1112.257888
7.0,399,1119.801212
7.0,451,1128.331504
0.0,129,1130.523056
1.0,157,1133.023641
9.0,427,1141.346923
10.0,434,1149.646014
1.0,176,1153.199656
5.0,331,1159.455536
1.0,157,1162.021613
3.0,270,1166.633909
10.0,435,1175.0769
4.0,299,1180.358806
2.0,186,1184.367634
3.0,250,1189.04823
3.0,250,1193.958747
2.0,185,1197.180436
0.0,129,1199.672302
3.0,213,1203.960709
3.0,231,1208.277349
3.0,218,1212.72013
8.0,354,1219.816523
1.0,155,1222.901206
1.0,174,1226.301357
1.0,155,1229.391595
0.0,129,1231.599224
0.0,129,1233.685909
2.0,185,1237.008975
0.0,129,1239.222554
0.0,129,1241.100197
12.0,531,1251.356318
1.0,155,1254.465051
9.0,422,1262.384341
9.0,404,1270.991207
2.0,201,1274.935767
5.0,331,1281.215127
5.0,294,1286.954914
2.0,206,1290.712963
0.0,127,1292.861503
3.0,235,1297.507483
4.0,259,1302.265982
1.0,155,1304.712557
8.0,426,1312.878532
0.0,129,1315.037407
14.0,578,1326.728797
13.0,355,1333.167852
2.0,183,1336.534622
5.0,295,1342.171768
0.0,129,1344.259929
0.0,129,1346.690333
5.0,305,1352.613164
12.0,526,1362.799759
3.0,278,1368.034784
0.0,129,1369.873441
3.0,216,1374.103867
0.0,127,1376.259632
7.0,426,1385.151295
8.0,296,1390.811723
7.0,418,1398.087746
7.0,418,1406.548564
1.0,155,1409.0736
0.0,127,1411.05956
0.0,129,1413.853222
9.0,521,1423.638279
1.0,155,1426.255044
6.0,367,1433.373398
8.0,470,1442.551622
1.0,155,1445.676878
6.0,384,1452.698208
6.0,379,1460.043498
2.0,224,1464.722396
1.0,155,1467.518705
0.0,129,1469.844768
10.0,379,1477.264369
6.0,376,1484.677918
1.0,155,1487.249277
2.0,183,1491.314366
1.0,155,1494.248592
5.0,348,1500.963082
3.0,214,1504.924696
10.0,451,1513.410578
2.0,203,1517.321212
10.0,349,1523.766692
6.0,379,1531.051898
10.0,508,1541.241767
2.0,206,1544.868713
1.0,157,1547.891913
2.0,183,1551.797349
0.0,129,1553.905493
4.0,282,1559.190845
1.0,155,1561.821248
11.0,470,1570.985976
11.0,401,1578.521276
7.0,388,1586.32016
1.0,155,1589.377312
1.0,155,1591.895597
0.0,129,1594.599056
10.0,376,1601.17985
1.0,155,1603.592892
22.0,569,1614.646523
6.0,380,1621.724488
2.0,204,1625.334211
4.0,263,1630.313957
3.0,255,1635.27166
17.0,627,1647.832795
3.0,251,1652.841962
6.0,330,1658.969333
12.0,519,1669.21777
6.0,374,1676.118918
15.0,557,1686.819144
2.0,201,1690.48551
3.0,256,1695.237177
11.0,372,1702.267212
9.0,351,1708.731281
1.0,157,1711.181041
6.0,367,1718.42337
12.0,513,1728.20653
9.0,346,1734.827387
4.0,301,1740.327449
5.0,326,1745.926533
3.0,237,1749.995354
7.0,356,1756.560291
5.0,352,1763.218829
4.0,288,1768.530853
13.0,550,1778.597793
3.0,254,1783.156436
3.0,272,1788.169436
6.0,423,1796.884585
13.0,549,1807.608526
15.0,530,1817.352918
8.0,426,1825.498475
5.0,354,1831.945165
6.0,223,1836.146676
9.0,423,1844.435648
15.0,471,1853.483119
6.0,346,1860.358003
14.0,648,1872.875608
16.0,328,1878.757225
14.0,554,1889.935509
11.0,487,1899.421794
9.0,486,1908.499891
13.0,597,1919.94485
16.0,516,1929.78122
19.0,601,1941.575922
4.0,285,1946.982507
10.0,375,1953.747602
9.0,325,1960.02329
10.0,378,1967.010975
10.0,507,1976.368127
7.0,461,1985.356271
13.0,444,1993.754277
24.0,489,2003.08922
20.0,577,2013.963919
28.0,929,2031.079306
13.0,618,2042.823861
9.0,490,2051.632577
9.0,476,2060.702299
10.0,495,2069.387539
17.0,673,2082.049553
21.0,700,2095.595739
11.0,551,2105.50692
9.0,477,2114.05399
19.0,582,2124.850867
26.0,568,2135.34236
25.0,562,2145.733465
9.0,480,2154.31606
19.0,565,2164.26615
9.0,446,2172.481954
10.0,506,2181.428182
7.0,408,2188.953518
27.0,910,2207.668925
16.0,482,2216.027571
22.0,552,2226.758805
12.0,600,2237.74322
8.0,417,2246.396823
31.0,829,2262.631915
21.0,499,2272.016449
14.0,552,2282.521244
19.0,615,2294.22152
27.0,542,2304.523072
9.0,441,2312.950773
11.0,571,2323.891612
23.0,618,2335.301367
16.0,629,2347.076257
13.0,713,2360.741086
19.0,701,2374.140357
18.0,753,2388.445381
20.0,757,2402.801171
12.0,639,2414.972278
17.0,766,2430.657177
17.0,644,2443.866192
27.0,818,2459.963317
22.0,808,2476.035954
29.0,820,2491.296191
18.0,695,2504.799551
20.0,779,2519.708546
27.0,947,2537.660299
14.0,610,2549.858482
35.0,756,2564.754467
16.0,613,2576.183224
17.0,680,2588.461332
21.0,659,2600.931369
17.0,750,2615.450532
46.0,1144,2637.372015
22.0,740,2650.724648
43.0,1122,2672.36578
28.0,808,2688.28232
27.0,1063,2709.220475
41.0,1034,2728.082403
27.0,1023,2746.885253
22.0,777,2761.690546
47.0,931,2779.459416
36.0,840,2795.209101
27.0,885,2812.906578
21.0,741,2826.206903
34.0,987,2845.457191
44.0,1126,2866.021791
61.0,1550,2896.392344
40.0,1099,2916.900185
46.0,1161,2938.263779
29.0,1129,2959.654257
33.0,902,2976.775808
69.0,1351,3003.671773
39.0,1115,3025.671547
52.0,1238,3049.363355
62.0,1411,3077.367464
28.0,684,3089.987709
44.0,1096,3110.853025
74.0,1417,3138.050192
61.0,1107,3159.798849
36.0,1018,3179.388873
47.0,1199,3202.943961
38.0,1140,3224.246635
66.0,1183,3246.307257
34.0,862,3262.382853
56.0,1318,3288.737036
49.0,1180,3311.756389
57.0,1377,3337.952866
37.0,1049,3356.622896
49.0,1278,3381.042892
81.0,1587,3410.9045
56.0,1335,3436.876945
77.0,1728,3469.054039
74.0,1434,3496.666306
58.0,1401,3523.189029
100.0,1529,3551.387689
31.0,860,3567.300981
58.0,1138,3589.069259
60.0,1445,3617.030212
76.0,1280,3641.582525
68.0,1253,3665.780781
69.0,1201,3688.80055
23.0,493,3698.142418
62.0,1071,3718.000382
69.0,1327,3743.045428
63.0,1279,3767.671611
56.0,1235,3791.247576
66.0,1502,3820.985559
64.0,1439,3848.623723
84.0,1444,3875.297723
77.0,1141,3896.738474
253.0,1644,3927.426336
281.0,1543,3957.223067
78.0,1617,3987.761084
73.0,1571,4017.485512
201.0,1876,4053.647219
58.0,1042,4074.297735
81.0,1322,4099.012793
97.0,1290,4122.568886
76.0,1285,4145.590366
243.0,1329,4170.889072
245.0,1132,4192.11657
73.0,1250,4214.763141
58.0,1251,4238.611196
121.0,1474,4265.929554
116.0,1528,4295.773157
191.0,1670,4327.926089
96.0,1383,4354.299988
306.0,1954,4391.323754
83.0,1269,4414.328537
66.0,948,4431.969144
93.0,1452,4460.980133
124.0,1517,4488.785996
182.0,1865,4523.969481
238.0,1748,4556.949702
150.0,1708,4589.933409
230.0,1497,4618.305854
140.0,1701,4650.73041
78.0,1345,4676.059517
313.0,1709,4711.287323
379.0,1924,4748.267291
135.0,1840,4784.022506
362.0,1809,4817.553988
217.0,1674,4849.305485
133.0,1279,4874.217479
288.0,1672,4907.08812
399.0,2033,4946.23118
249.0,1556,4976.026877
395.0,1594,5005.82431
325.0,2258,5049.553146
296.0,1638,5081.181043
271.0,1996,5118.642676
364.0,2016,5157.499342
368.0,2237,5200.065232
319.0,2164,5242.560117
170.0,1507,5270.794561
268.0,2049,5309.888501
351.0,2011,5348.440408
102.0,1178,5371.866389
370.0,1877,5406.888837
355.0,1804,5442.0507
417.0,2287,5485.101135
396.0,1990,5523.996341
311.0,1654,5556.19445
297.0,1830,5590.594532
359.0,1620,5620.483488
355.0,1949,5657.450498
337.0,1887,5693.394225
412.0,2262,5736.867741
413.0,2543,5784.416624
410.0,2363,5830.480318
409.0,1891,5865.418262
399.0,1703,5898.015142
124.0,1428,5925.18682
396.0,2399,5970.713801
389.0,2167,6012.858307
46.0,897,6029.936189
286.0,2994,6086.11254
844.0,4231,6166.968313
432.0,3376,6230.091827
407.0,2920,6286.700644
376.0,1862,6320.857307
380.0,2379,6366.512533
410.0,3985,6441.93836
417.0,3574,6510.597043
420.0,2781,6562.993658
428.0,2547,6610.202959
421.0,2664,6661.881812
414.0,2501,6710.527938
428.0,3197,6771.226561
424.0,2551,6819.847774
392.0,2395,6865.986442
403.0,2027,6904.976887
364.0,1705,6937.585343
375.0,2655,6988.834885
310.0,1914,7025.779258
428.0,2660,7076.225977
399.0,2560,7123.294843
433.0,3431,7189.827226
422.0,2493,7237.358419
403.0,2192,7280.310737
421.0,3401,7345.027622
421.0,2507,7393.470631
344.0,1860,7428.094265
419.0,3605,7496.971133
419.0,2222,7539.887384
400.0,2591,7590.601282
424.0,3056,7649.646041
407.0,2625,7701.200347
406.0,3293,7765.063295
428.0,2704,7817.072155
397.0,2086,7857.179856
435.0,3339,7920.435305
423.0,1755,7952.36158
414.0,3210,8013.417172
402.0,2546,8061.062882
407.0,3449,8125.695625
399.0,2420,8171.508714
420.0,2612,8221.417241
428.0,3553,8289.126449
425.0,3403,8354.843165
417.0,2634,8405.576313
417.0,2966,8463.105184
397.0,2381,8508.949886
364.0,1949,8545.496194
381.0,1940,8581.609929
424.0,2928,8637.983684
421.0,2890,8693.619752
424.0,2690,8746.019222
414.0,2618,8796.471828
535.0,3862,8871.572327
425.0,3671,8941.306319
408.0,2091,8980.430413
430.0,3248,9040.798582
433.0,3349,9106.13204
460.0,2768,9159.775668
424.0,4554,9247.981178
425.0,2262,9292.718078
428.0,2948,9349.661575
423.0,2003,9387.679438
416.0,3569,9462.047912
419.0,2031,9502.769354
410.0,1943,9539.989848
802.0,4339,9625.433857
417.0,3144,9688.184148
431.0,2692,9740.485788
401.0,2551,9789.317008
757.0,3970,9865.651306
433.0,3020,9923.390502
436.0,3245,9987.454618
420.0,4344,10077.405023
399.0,2258,10121.480239
418.0,2658,10172.719361
434.0,3424,10239.541729
461.0,3318,10305.491995
428.0,3239,10367.263392
399.0,3719,10437.56559
428.0,4079,10513.481619
424.0,2671,10564.529935
412.0,3782,10637.530615
421.0,3818,10711.34378
864.0,6020,10826.236175
424.0,2798,10880.29977
428.0,2131,10922.918177
431.0,2399,10969.512205
428.0,3609,11036.390363
819.0,4303,11116.546119
404.0,2237,11159.59514
368.0,3072,11218.582985
465.0,4576,11306.18653
406.0,2755,11359.619383
419.0,2512,11405.802629
425.0,3191,11466.103648
405.0,2554,11514.982643
434.0,2572,11564.041588
792.0,5098,11664.340653
442.0,4126,11741.978738
432.0,2702,11792.864755
421.0,5564,11900.71832
396.0,2455,11947.765924
819.0,5688,12055.809232
395.0,2646,12106.211886
428.0,3058,12165.154906
428.0,2814,12220.8204
408.0,3648,12291.715849
