r,l,t
-69.642997,50,7.17741
-51.950187,50,7.196179
-65.033674,50,7.214751
-58.142674,50,7.233752
-75.049385,50,7.254268
-82.654254,50,7.27409
-69.507391,50,7.292981
-62.966041,50,7.311306
-45.158942,50,7.329322
-58.323546,50,7.348745
-63.515091,50,7.368823
-60.153227,50,7.389808
-49.338972,50,7.411494
-57.304051,50,7.432896
-66.062222,50,7.453928
-59.081275,50,7.474234
-56.739704,50,7.495103
-66.843052,50,7.516816
-54.839876,50,7.537743
-51.348783,50,7.562148
-53.702922,50,7.585099
-69.216687,50,7.704342
-45.140797,50,7.723777
-72.556887,50,7.743075
-44.603938,50,7.765678
-59.82808,50,7.785149
-64.162726,50,7.806396
-59.386268,50,7.826076
-63.844444,50,7.84647
-56.515276,50,7.865619
-51.090073,50,7.887094
-55.576502,50,7.90789
-53.512867,50,7.926847
-55.062096,50,7.946538
-74.231386,50,7.964963
-46.535541,50,7.982885
-55.132864,50,8.002643
-68.785418,50,8.02088
-62.212266,50,8.039902
-70.05655,50,8.05905
-63.503267,50,8.077301
-53.949847,50,8.174716
-64.510775,50,8.192977
-53.206264,50,8.21116
-55.304731,50,8.229578
-52.510637,50,8.247665
-60.478405,50,8.265468
-56.13234,50,8.283135
-51.08853,50,8.301404
-54.993152,50,8.319975
-50.63426,50,8.338139
-62.907383,50,8.356318
-58.453193,50,8.374589
-50.277307,50,8.393697
-63.814075,50,8.412564
-62.741451,50,8.431877
-56.021257,50,8.45176
-63.232201,50,8.469499
-60.463728,50,8.487313
-50.979498,50,8.505102
-61.70959,50,8.523405
-64.823759,50,8.542898
-50.337364,50,8.64546
-53.646201,50,8.664004
-58.728409,50,8.68247
-47.691703,50,8.700302
-55.862831,50,8.718391
-58.377491,50,8.736591
-52.636013,50,8.7545
-60.833582,50,8.772924
-51.045538,50,8.791027
-55.78938,50,8.808997
-48.295312,50,8.826903
-48.78459,50,8.844749
-46.462074,50,8.862674
-65.089119,50,8.880697
-57.801271,50,8.898595
-54.518337,50,8.916319
-48.180855,50,8.934774
-48.486831,50,8.952521
-53.154566,50,8.971395
-62.650055,50,8.991325
-56.980491,50,9.091709
-51.180563,50,9.110816
-48.69583,50,9.132523
-42.947956,50,9.157347
-47.857713,50,9.179006
-49.237513,50,9.197461
-58.074926,50,9.215982
-50.112538,50,9.234995
-59.327493,50,9.254174
-76.949655,50,9.27461
-69.653507,50,9.293735
-49.5284,50,9.311769
-56.303752,50,9.329998
-48.143324,50,9.349196
-48.30068,50,9.369543
-67.376215,50,9.388705
-36.065452,50,9.408174
-47.511812,50,9.427047
-44.459334,50,9.44611
-44.716768,50,9.465557
-48.484775,50,9.484331
-58.273883,50,9.59304
-42.433058,50,9.613659
-55.039505,50,9.633188
-49.496753,50,9.652063
-55.315814,50,9.672427
-46.950142,50,9.692345
-40.573311,50,9.711946
-48.807088,50,9.732141
-68.001378,50,9.751921
-60.336185,50,9.772482
-50.197332,50,9.792965
-50.342897,50,9.813769
-45.628715,50,9.833029
-51.374254,50,9.853324
-52.443362,50,9.872032
-49.53179,50,9.890153
-55.6134,50,9.908191
-58.186115,50,9.92608
-47.527416,50,9.943944
-54.337328,50,9.962277
-57.287058,50,10.059937
-46.951429,50,10.078366
-64.111438,50,10.097075
-56.290827,50,10.115144
-58.232267,50,10.133623
-58.072902,50,10.151462
-55.003985,50,10.168948
-55.245002,50,10.186642
-48.426438,50,10.204462
-53.757098,50,10.222512
-42.402571,50,10.241414
-46.171429,50,10.259572
-61.508633,50,10.277333
-61.223871,50,10.295189
-49.093776,50,10.313118
-44.591951,50,10.331697
-37.348666,50,10.351185
-51.983741,50,10.369888
-43.359053,50,10.389336
-47.900739,50,10.407866
-55.262193,50,10.42542
-64.784071,50,10.521283
-46.037315,50,10.539725
-48.882208,50,10.558237
-51.657392,50,10.575973
-59.54916,50,10.593813
-44.800164,50,10.611946
-57.999808,50,10.629923
-58.215474,50,10.648038
-47.345319,50,10.665966
-43.604432,50,10.68417
-45.922816,50,10.702254
-52.386638,50,10.720389
-42.345648,50,10.739811
-64.82234,50,10.757541
-49.400355,50,10.775089
-48.521846,50,10.792176
-65.138033,50,10.809769
-61.372832,50,10.827812
-54.887559,50,10.850297
-59.912252,50,10.867672
-51.336182,50,10.967299
-48.196789,50,10.988446
-44.112909,50,11.008388
-46.082707,50,11.027623
-46.212859,50,11.047112
-46.09834,50,11.071545
-34.624397,50,11.091168
-52.802542,50,11.110748
-50.116939,50,11.128987
-42.314269,50,11.147715
-53.168311,50,11.166553
-54.572234,50,11.188
-54.695283,50,11.206167
-48.316494,50,11.223846
-48.578892,50,11.242085
-42.133624,50,11.259732
-54.885568,50,11.277344
-46.733906,50,11.295067
-45.210443,50,11.313274
-53.956703,50,11.333328
-40.113599,50,11.352163
-41.837511,50,11.45494
-45.824309,50,11.473464
-40.976125,50,11.493165
-36.278403,50,11.513578
-47.406708,50,11.532243
-53.390329,50,11.55043
-54.862035,50,11.568836
-37.730963,50,11.587125
-45.153639,50,11.605746
-35.583697,50,11.624295
-62.428612,50,11.642846
-43.242426,50,11.662646
-48.241083,50,11.682626
-43.570824,50,11.702682
-46.194957,50,11.721102
-38.019283,50,11.738891
-45.674071,50,11.757275
-41.016662,50,11.777367
-44.531626,50,11.796767
-49.128952,50,11.816201
-49.025802,50,11.931404
-50.63698,50,11.950202
-54.683638,50,11.970063
-48.854317,50,11.989396
-40.347525,50,12.010821
-34.614156,50,12.033576
-30.761967,50,12.055532
-51.775329,50,12.07457
-38.469659,50,12.093185
-44.573205,50,12.112087
-39.903222,50,12.131195
-41.032915,50,12.150119
-36.960468,50,12.168401
-42.639596,50,12.186612
-40.473323,50,12.20521
-38.805112,50,12.225713
-43.251643,50,12.244153
-43.066593,50,12.262411
-45.511687,50,12.280226
-48.779269,50,12.298242
-57.099693,50,12.316186
-52.021879,50,12.419707
-41.229046,50,12.43855
-43.492311,50,12.456557
-34.704835,50,12.47592
-57.442261,50,12.493486
-45.646926,50,12.510582
-49.415889,50,12.528312
-29.130588,50,12.546118
-39.138568,50,12.56425
-42.312679,50,12.585552
