#{"t_start": 1522714066.1641865, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
11.0,484,171.200344
2.0,202,171.677838
0.0,127,171.950137
2.0,200,172.893346
0.0,127,173.189203
0.0,127,173.472768
0.0,125,173.734531
2.0,198,174.517143
0.0,129,174.819735
0.0,129,175.109145
0.0,127,175.757854
5.0,352,176.707519
5.0,352,177.866838
0.0,127,178.143882
0.0,125,178.47163
8.0,461,179.935036
0.0,129,180.265535
0.0,125,180.914736
0.0,127,181.282559
11.0,479,183.018077
6.0,400,184.188437
3.0,248,185.181074
2.0,202,185.700793
2.0,202,186.564911
2.0,202,187.060548
2.0,202,187.544971
5.0,350,188.848398
0.0,125,189.121652
5.0,352,190.416192
6.0,396,191.725657
0.0,129,192.013559
7.0,448,193.724796
0.0,127,194.007298
4.0,297,195.013425
0.0,129,195.318524
3.0,248,195.898706
3.0,248,196.778183
9.0,404,197.762391
4.0,297,198.921931
0.0,127,199.206528
3.0,248,200.189293
0.0,127,200.466277
0.0,129,200.737796
2.0,200,201.216236
2.0,202,202.052036
2.0,202,202.511628
0.0,129,202.792866
5.0,352,203.962062
2.0,200,204.41598
2.0,200,205.282139
0.0,129,205.568939
0.0,129,205.85706
0.0,129,206.135169
2.0,202,206.970827
9.0,404,208.409179
5.0,352,209.250631
0.0,125,209.542796
4.0,297,210.580102
9.0,404,212.002963
2.0,200,212.46814
0.0,129,212.753056
2.0,200,213.596399
2.0,202,214.081718
2.0,200,214.553613
0.0,129,215.204987
0.0,127,215.497826
0.0,127,215.80471
2.0,198,216.271209
2.0,198,217.078578
0.0,125,217.367136
2.0,198,217.86408
0.0,127,218.560528
2.0,202,219.022182
5.0,350,220.199198
2.0,202,220.648692
0.0,127,220.956547
0.0,125,221.235701
2.0,198,222.022506
0.0,127,222.302276
0.0,125,222.565905
2.0,202,223.380174
9.0,404,224.329278
0.0,129,225.086865
0.0,127,225.381527
0.0,127,225.66813
2.0,198,226.144504
5.0,326,227.288664
2.0,198,227.72094
2.0,202,228.504926
0.0,123,228.763417
2.0,198,229.216483
0.0,129,229.91326
11.0,462,231.072073
0.0,127,231.736797
2.0,202,232.227664
5.0,350,233.451283
2.0,202,233.914078
6.0,397,235.389306
6.0,398,236.717659
0.0,129,237.019821
0.0,127,237.316206
5.0,350,238.504937
0.0,127,238.792373
0.0,123,239.089878
2.0,202,239.541225
0.0,129,240.159024
0.0,127,240.468918
9.0,404,241.825587
0.0,123,242.111239
9.0,404,243.369241
2.0,200,243.850535
9.0,404,245.376428
2.0,202,245.883327
0.0,125,246.167054
0.0,127,246.841539
5.0,350,247.668462
0.0,127,247.960249
2.0,198,248.823261
3.0,248,249.450224
2.0,198,250.305527
0.0,127,250.600598
0.0,125,250.884798
3.0,248,251.856098
0.0,129,252.15786
2.0,202,252.616327
2.0,200,253.088325
0.0,125,253.69562
9.0,405,254.672036
2.0,202,255.567674
0.0,127,255.865836
0.0,129,256.158924
0.0,127,256.469073
0.0,129,257.132592
4.0,299,257.831618
0.0,127,258.127213
0.0,127,258.756614
0.0,129,259.041865
0.0,129,259.36807
0.0,125,259.659385
0.0,129,260.334306
10.0,451,261.416999
5.0,350,262.650954
0.0,125,262.917532
0.0,129,263.593498
5.0,352,264.556566
0.0,127,264.856601
2.0,200,265.708255
5.0,350,266.50108
0.0,127,267.20412
0.0,129,267.513784
6.0,382,268.851969
0.0,129,269.144121
0.0,129,269.484514
2.0,202,269.992606
0.0,129,270.682296
6.0,396,271.646729
2.0,202,272.692459
0.0,129,273.02443
0.0,129,273.325805
4.0,297,274.559765
0.0,129,274.854523
0.0,127,275.150726
7.0,443,276.627765
2.0,202,277.131389
0.0,127,277.840686
0.0,129,278.147835
6.0,398,279.410861
5.0,328,280.261497
5.0,350,281.459377
0.0,127,281.77358
0.0,129,282.084167
0.0,125,282.778136
2.0,202,283.308785
0.0,129,283.634209
2.0,200,284.132437
2.0,200,284.93399
2.0,200,285.397949
0.0,123,285.665131
2.0,198,286.470296
0.0,129,286.749333
2.0,202,287.217266
9.0,404,288.643033
2.0,202,289.475178
5.0,350,290.379197
0.0,125,290.673254
2.0,202,291.514284
9.0,404,292.827431
0.0,129,293.114422
0.0,125,293.406881
2.0,202,293.883495
5.0,350,294.983228
2.0,200,295.479362
0.0,127,296.085877
0.0,129,296.366444
0.0,129,296.669169
0.0,127,296.950196
0.0,129,297.261955
2.0,200,298.131922
2.0,202,298.594752
2.0,200,299.417481
2.0,202,299.931892
0.0,125,300.294933
2.0,202,301.115881
0.0,127,301.420414
0.0,125,301.720287
0.0,129,302.040178
2.0,202,302.97419
3.0,248,303.535206
6.0,377,304.783979
10.0,455,306.447192
9.0,404,307.389175
2.0,202,308.210518
0.0,127,308.520635
3.0,246,309.112351
2.0,200,309.9439
0.0,129,310.224138
0.0,127,310.519984
0.0,127,310.842653
0.0,127,311.55823
0.0,127,311.860755
2.0,198,312.354742
0.0,127,312.677554
0.0,127,313.370654
0.0,125,313.662283
0.0,127,313.932464
4.0,297,315.081143
0.0,129,315.386448
0.0,125,315.663364
0.0,129,315.94095
0.0,127,316.534077
9.0,404,317.538807
4.0,299,318.709249
2.0,202,319.224119
0.0,129,319.502563
5.0,350,320.796933
5.0,329,321.892926
0.0,127,322.199827
0.0,127,322.490445
0.0,125,322.777133
0.0,129,323.430681
2.0,202,324.003613
9.0,404,325.247247
0.0,127,325.526084
0.0,129,325.80433
0.0,127,326.110788
4.0,297,327.207778
6.0,378,328.583094
0.0,125,328.852487
10.0,453,330.212752
0.0,127,330.571361
2.0,202,331.026129
2.0,200,331.756732
0.0,125,332.05137
6.0,397,333.454242
0.0,129,333.742394
0.0,123,334.045285
2.0,202,334.511857
0.0,129,335.101308
2.0,202,335.552922
0.0,127,335.84838
2.0,200,336.730244
0.0,129,337.010485
2.0,198,337.467264
5.0,350,338.71271
5.0,328,339.523851
0.0,129,340.158139
5.0,350,340.978058
0.0,129,341.669388
4.0,297,342.336832
0.0,127,342.634869
10.0,431,344.068867
0.0,129,344.353907
0.0,129,345.01849
0.0,127,345.351294
0.0,127,345.636436
0.0,127,345.93675
0.0,129,346.225225
4.0,297,347.283421
0.0,127,347.593318
0.0,127,347.922159
0.0,125,348.509792
9.0,404,349.457743
5.0,350,350.607742
9.0,404,351.968195
0.0,125,352.262453
2.0,200,352.74491
0.0,125,353.484124
4.0,299,354.210982
0.0,129,354.4975
2.0,200,355.281858
2.0,202,355.762945
2.0,200,356.599448
0.0,129,356.901
0.0,127,357.292875
0.0,127,357.585539
9.0,404,358.891632
9.0,404,360.279821
0.0,127,360.597084
2.0,202,361.060073
5.0,350,362.269836
4.0,297,363.40312
2.0,202,363.877877
5.0,350,365.055123
0.0,125,365.3467
2.0,202,365.799683
7.0,430,367.206913
5.0,350,368.345027
2.0,200,368.82039
2.0,202,369.319932
9.0,404,370.665463
9.0,404,372.048556
2.0,200,372.537127
9.0,404,373.80206
3.0,248,374.420228
0.0,127,375.065094
0.0,127,375.407243
4.0,295,376.076406
5.0,329,377.244931
0.0,123,377.522312
0.0,129,377.793093
0.0,129,378.493165
0.0,125,378.79721
4.0,297,379.521892
0.0,125,380.217024
5.0,350,381.294531
0.0,127,382.082914
2.0,200,382.603746
5.0,350,383.818194
0.0,129,384.117223
2.0,198,384.614651
0.0,125,384.881377
9.0,404,386.38481
0.0,127,386.720195
5.0,350,387.929334
9.0,404,389.300379
2.0,198,389.781461
2.0,200,390.630069
4.0,297,391.397917
0.0,127,391.708463
0.0,127,392.349161
2.0,202,392.82868
2.0,202,393.368714
0.0,127,393.705191
0.0,127,394.373081
0.0,127,394.657064
2.0,202,395.125489
5.0,350,396.313406
9.0,404,397.675042
4.0,297,398.343474
4.0,297,399.410383
2.0,198,399.849814
9.0,404,401.230664
0.0,127,401.567523
2.0,198,402.421717
5.0,350,403.272061
3.0,248,404.292339
5.0,350,405.064439
0.0,129,405.694646
0.0,125,405.969927
0.0,125,406.236532
3.0,248,406.796607
4.0,297,407.865904
0.0,129,408.185014
2.0,200,409.013775
5.0,350,409.807526
0.0,127,410.089392
9.0,404,411.4064
0.0,127,411.681024
0.0,125,412.343409
0.0,129,412.696631
5.0,329,413.468848
9.0,404,414.849973
4.0,297,416.045058
5.0,350,416.909367
1.0,168,417.678859
2.0,200,418.103664
0.0,125,418.365152
2.0,198,419.089319
0.0,129,419.356428
5.0,350,420.421134
0.0,129,420.693942
0.0,127,420.986067
0.0,125,421.256639
4.0,297,422.164223
2.0,200,422.587341
2.0,202,423.019697
0.0,127,423.572641
2.0,200,424.005775
4.0,297,424.980026
0.0,127,425.246364
0.0,129,425.519096
4.0,297,426.469573
0.0,127,426.759099
3.0,248,427.285768
0.0,127,427.886879
5.0,350,428.658422
0.0,129,428.92728
3.0,271,429.814441
0.0,129,430.083443
0.0,127,430.349994
0.0,127,430.931813
0.0,127,431.207738
0.0,129,431.476106
0.0,125,431.738412
0.0,125,432.023055
0.0,125,432.579648
2.0,200,433.001667
5.0,350,434.09347
4.0,297,434.728837
0.0,125,434.987431
0.0,127,435.550735
0.0,125,435.813371
2.0,198,436.231997
3.0,248,437.059086
0.0,129,437.330118
5.0,326,438.375662
2.0,200,438.796889
0.0,127,439.061439
1.0,173,439.431486
2.0,199,440.183014
2.0,198,440.614177
4.0,297,441.573994
0.0,127,441.842871
0.0,125,442.102424
2.0,202,442.848302
2.0,198,443.266988
1.0,172,443.6257
0.0,125,443.886089
0.0,125,444.444992
2.0,202,444.872449
2.0,200,445.292509
0.0,125,445.878479
0.0,129,446.149447
0.0,129,446.422561
0.0,127,446.688823
0.0,129,446.959326
2.0,202,447.672112
7.0,322,448.374353
0.0,125,448.958611
0.0,127,449.226057
6.0,396,450.341985
2.0,198,450.765806
