#{"t_start": 1522701142.7603233, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
13.0,470,726.647897
22.0,766,733.168232
16.0,593,738.123674
22.0,778,745.332084
16.0,634,752.135229
19.0,486,756.391579
13.0,631,761.515128
16.0,646,766.803221
15.0,669,773.529285
24.0,859,780.987457
15.0,692,786.889083
19.0,740,793.487728
30.0,834,801.465454
13.0,568,806.238121
22.0,731,812.279984
25.0,671,818.511767
23.0,800,825.327607
11.0,495,829.33857
26.0,897,837.380046
29.0,693,843.808294
30.0,463,847.568585
18.0,774,854.441838
20.0,593,859.496454
19.0,708,865.583476
18.0,789,872.221198
16.0,726,878.45394
21.0,588,883.734265
20.0,786,890.638618
16.0,626,896.295759
23.0,681,903.05422
15.0,501,907.704382
9.0,475,911.920631
14.0,631,917.537745
37.0,866,925.207329
13.0,653,930.691029
25.0,832,937.804696
17.0,551,942.525771
16.0,449,946.140763
21.0,779,952.624514
17.0,506,956.845044
36.0,643,962.320576
15.0,556,967.069947
25.0,935,975.067022
27.0,812,981.780164
29.0,815,989.023425
14.0,537,993.638122
21.0,577,998.487155
32.0,846,1005.754396
29.0,957,1014.836647
16.0,698,1020.696296
27.0,734,1027.251809
17.0,515,1031.83917
25.0,968,1040.477676
19.0,717,1046.743364
28.0,700,1052.998184
16.0,610,1058.319789
22.0,652,1064.212431
36.0,927,1072.001604
31.0,932,1080.190545
16.0,702,1086.088337
32.0,647,1091.978031
26.0,820,1099.102356
42.0,1048,1108.058835
17.0,644,1113.597031
17.0,612,1119.310764
37.0,979,1127.891138
22.0,693,1133.703968
39.0,914,1141.928221
48.0,1352,1153.785433
9.0,447,1157.437284
19.0,656,1162.937662
26.0,557,1167.462733
28.0,836,1174.404773
16.0,766,1180.893539
22.0,857,1187.810326
20.0,721,1193.896621
25.0,649,1199.25474
34.0,921,1206.82628
45.0,1196,1217.17158
27.0,805,1224.736598
35.0,1075,1233.788686
29.0,704,1239.482042
21.0,730,1246.197448
24.0,789,1252.718209
28.0,834,1259.549103
23.0,759,1265.831753
34.0,828,1272.821177
31.0,691,1278.646704
34.0,1088,1287.441352
21.0,727,1293.427853
12.0,553,1298.21013
28.0,821,1304.849752
9.0,469,1308.865378
16.0,493,1312.67906
21.0,750,1318.900529
20.0,569,1323.556592
27.0,875,1331.915503
21.0,740,1338.23173
24.0,903,1345.941603
47.0,1164,1355.688977
44.0,1192,1365.84214
40.0,1139,1375.427084
31.0,883,1382.562183
14.0,489,1386.721308
25.0,744,1393.091436
39.0,1083,1402.062784
35.0,969,1410.223692
47.0,893,1417.688846
31.0,889,1424.952047
22.0,864,1432.20574
46.0,1185,1442.156531
17.0,622,1447.297757
25.0,619,1452.571957
37.0,1028,1461.429978
28.0,756,1467.750036
26.0,816,1474.748368
26.0,631,1479.934471
33.0,706,1485.887557
38.0,1161,1496.662684
30.0,727,1502.60243
71.0,1589,1516.103774
16.0,702,1521.816763
35.0,1120,1531.614878
30.0,884,1539.142092
24.0,905,1546.720789
11.0,482,1550.451044
20.0,785,1557.60079
23.0,915,1565.364311
19.0,710,1571.298683
51.0,1178,1581.23842
36.0,775,1587.719768
34.0,926,1595.430604
34.0,602,1600.25096
53.0,1020,1608.639097
36.0,1050,1617.334343
81.0,1276,1628.243169
42.0,713,1634.241318
14.0,586,1638.960102
38.0,995,1647.145232
25.0,616,1652.294445
44.0,1263,1662.676417
24.0,696,1668.59393
24.0,677,1674.182037
30.0,948,1682.01834
36.0,889,1690.071784
40.0,1059,1698.860801
29.0,544,1703.312737
177.0,1030,1711.831705
47.0,1123,1721.260819
23.0,779,1727.814201
37.0,866,1734.851297
52.0,1340,1746.32958
53.0,1106,1755.33977
77.0,1094,1764.73925
26.0,826,1771.571106
48.0,1224,1781.942946
27.0,779,1788.782889
21.0,786,1795.219331
44.0,917,1803.060682
27.0,840,1810.119585
29.0,866,1817.492435
47.0,922,1826.523698
16.0,688,1832.194769
19.0,814,1839.633173
29.0,764,1846.074473
56.0,1280,1857.671793
52.0,1378,1869.215773
53.0,1069,1878.438432
38.0,789,1886.109312
64.0,1390,1898.210431
66.0,1320,1909.558314
69.0,1561,1923.911175
54.0,1060,1932.917237
45.0,819,1940.059211
53.0,1154,1949.67495
73.0,1482,1962.975109
110.0,1292,1973.88274
57.0,1087,1983.207582
43.0,827,1990.819923
30.0,770,1997.428712
57.0,1107,2006.789452
83.0,1316,2018.259014
71.0,1308,2029.751883
19.0,625,2034.979474
57.0,1271,2045.675381
51.0,926,2053.454475
59.0,1145,2063.329303
89.0,1097,2072.588669
58.0,1365,2084.895166
49.0,910,2092.428629
34.0,912,2100.067038
65.0,1342,2111.17984
131.0,1460,2123.442902
43.0,982,2131.932572
294.0,1158,2143.641447
55.0,1052,2153.48841
65.0,1304,2164.459602
41.0,585,2169.355846
110.0,758,2175.768423
55.0,985,2183.866381
59.0,1244,2194.295425
55.0,1021,2202.884012
37.0,549,2207.625836
91.0,1748,2222.204628
37.0,831,2229.546236
82.0,1433,2241.422602
71.0,1062,2250.193195
126.0,1771,2265.131719
59.0,1124,2274.627614
55.0,1248,2285.210637
44.0,912,2292.99137
83.0,1450,2305.517229
71.0,1249,2316.119206
70.0,1000,2324.448999
35.0,954,2332.655267
64.0,1456,2344.649228
83.0,1101,2354.003611
60.0,753,2360.257185
56.0,1090,2369.684636
72.0,1401,2381.75784
124.0,1558,2394.844958
83.0,1417,2406.837392
46.0,1046,2415.581561
30.0,942,2423.708538
45.0,1070,2432.575106
33.0,721,2438.596177
117.0,1317,2449.43179
293.0,1504,2462.248415
21.0,778,2468.655563
130.0,1543,2482.229572
82.0,1413,2494.488506
89.0,1434,2506.294586
86.0,1207,2516.377473
81.0,1468,2528.924847
99.0,1518,2542.051631
78.0,1269,2552.750721
42.0,1088,2561.793694
123.0,1429,2573.690134
59.0,1027,2582.185107
45.0,1013,2590.70282
61.0,1310,2602.397396
77.0,1415,2614.197472
80.0,1194,2624.157941
53.0,1249,2634.496928
41.0,853,2641.648474
35.0,858,2648.718764
22.0,705,2654.69844
50.0,1204,2664.860688
94.0,1516,2678.184264
108.0,1533,2690.996097
28.0,872,2698.332806
62.0,1181,2708.283756
35.0,842,2715.205805
81.0,1468,2727.280429
52.0,908,2734.845052
76.0,1328,2745.896205
65.0,1542,2758.863576
41.0,956,2767.016797
51.0,1008,2775.299361
29.0,680,2781.024443
54.0,1026,2789.675179
53.0,1125,2798.823303
44.0,1069,2807.583436
59.0,1078,2816.692822
92.0,1286,2827.564404
27.0,767,2833.979734
84.0,1487,2846.288251
62.0,1103,2856.564909
40.0,820,2863.297364
94.0,1526,2877.06214
85.0,1514,2889.415566
127.0,1392,2901.050343
169.0,1540,2914.035577
55.0,665,2919.52597
78.0,1501,2932.06722
99.0,1219,2942.266081
55.0,1213,2952.527436
32.0,616,2957.485974
58.0,1263,2969.320294
42.0,1088,2979.061333
84.0,1212,2989.788496
58.0,1049,2999.066587
39.0,791,3005.730765
192.0,897,3013.277827
57.0,881,3020.619789
83.0,1305,3031.402625
77.0,1479,3043.561366
70.0,1113,3052.915632
288.0,1801,3068.031637
70.0,1423,3079.917996
58.0,1344,3091.120721
112.0,1339,3102.239108
185.0,1630,3116.661151
77.0,1468,3128.987981
83.0,1182,3139.005569
72.0,970,3147.382284
66.0,1540,3160.749793
48.0,906,3168.231865
61.0,1210,3178.108806
100.0,1552,3191.283519
50.0,1321,3202.344043
39.0,873,3209.759807
82.0,1345,3221.24504
50.0,977,3229.346819
91.0,1141,3238.784609
228.0,1665,3253.066767
209.0,1375,3264.390285
55.0,1195,3274.504273
98.0,1472,3287.457983
102.0,1513,3300.096629
56.0,1014,3308.55848
297.0,1738,3323.198768
236.0,1601,3336.315644
74.0,1426,3349.062598
59.0,1089,3358.793978
157.0,1601,3373.386513
102.0,1533,3386.454804
216.0,1474,3399.304241
35.0,680,3405.357002
158.0,1634,3420.557344
310.0,1332,3431.517301
66.0,1266,3441.931428
119.0,1745,3456.298282
332.0,1738,3470.864259
58.0,1023,3479.153414
251.0,2066,3496.177284
92.0,1507,3508.63373
179.0,1691,3522.680733
82.0,1443,3534.877653
316.0,1280,3545.541824
328.0,1744,3560.026157
339.0,1460,3572.044838
86.0,1445,3584.28399
36.0,924,3591.993654
192.0,1835,3608.081659
119.0,1259,3618.675008
298.0,1640,3632.235946
212.0,1937,3648.310029
76.0,1323,3659.216873
46.0,1096,3668.412464
294.0,1788,3683.548964
117.0,1802,3698.686812
181.0,1267,3709.025738
329.0,1896,3724.905554
388.0,1589,3738.977417
155.0,1567,3751.807069
263.0,1433,3763.891683
241.0,1627,3777.610368
20.0,460,3781.452144
103.0,1444,3793.904505
104.0,1479,3805.937952
41.0,943,3814.007293
33.0,830,3821.769204
97.0,1497,3834.161514
90.0,1494,3846.743148
145.0,1617,3860.69131
73.0,1220,3870.863475
67.0,1199,3880.612913
131.0,1798,3895.935686
73.0,1338,3907.381897
289.0,1557,3920.680831
37.0,1061,3929.87782
223.0,1433,3942.268498
292.0,1923,3959.036473
118.0,1593,3972.546023
121.0,1281,3984.019439
69.0,1069,3993.101612
141.0,1497,4006.150012
105.0,1393,4018.462785
101.0,1350,4029.888067
276.0,1889,4046.675205
89.0,1449,4059.08304
132.0,1441,4071.326913
130.0,1527,4084.639879
130.0,1662,4099.232924
129.0,1565,4112.655129
124.0,1106,4121.809657
99.0,1353,4133.853901
59.0,915,4141.647372
283.0,1793,4156.743877
132.0,1452,4169.086935
280.0,1807,4185.445625
113.0,1503,4198.347053
68.0,1113,4207.941278
279.0,1491,4221.134264
24.0,757,4227.503262
86.0,884,4234.831801
62.0,635,4240.449746
103.0,1338,4252.524932
66.0,1001,4260.753287
51.0,1194,4270.933105
199.0,696,4276.635454
102.0,1577,4289.50431
230.0,1249,4301.467922
128.0,1163,4311.418157
73.0,1415,4323.906457
29.0,635,4329.096298
308.0,1220,4339.956322
46.0,958,4347.97381
45.0,912,4355.692234
54.0,773,4361.997128
300.0,1654,4376.299059
337.0,1870,4393.087276
255.0,1662,4407.177488
317.0,1562,4420.151323
70.0,1262,4431.247759
151.0,1301,4442.052924
111.0,1246,4453.806214
38.0,931,4461.469329
167.0,1751,4476.88309
212.0,731,4482.723486
123.0,1381,4494.183352
286.0,1760,4509.78078
241.0,1723,4523.930044
118.0,1359,4535.005914
128.0,1500,4547.589904
160.0,1683,4562.737952
157.0,1923,4578.584334
110.0,1429,4590.32309
205.0,1531,4602.952804
75.0,1200,4612.831961
130.0,1330,4623.617751
257.0,1421,4635.556528
54.0,1100,4644.771175
295.0,1548,4658.213318
86.0,1250,4668.617901
121.0,1600,4683.886419
93.0,1111,4693.781329
113.0,1502,4706.476625
107.0,1226,4717.087474
309.0,1251,4728.154457
92.0,1340,4739.641732
51.0,1127,4748.886903
77.0,1078,4758.106633
154.0,1673,4772.367174
308.0,1613,4786.98226
93.0,823,4793.681672
35.0,1007,4802.169342
31.0,727,4808.114392
274.0,1600,4821.140229
73.0,1534,4834.504475
166.0,1643,4848.351939
59.0,994,4856.608301
60.0,1140,4866.166089
359.0,1653,4880.390176
93.0,1107,4889.985551
36.0,661,4895.415089
310.0,2248,4914.169225
51.0,688,4919.930479
365.0,1462,4932.520467
408.0,2441,4953.028456
121.0,1278,4963.57371
342.0,1923,4979.442597
99.0,1280,4990.066708
306.0,1274,5000.560211
89.0,1543,5013.390486
99.0,1254,5024.527814
95.0,1507,5037.021522
74.0,1524,5050.057719
364.0,1904,5066.45518
31.0,897,5074.340431
48.0,931,5082.092012
25.0,848,5089.421524
48.0,1245,5099.796108
292.0,1542,5112.870984
262.0,1784,5128.020881
102.0,1330,5138.943722
341.0,1660,5152.920765
329.0,1725,5167.408559
233.0,1381,5178.984943
148.0,1306,5189.900684
63.0,1026,5198.580543
54.0,1300,5209.956263
51.0,932,5217.68101
28.0,907,5225.454681
31.0,909,5233.019832
47.0,998,5241.616478
238.0,1283,5252.27625
55.0,796,5258.992021
369.0,1478,5271.25683
80.0,1093,5280.501211
92.0,1509,5293.197497
53.0,1014,5301.716806
67.0,1368,5313.113613
195.0,1784,5328.099717
347.0,1696,5342.138041
392.0,1999,5358.640188
106.0,1436,5370.75183
377.0,1855,5386.237716
115.0,1475,5398.452594
274.0,1586,5411.787713
102.0,1010,5419.980992
59.0,1142,5429.582803
66.0,1058,5438.315668
103.0,1120,5447.660299
377.0,1872,5463.826769
96.0,1130,5473.104057
40.0,1070,5481.961598
62.0,1009,5490.564148
218.0,1699,5504.98452
366.0,1450,5517.1156
344.0,1796,5532.432861
405.0,1915,5548.459159
284.0,1753,5563.107461
285.0,1673,5577.328902
110.0,1185,5587.085497
413.0,1715,5601.7628
406.0,2049,5618.902913
135.0,1497,5631.565897
366.0,1644,5645.390903
48.0,720,5651.287189
106.0,1387,5663.011622
119.0,1625,5676.514987
45.0,977,5684.736323
163.0,1741,5699.173732
213.0,1637,5713.305479
67.0,1112,5722.607897
310.0,1941,5738.745063
393.0,1687,5752.858915
346.0,1394,5764.619307
42.0,1082,5773.45614
63.0,1128,5782.792612
88.0,1378,5794.149746
358.0,1801,5809.336891
92.0,1060,5818.15109
91.0,1234,5828.337544
63.0,1404,5840.09214
86.0,1244,5850.407486
343.0,1751,5865.697695
309.0,1534,5878.493005
334.0,2109,5896.19642
294.0,1938,5912.436522
196.0,1412,5924.346108
370.0,2180,5943.066247
385.0,1929,5959.21551
64.0,1142,5968.860023
130.0,1545,5981.684156
226.0,1369,5993.003038
283.0,2083,6010.690671
187.0,1771,6025.501007
156.0,1470,6037.824564
83.0,1504,6050.12118
349.0,1593,6063.566206
292.0,2015,6080.359654
334.0,1745,6094.992484
128.0,1452,6107.02862
234.0,1896,6122.984307
395.0,1835,6138.217602
78.0,1123,6147.805886
245.0,1390,6159.006543
238.0,1371,6170.643456
79.0,1141,6180.284271
329.0,1684,6194.268877
284.0,1798,6209.230492
283.0,1517,6222.061104
122.0,1472,6234.233001
211.0,1714,6248.645062
379.0,2036,6265.913177
336.0,2107,6283.547379
398.0,1536,6296.527397
351.0,2117,6314.332814
369.0,1974,6331.26465
74.0,1239,6341.651651
403.0,2401,6361.732114
345.0,2044,6378.965286
52.0,1138,6388.404511
255.0,1749,6402.872034
47.0,1080,6411.983551
71.0,869,6419.055685
57.0,1370,6430.488093
382.0,1917,6446.485105
340.0,1523,6459.196072
371.0,1851,6474.661579
341.0,1984,6491.125183
169.0,1759,6505.759411
280.0,1925,6521.827772
397.0,1748,6536.627843
164.0,1463,6548.752373
362.0,1451,6560.790935
359.0,2003,6577.746028
81.0,864,6584.725873
129.0,1585,6597.92869
155.0,1714,6612.181319
330.0,1822,6627.3547
166.0,1434,6639.171269
326.0,1708,6654.258688
337.0,2029,6671.450798
284.0,1503,6683.990865
173.0,1575,6697.171874
163.0,1625,6711.67231
359.0,1976,6728.295114
178.0,1062,6737.121493
359.0,3194,6764.019233
255.0,1930,6780.044943
373.0,2003,6796.890176
88.0,1489,6809.718164
396.0,2191,6828.281077
72.0,1366,6839.553397
84.0,1259,6850.353719
142.0,1551,6864.302933
382.0,1746,6879.017266
411.0,2461,6899.541288
226.0,1293,6910.365113
252.0,1581,6923.49854
56.0,850,6930.711808
381.0,1930,6946.832267
356.0,1601,6960.025374
198.0,1605,6973.227841
202.0,1319,6984.511995
57.0,1099,6993.574742
18.0,608,6998.615147
353.0,1687,7012.707748
17.0,686,7018.348434
197.0,1406,7030.132166
354.0,1860,7045.568686
16.0,473,7049.628703
197.0,2126,7067.220197
25.0,738,7073.539871
139.0,1582,7086.835088
221.0,1207,7097.070924
384.0,2011,7114.22335
320.0,2064,7131.740212
322.0,1491,7144.263942
99.0,1188,7154.259157
93.0,1315,7166.295899
173.0,1903,7182.143556
271.0,1238,7192.287456
142.0,1598,7205.631693
45.0,914,7213.406594
21.0,731,7219.432187
330.0,1749,7234.004303
375.0,1898,7250.164171
78.0,1319,7261.300196
215.0,1757,7276.180247
363.0,1995,7292.68591
72.0,1221,7303.072777
57.0,608,7308.131933
241.0,1386,7319.88521
333.0,1957,7336.292329
345.0,2033,7353.317436
299.0,1499,7365.775382
266.0,1773,7380.65269
65.0,1093,7389.729894
337.0,1922,7406.547304
89.0,1100,7415.768316
97.0,1385,7427.45804
266.0,1444,7439.661776
223.0,1743,7454.033228
111.0,1428,7465.880244
170.0,1616,7479.352452
134.0,1240,7489.461513
368.0,1850,7505.683595
420.0,2211,7524.051137
343.0,1660,7537.933367
401.0,2042,7554.991474
31.0,815,7561.711261
365.0,1578,7574.87644
367.0,1770,7589.642951
62.0,1201,7599.69501
399.0,1969,7616.04746
329.0,1742,7630.87393
355.0,1877,7646.617748
35.0,766,7652.93307
43.0,780,7659.4775
314.0,1943,7675.835377
151.0,1697,7690.118112
340.0,1589,7703.182989
362.0,1694,7717.053862
96.0,1405,7728.788565
110.0,1620,7742.168828
395.0,1978,7758.684896
136.0,1411,7770.570143
137.0,1499,7783.346188
82.0,1601,7796.756077
380.0,1834,7811.922718
128.0,1669,7825.788775
408.0,2284,7844.601817
74.0,1477,7856.948189
403.0,1933,7873.127965
185.0,785,7879.836768
47.0,1041,7888.607121
115.0,1335,7899.69828
67.0,1295,7910.566473
75.0,1148,7920.107094
412.0,2082,7937.555663
424.0,2707,7960.310323
356.0,1899,7977.03632
249.0,1546,7989.992773
219.0,1446,8001.977231
102.0,992,8010.238374
52.0,1147,8019.748023
324.0,1232,8029.748688
16.0,650,8035.306341
17.0,540,8039.82249
101.0,1122,8049.292256
113.0,1384,8060.961492
184.0,1567,8074.00991
87.0,1400,8085.708608
34.0,886,8093.078429
259.0,1725,8107.753522
73.0,1341,8118.927025
347.0,1494,8131.518882
39.0,760,8137.809395
50.0,1061,8146.681876
35.0,860,8153.680908
424.0,2373,8173.450004
30.0,799,8180.084524
339.0,1596,8193.299634
245.0,1689,8207.908027
362.0,1825,8223.135864
95.0,1202,8233.102312
358.0,1816,8249.09487
77.0,849,8256.04106
224.0,1444,8268.370535
292.0,1500,8280.646571
51.0,1120,8290.029011
180.0,1584,8303.072643
124.0,1478,8315.448302
153.0,1582,8329.638991
363.0,1630,8343.124755
350.0,1772,8359.258745
387.0,2079,8376.521491
210.0,1355,8387.852751
64.0,1010,8396.280635
337.0,1900,8412.156421
200.0,1353,8423.500818
157.0,1130,8432.766631
262.0,1214,8443.132061
356.0,1940,8459.446187
48.0,1023,8467.912062
13.0,569,8472.556222
390.0,2355,8492.135102
111.0,1432,8503.846804
140.0,1692,8518.264236
190.0,1700,8532.357273
384.0,1672,8546.405183
203.0,1614,8559.687702
63.0,945,8567.367867
422.0,2682,8590.804003
375.0,1764,8605.590983
281.0,1703,8621.160892
404.0,1939,8637.477517
350.0,2020,8654.459061
72.0,1403,8666.172559
312.0,1227,8676.319994
393.0,1902,8692.30072
293.0,1585,8705.637251
409.0,1821,8721.23667
395.0,2097,8739.024182
47.0,1079,8748.081099
33.0,874,8755.363854
37.0,864,8762.493722
53.0,1046,8771.11948
213.0,1704,8785.76223
254.0,1593,8799.319221
361.0,1362,8810.974607
15.0,503,8815.104211
392.0,1664,8829.044216
381.0,2009,8846.01887
378.0,2140,8863.745602
371.0,2162,8881.852365
37.0,558,8886.365717
365.0,2047,8903.466748
80.0,1200,8913.629085
346.0,1938,8929.89311
54.0,1126,8939.250727
342.0,1990,8956.108164
26.0,763,8962.398518
365.0,2029,8980.896037
383.0,2196,8999.240128
207.0,1742,9014.095624
418.0,1816,9029.328299
62.0,1034,9037.932895
75.0,1010,9046.357089
348.0,1636,9060.028228
228.0,997,9068.358544
108.0,1523,9081.188256
100.0,1230,9091.221197
409.0,2450,9111.677538
118.0,1424,9123.567538
323.0,1672,9137.636603
422.0,2764,9160.996352
78.0,1352,9172.34994
200.0,1611,9185.866837
263.0,1861,9201.748449
182.0,1567,9214.941645
423.0,2096,9232.749607
414.0,4011,9266.36607
363.0,1861,9282.019828
376.0,1793,9297.352404
109.0,1440,9309.492962
289.0,1518,9322.13487
296.0,1672,9336.430509
163.0,1523,9349.853077
38.0,926,9357.284322
400.0,2071,9374.539939
161.0,1625,9388.152855
387.0,1731,9402.96971
330.0,1641,9416.72488
380.0,1974,9433.182941
399.0,1746,9447.554797
58.0,1328,9458.950598
62.0,1024,9467.578942
198.0,1126,9477.046644
376.0,1943,9493.504208
261.0,1810,9508.64889
317.0,1858,9524.226401
89.0,1320,9535.216739
397.0,1982,9551.805148
119.0,1444,9563.99916
424.0,3109,9589.716086
407.0,1862,9605.220235
99.0,1382,9616.854796
36.0,906,9624.48108
395.0,2315,9644.438897
66.0,1156,9653.88099
294.0,1583,9667.156622
148.0,1715,9681.427267
56.0,961,9689.552594
41.0,945,9697.344191
183.0,1742,9712.020555
270.0,1622,9726.511583
370.0,1994,9743.485166
170.0,1559,9756.732872
117.0,1377,9768.633423
411.0,1970,9784.982346
398.0,2058,9802.443192
427.0,2487,9823.726191
86.0,1372,9835.163863
401.0,2158,9853.154054
413.0,2255,9872.450425
411.0,1936,9888.705936
32.0,918,9896.479174
154.0,1384,9907.891655
73.0,1361,9919.2581
347.0,1921,9935.503848
76.0,1407,9947.344935
402.0,2103,9964.899673
39.0,1057,9973.623827
411.0,2051,9990.895805
370.0,1427,10002.81317
401.0,2219,10021.412001
131.0,1501,10034.108157
390.0,1960,10050.475105
412.0,1680,10064.60072
268.0,1612,10078.51594
376.0,1774,10093.140667
397.0,1699,10107.524108
414.0,2218,10126.173377
362.0,1617,10139.611927
394.0,1989,10157.204067
255.0,1568,10170.303188
402.0,1117,10179.707824
398.0,2132,10198.104399
390.0,1776,10213.055281
351.0,1645,10226.900236
359.0,1833,10242.212977
298.0,1764,10256.860112
88.0,1332,10268.50949
239.0,1663,10282.322786
318.0,2007,10298.96979
255.0,1857,10314.166712
392.0,1991,10330.286622
270.0,1713,10343.985647
425.0,3403,10371.685311
390.0,2088,10389.15672
219.0,1312,10399.705891
402.0,2173,10417.267251
68.0,1351,10428.216719
417.0,2193,10445.999008
57.0,1253,10456.183417
431.0,2890,10479.670833
400.0,1972,10495.52766
366.0,1857,10510.733876
132.0,1296,10521.207006
348.0,1840,10536.274756
415.0,2076,10553.064544
43.0,1054,10561.628221
388.0,2663,10583.519265
405.0,1884,10599.055586
118.0,1384,10610.307366
419.0,2437,10630.369156
55.0,1037,10638.690884
323.0,1991,10654.614957
389.0,2244,10673.044637
36.0,813,10679.540528
357.0,1445,10694.089629
424.0,2347,10713.477208
407.0,2307,10734.533905
402.0,1809,10750.25251
185.0,1551,10763.023284
425.0,2082,10779.941094
310.0,1972,10797.748769
216.0,1292,10809.569175
94.0,1123,10819.423088
413.0,1829,10834.376563
96.0,1549,10848.383146
52.0,961,10856.075444
415.0,2144,10873.554443
32.0,965,10881.224282
345.0,2314,10900.369561
241.0,1673,10914.371124
366.0,1852,10929.568847
290.0,1644,10943.951271
417.0,2432,10966.464495
365.0,928,10974.113564
393.0,5455,11019.615597
