#{"t_start": 1522701142.815039, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
7.0,393,182.226735
6.0,381,185.507735
9.0,309,188.776634
4.0,245,190.946919
7.0,374,194.084767
11.0,419,197.587281
5.0,344,200.536364
6.0,355,203.393697
8.0,432,207.005876
6.0,377,210.187212
13.0,524,214.785204
9.0,453,218.742513
6.0,342,221.439057
15.0,398,224.74597
10.0,538,229.469421
8.0,424,233.340655
9.0,445,236.960847
15.0,657,242.492667
5.0,295,244.90965
8.0,447,248.802756
11.0,526,253.14998
14.0,598,258.234862
5.0,326,260.985355
7.0,426,264.443364
13.0,351,267.253224
13.0,476,271.299637
15.0,400,274.592148
16.0,572,279.380102
6.0,374,283.070937
8.0,415,286.573467
9.0,326,289.36742
11.0,404,292.787074
8.0,419,296.320842
12.0,321,299.115006
6.0,360,302.23513
11.0,583,307.395745
15.0,624,312.545886
8.0,447,316.513231
23.0,593,321.428867
13.0,454,325.306601
9.0,448,329.005356
8.0,466,333.38202
9.0,419,336.932732
14.0,550,341.72503
19.0,653,347.664505
6.0,341,350.350538
10.0,498,354.547284
14.0,554,359.176382
12.0,458,363.132908
11.0,526,367.660993
8.0,417,371.022314
10.0,378,374.220346
20.0,554,378.823585
10.0,483,383.051225
16.0,579,387.950412
13.0,372,391.105543
9.0,448,394.827364
13.0,569,399.960768
9.0,471,404.314495
18.0,630,409.698792
25.0,557,414.46524
14.0,504,418.788103
13.0,640,424.215489
12.0,595,429.26192
12.0,495,433.264045
22.0,613,438.395971
10.0,518,442.929975
13.0,568,447.7072
8.0,408,451.111412
18.0,653,456.569328
19.0,767,463.199147
20.0,594,468.292591
11.0,497,472.42418
12.0,562,477.110899
8.0,445,480.945457
16.0,667,486.686766
9.0,512,491.041417
8.0,430,494.596977
8.0,458,498.559727
8.0,389,501.790102
20.0,761,508.274594
11.0,546,512.843161
8.0,384,515.98704
5.0,291,518.352088
6.0,322,521.017141
8.0,421,524.72368
14.0,559,529.389517
8.0,428,532.88367
18.0,658,538.392074
11.0,463,542.363199
15.0,437,545.934345
17.0,653,551.434356
31.0,799,558.176723
10.0,576,563.013523
12.0,566,568.376619
20.0,474,572.352892
15.0,561,578.515542
14.0,572,583.278492
9.0,326,585.889984
10.0,469,589.866451
9.0,485,593.938959
7.0,403,597.236392
26.0,693,602.905511
20.0,742,609.23529
18.0,691,615.021951
17.0,532,619.418935
16.0,448,623.11796
12.0,409,626.610654
9.0,476,630.746496
21.0,723,637.402878
15.0,419,641.67421
12.0,539,646.231236
10.0,453,650.500836
14.0,398,653.695123
15.0,533,658.173654
16.0,611,663.428187
24.0,722,669.580539
23.0,802,676.209481
15.0,513,680.519866
14.0,562,685.116404
19.0,792,691.873989
10.0,484,696.013649
19.0,635,701.112142
12.0,579,706.062269
21.0,795,712.655734
14.0,600,717.695787
23.0,792,724.243215
26.0,563,728.910009
19.0,651,734.441377
12.0,620,740.002694
12.0,600,745.385729
27.0,888,754.385059
19.0,606,759.615205
10.0,358,762.424431
17.0,700,768.748654
17.0,509,773.525904
13.0,550,778.367617
15.0,412,781.815976
26.0,904,789.70974
21.0,648,795.633469
14.0,675,801.841569
17.0,644,807.288614
17.0,624,812.597951
11.0,503,816.789212
24.0,770,823.682548
13.0,354,826.694017
25.0,726,832.907518
22.0,682,839.066688
18.0,740,845.546786
24.0,777,852.371116
11.0,382,855.657726
16.0,707,861.903003
20.0,598,866.833637
17.0,688,872.749438
29.0,975,881.387698
22.0,846,888.744221
11.0,518,893.244041
25.0,615,898.909445
18.0,519,904.339761
27.0,837,911.831379
18.0,627,917.412274
17.0,479,921.76914
18.0,547,926.333403
15.0,571,931.29754
22.0,833,938.354879
25.0,821,945.157551
23.0,542,949.537472
25.0,715,955.634836
17.0,485,959.561331
22.0,845,966.973104
14.0,597,972.224475
21.0,838,979.131527
25.0,888,986.854474
22.0,769,993.498215
18.0,677,999.211155
26.0,721,1005.24997
32.0,820,1013.107857
18.0,501,1017.543224
18.0,676,1023.30215
15.0,622,1028.808183
32.0,968,1037.657958
17.0,640,1043.200261
16.0,738,1049.811034
18.0,624,1055.179594
27.0,924,1063.408354
15.0,635,1068.761116
25.0,756,1075.237076
23.0,767,1082.004076
30.0,829,1088.830601
35.0,875,1097.035095
31.0,1062,1106.022887
39.0,1204,1116.922192
27.0,643,1122.464545
17.0,673,1128.266302
32.0,1218,1138.977453
15.0,604,1144.287366
23.0,869,1151.736509
17.0,796,1158.57099
9.0,492,1162.711942
29.0,910,1170.205058
28.0,906,1177.74474
24.0,726,1183.942173
14.0,651,1189.182071
17.0,725,1195.138857
28.0,908,1202.652272
42.0,1001,1211.006145
40.0,993,1219.976453
29.0,989,1228.741644
23.0,760,1235.014566
22.0,825,1241.726466
41.0,897,1249.827284
16.0,435,1253.322741
34.0,973,1261.519016
40.0,1244,1271.863172
26.0,891,1279.337891
25.0,821,1286.093004
35.0,902,1293.673524
20.0,579,1298.423478
9.0,429,1301.84362
37.0,969,1310.005705
24.0,826,1316.700539
32.0,711,1322.493711
26.0,955,1331.603402
23.0,854,1338.701697
20.0,849,1346.069485
75.0,1316,1357.111112
61.0,1462,1369.46512
46.0,1130,1378.946584
15.0,663,1384.472771
28.0,778,1391.057121
11.0,512,1395.3679
33.0,1008,1403.757389
18.0,710,1409.534861
42.0,1015,1418.088304
73.0,1458,1430.200198
41.0,970,1438.500443
50.0,1220,1448.633097
29.0,928,1456.521621
38.0,962,1464.810179
23.0,848,1471.976225
45.0,1000,1480.580392
29.0,809,1487.259156
31.0,960,1496.395404
49.0,1258,1506.812558
34.0,998,1515.214547
41.0,918,1522.837136
44.0,973,1531.411595
19.0,553,1536.073428
37.0,976,1544.196113
49.0,1218,1554.614458
25.0,766,1561.43083
46.0,1186,1571.342527
36.0,801,1578.062655
28.0,850,1585.082738
17.0,604,1590.109961
29.0,785,1596.629434
29.0,866,1603.843929
33.0,967,1611.689888
34.0,564,1616.269677
39.0,852,1623.679938
36.0,551,1628.152304
28.0,869,1635.443582
18.0,596,1640.183742
23.0,668,1645.76385
27.0,909,1653.31848
33.0,862,1660.347105
39.0,912,1667.95565
17.0,568,1672.607528
58.0,1261,1683.150802
17.0,584,1688.663773
59.0,1515,1701.289554
61.0,1050,1710.15558
49.0,992,1718.325464
75.0,1389,1729.979283
33.0,937,1737.627275
26.0,764,1743.982699
44.0,980,1752.325881
64.0,1318,1763.501024
29.0,939,1771.31861
22.0,713,1777.18695
53.0,1186,1787.309645
55.0,1498,1800.240842
17.0,596,1805.302784
17.0,607,1810.271175
51.0,1257,1821.529238
42.0,1165,1832.048753
90.0,1469,1844.946641
24.0,566,1850.276811
36.0,1003,1858.951422
58.0,1398,1870.618053
53.0,857,1878.1901
56.0,1392,1891.401744
22.0,787,1897.969938
77.0,1406,1910.144997
33.0,943,1918.93655
41.0,1045,1928.039596
46.0,595,1932.931557
66.0,1348,1944.639679
92.0,1858,1960.955301
44.0,568,1965.912704
26.0,885,1973.069972
61.0,875,1980.527867
62.0,1102,1990.650618
37.0,1089,1999.89083
65.0,1438,2012.152541
77.0,1600,2026.380344
74.0,1134,2036.058809
40.0,1012,2044.536244
68.0,1025,2053.191186
66.0,1367,2064.919849
64.0,1061,2074.051195
70.0,1299,2085.70851
54.0,1088,2094.659961
37.0,1034,2103.363312
46.0,994,2111.669913
128.0,1806,2127.065728
59.0,1315,2139.095499
51.0,1093,2149.278806
48.0,1095,2159.504975
51.0,1188,2169.421798
48.0,1321,2180.460542
27.0,814,2187.204142
40.0,1018,2195.730358
50.0,1002,2204.3111
20.0,719,2210.261883
40.0,908,2217.850462
56.0,891,2225.491558
52.0,1133,2235.040961
213.0,1016,2243.521439
100.0,1360,2254.716598
32.0,861,2262.075621
51.0,1193,2272.141927
93.0,1675,2286.425845
59.0,1264,2297.564467
64.0,1328,2308.576332
69.0,1223,2318.964079
89.0,1523,2331.863786
73.0,1244,2342.242444
59.0,1328,2353.344012
37.0,619,2358.501142
74.0,1389,2370.617313
59.0,1188,2380.764191
93.0,1130,2390.408507
70.0,1235,2400.459758
59.0,1308,2411.523397
50.0,1225,2422.229403
41.0,1102,2431.308825
60.0,1436,2443.230699
144.0,1081,2452.293546
72.0,1547,2465.387629
228.0,1171,2475.811652
120.0,1293,2486.588541
15.0,521,2490.930804
42.0,802,2497.948975
65.0,1105,2506.869799
56.0,1095,2516.161267
45.0,1105,2525.54389
162.0,1665,2539.982492
53.0,1210,2550.186377
97.0,1711,2564.600125
61.0,1235,2574.768568
57.0,918,2582.316259
97.0,1535,2595.172135
94.0,1676,2609.974028
176.0,1458,2622.346144
47.0,1169,2632.004433
86.0,1260,2642.298572
55.0,1023,2650.904092
58.0,978,2659.226182
59.0,1313,2670.513972
69.0,1356,2682.135911
225.0,1482,2694.752671
45.0,846,2701.741052
115.0,1570,2714.957504
171.0,1109,2723.975173
75.0,1448,2736.043232
40.0,1108,2745.34218
58.0,984,2753.523989
105.0,1371,2765.085265
122.0,1491,2777.689418
65.0,1240,2788.003554
82.0,1408,2799.684021
49.0,1179,2809.420078
45.0,780,2815.845642
346.0,1251,2826.539148
93.0,1346,2837.69523
49.0,1119,2847.228222
23.0,813,2854.502365
38.0,960,2862.638455
28.0,765,2869.06462
94.0,1189,2879.922096
91.0,1265,2890.2818
217.0,1624,2903.930047
87.0,1419,2915.908686
212.0,1524,2928.598156
116.0,1429,2940.588072
38.0,692,2946.363854
56.0,1407,2958.088863
51.0,1092,2968.338321
280.0,1461,2981.706668
59.0,1231,2992.220537
182.0,1434,3004.769498
40.0,1080,3013.981161
214.0,1308,3024.805448
294.0,1196,3034.697441
68.0,1492,3046.919327
133.0,1626,3060.726082
33.0,877,3068.008508
85.0,1184,3077.869599
60.0,1162,3087.577988
54.0,1339,3098.684989
63.0,992,3107.183893
208.0,1523,3120.432917
203.0,1292,3131.439246
59.0,1091,3140.37435
79.0,1107,3150.108044
361.0,1261,3161.009559
80.0,1236,3171.253262
79.0,1247,3181.445252
234.0,1532,3194.549685
48.0,1160,3204.25651
64.0,1074,3213.489794
49.0,1003,3221.837745
41.0,868,3229.137426
251.0,1468,3241.273816
58.0,1075,3250.641763
77.0,1297,3261.411575
152.0,1657,3275.156612
50.0,1076,3284.96018
96.0,1488,3297.241452
130.0,1415,3309.074271
58.0,1173,3318.924463
330.0,1664,3332.858971
88.0,1375,3344.488556
239.0,1275,3355.973233
84.0,1395,3368.702979
160.0,1490,3381.893046
87.0,1546,3394.778316
131.0,1618,3410.672731
282.0,1390,3422.398491
75.0,1217,3432.457633
135.0,1711,3446.624699
346.0,1421,3458.253066
32.0,612,3463.260736
126.0,1596,3476.519881
252.0,1495,3488.797235
118.0,1301,3499.58781
274.0,1383,3510.877493
149.0,1644,3524.587456
47.0,1009,3533.187775
36.0,851,3540.14906
172.0,1473,3552.418094
142.0,1476,3564.624501
275.0,1331,3575.512788
71.0,1471,3588.214226
184.0,1581,3602.016053
39.0,975,3610.463343
109.0,1181,3620.237001
271.0,1609,3633.349768
23.0,533,3637.633989
277.0,1834,3652.83857
73.0,1268,3663.454167
123.0,1636,3677.313539
229.0,2042,3694.522095
109.0,1555,3707.363791
123.0,1648,3721.054445
89.0,1480,3734.330216
241.0,1411,3745.941378
74.0,1218,3755.913266
232.0,979,3764.077774
122.0,1475,3776.555392
48.0,883,3783.870027
44.0,1004,3792.786553
236.0,1435,3804.487803
248.0,1498,3817.900104
391.0,1641,3831.627173
170.0,1572,3844.797623
185.0,1887,3861.030397
274.0,1955,3877.29861
37.0,924,3885.090808
50.0,837,3892.111332
170.0,1212,3902.276954
63.0,800,3909.006049
118.0,1260,3919.780193
338.0,1971,3937.129271
84.0,1322,3948.214576
91.0,1266,3959.401879
119.0,1235,3969.810221
32.0,695,3976.242916
401.0,1654,3990.4553
283.0,1646,4004.783054
148.0,1458,4017.600842
195.0,1225,4027.762681
121.0,1526,4041.293078
101.0,1120,4051.326555
377.0,1752,4066.038988
102.0,1583,4080.131852
141.0,1372,4091.445447
235.0,1281,4102.789531
76.0,917,4110.825639
354.0,1502,4123.426797
31.0,830,4130.724908
232.0,1586,4144.278592
31.0,646,4149.63774
211.0,1434,4161.811579
290.0,1606,4175.80032
229.0,1339,4187.885969
125.0,1664,4202.45926
33.0,861,4209.799208
49.0,944,4218.051768
107.0,1589,4231.509279
85.0,829,4238.856911
88.0,1312,4250.37736
82.0,1223,4260.753325
75.0,1389,4272.624253
50.0,1008,4280.753535
45.0,899,4288.14021
110.0,1383,4300.790477
292.0,1489,4314.021796
51.0,1296,4325.317936
253.0,1254,4336.381658
129.0,1698,4350.799007
247.0,1651,4364.665848
271.0,1462,4377.32368
92.0,1237,4387.87967
100.0,1404,4400.842717
211.0,1130,4410.042263
260.0,1353,4421.403812
145.0,1883,4437.571674
30.0,845,4445.901027
135.0,1364,4457.219011
97.0,1397,4469.24647
90.0,1409,4481.305875
73.0,1081,4490.124784
28.0,871,4497.296329
230.0,1386,4509.78317
40.0,952,4517.507879
82.0,1388,4528.961908
287.0,1847,4544.297916
109.0,1300,4555.290306
60.0,979,4564.406115
358.0,1552,4577.088233
97.0,1336,4588.031495
172.0,1702,4602.021836
94.0,1293,4612.734024
357.0,2041,4629.547288
101.0,1147,4639.289294
104.0,1600,4652.86113
117.0,1439,4664.881898
55.0,1033,4674.325608
136.0,1333,4686.716099
82.0,1282,4697.916945
102.0,1315,4709.283852
136.0,1442,4722.005401
86.0,958,4730.265866
82.0,1235,4740.762465
186.0,1683,4754.906851
95.0,1398,4766.827401
22.0,635,4771.974104
278.0,1146,4782.551207
57.0,743,4788.991977
93.0,1244,4799.454875
209.0,1640,4812.771533
53.0,695,4818.429887
329.0,1238,4828.962017
123.0,1640,4842.889607
90.0,1282,4853.832315
65.0,1046,4862.574077
27.0,591,4867.312707
16.0,626,4872.689053
221.0,1478,4885.569417
364.0,1478,4897.919708
57.0,1191,4907.798042
203.0,1696,4922.144539
313.0,1769,4937.119405
133.0,1682,4951.254736
383.0,2008,4968.204601
81.0,1245,4978.210262
106.0,1359,4989.620631
230.0,1508,5001.894023
298.0,1477,5014.296637
381.0,1793,5029.902569
221.0,1317,5041.025046
334.0,1834,5056.409465
48.0,767,5062.826095
80.0,1115,5072.984261
351.0,1573,5086.27283
184.0,1025,5095.012133
64.0,1081,5104.071765
73.0,916,5111.747478
285.0,1640,5125.754407
248.0,1613,5139.018117
121.0,1582,5152.416769
33.0,713,5158.28075
64.0,843,5165.443112
99.0,1388,5176.926456
134.0,1506,5189.579602
26.0,690,5195.23859
398.0,1602,5209.415411
212.0,1316,5220.603881
396.0,1293,5231.397862
36.0,1009,5240.148249
26.0,742,5245.95743
383.0,1661,5260.038335
55.0,1125,5269.580252
151.0,1456,5281.639441
97.0,1439,5293.703972
30.0,849,5300.933803
298.0,1611,5314.316059
57.0,1341,5325.686646
188.0,1860,5341.041979
394.0,2071,5358.195682
58.0,1028,5366.717411
353.0,1938,5383.055385
163.0,1637,5396.774229
310.0,1946,5412.930408
325.0,1134,5422.245182
175.0,1798,5437.257578
132.0,1377,5448.979447
59.0,1257,5459.689264
63.0,964,5467.699424
34.0,763,5473.993625
120.0,1520,5486.747748
71.0,1207,5497.012722
96.0,1495,5509.695376
132.0,1478,5522.055199
425.0,2237,5541.081377
86.0,1326,5552.127596
269.0,1606,5565.31532
325.0,1730,5580.240833
93.0,1235,5590.241586
43.0,988,5598.985194
148.0,1625,5612.430358
48.0,1146,5621.966405
56.0,688,5627.580561
344.0,1373,5639.34141
17.0,784,5645.764178
128.0,1599,5659.248662
288.0,1889,5675.096362
94.0,1466,5687.265254
414.0,1864,5702.964967
255.0,1277,5714.005455
355.0,1655,5727.835822
227.0,1621,5741.236232
366.0,2027,5758.27124
397.0,1780,5773.16383
210.0,1550,5785.997107
365.0,906,5793.468573
164.0,1611,5807.014182
397.0,1908,5822.864173
329.0,1563,5835.900993
14.0,619,5841.059341
312.0,1907,5857.588719
97.0,1459,5869.846866
184.0,1631,5883.278977
27.0,868,5890.58908
332.0,1832,5905.982855
390.0,1825,5921.215789
400.0,2110,5939.535644
85.0,1132,5949.107111
34.0,960,5956.868448
378.0,1709,5971.218175
344.0,1893,5987.088497
44.0,1133,5996.535112
167.0,1625,6010.096687
295.0,1870,6025.969499
268.0,872,6033.035145
353.0,2139,6050.880163
69.0,1373,6062.40677
391.0,2242,6081.154909
98.0,1082,6090.045527
413.0,2339,6109.788737
51.0,975,6117.850488
193.0,1667,6131.663693
334.0,2132,6149.649243
355.0,1893,6165.252598
44.0,992,6173.724038
271.0,1628,6187.189419
177.0,1344,6198.449928
420.0,2752,6221.50176
102.0,1403,6233.219656
79.0,913,6240.967647
259.0,1527,6253.727465
81.0,1379,6265.457804
395.0,2074,6282.854914
360.0,1883,6298.711702
41.0,704,6304.576238
239.0,1847,6320.330594
159.0,1863,6335.932342
396.0,1885,6351.845691
232.0,1685,6365.999625
156.0,929,6373.695518
403.0,2353,6393.387053
273.0,1527,6406.022283
167.0,1335,6417.233643
351.0,1942,6433.400685
316.0,1739,6447.809087
350.0,1973,6464.362358
107.0,1470,6476.672913
376.0,1696,6490.731654
53.0,1053,6499.386581
283.0,1796,6514.402854
376.0,2435,6534.734065
121.0,1749,6549.485186
220.0,1702,6563.710648
51.0,929,6571.415228
81.0,1147,6581.040594
358.0,1812,6595.991311
381.0,1869,6611.445075
413.0,2538,6632.674857
261.0,1609,6645.920875
374.0,1695,6661.38265
398.0,1643,6674.910095
383.0,1808,6690.003663
50.0,769,6696.360141
154.0,1429,6709.337894
108.0,1484,6721.707105
389.0,2079,6739.227641
324.0,1588,6752.527098
383.0,1849,6768.112201
53.0,1133,6777.220711
155.0,1444,6789.401924
65.0,1187,6799.491001
366.0,2013,6816.552556
19.0,645,6821.954785
188.0,1599,6835.524245
273.0,1863,6851.255547
142.0,1524,6865.03706
85.0,1285,6875.77504
103.0,1485,6888.049972
361.0,2140,6905.998461
391.0,1816,6921.223979
394.0,1798,6936.247972
321.0,2099,6953.688496
52.0,846,6960.844503
60.0,1132,6970.083222
38.0,794,6976.554955
319.0,1530,6989.502599
248.0,1275,7000.065057
70.0,1392,7011.767849
78.0,1183,7021.611532
336.0,1776,7036.556437
245.0,1348,7047.72488
385.0,1584,7061.083342
401.0,2006,7077.875467
396.0,2206,7096.471544
114.0,1532,7109.702685
344.0,1838,7125.291632
349.0,2222,7144.029546
23.0,710,7149.976851
188.0,939,7157.881795
331.0,1760,7173.470967
96.0,1222,7183.590743
340.0,1660,7197.393866
173.0,1413,7209.241096
378.0,1241,7219.794917
416.0,2604,7241.554497
234.0,1712,7256.041719
263.0,1440,7268.245006
353.0,1903,7284.081382
127.0,1414,7296.042742
227.0,1527,7308.950367
331.0,1964,7325.517081
362.0,1690,7339.614305
61.0,868,7346.891285
82.0,1265,7357.50756
90.0,1335,7368.637926
39.0,1016,7377.11896
311.0,2063,7395.260868
398.0,1697,7409.291586
164.0,794,7415.829671
362.0,1746,7430.584471
161.0,1509,7443.193866
380.0,1264,7453.725179
47.0,1165,7463.339688
393.0,1831,7478.524991
191.0,1550,7491.359447
56.0,1054,7500.668605
74.0,1188,7510.519747
32.0,1015,7518.942239
42.0,1158,7528.609422
409.0,2298,7547.825504
82.0,1271,7558.467444
134.0,1720,7572.705965
156.0,1641,7586.488819
29.0,694,7592.13461
137.0,1556,7605.045796
83.0,1229,7615.483759
347.0,1441,7627.662752
40.0,758,7633.978474
88.0,1434,7646.059114
183.0,1439,7657.974567
321.0,1168,7667.980536
399.0,2167,7686.032251
106.0,1248,7696.284411
67.0,1264,7706.649328
392.0,2035,7723.511703
343.0,2505,7744.314462
356.0,1877,7759.992364
306.0,1640,7773.970876
256.0,1610,7787.648714
341.0,1585,7800.7225
156.0,1641,7814.386515
268.0,1670,7828.202285
322.0,1329,7839.093946
126.0,1519,7851.772778
151.0,1275,7862.309421
118.0,1187,7872.214657
65.0,1302,7883.275661
398.0,1944,7899.67626
326.0,1908,7915.622558
258.0,1733,7930.316827
135.0,1423,7942.176416
73.0,1368,7953.529046
368.0,1239,7964.469768
413.0,1952,7981.137778
333.0,1712,7995.393774
26.0,773,8001.725728
93.0,1206,8011.649468
87.0,1419,8023.388207
124.0,1521,8036.318062
353.0,2379,8056.47027
95.0,1224,8066.672102
159.0,1523,8079.269889
126.0,1403,8091.170169
419.0,1931,8107.535239
127.0,1579,8120.737701
39.0,1017,8129.249547
349.0,1804,8144.36672
366.0,1539,8157.217447
169.0,1585,8170.267188
132.0,1672,8184.315975
266.0,1813,8199.399266
269.0,1557,8212.773033
283.0,1794,8227.696749
29.0,928,8235.322836
320.0,1689,8250.320616
29.0,887,8257.72023
130.0,1668,8271.800421
285.0,1756,8286.203895
134.0,1316,8297.214501
392.0,1969,8313.521068
395.0,1845,8329.978638
298.0,1650,8343.779442
116.0,1673,8358.994526
305.0,1507,8371.518894
348.0,1838,8386.778412
231.0,1354,8397.97255
116.0,1331,8409.208873
362.0,2054,8426.58395
165.0,1740,8441.107868
60.0,1263,8451.688704
382.0,2132,8469.436534
218.0,1222,8479.787107
224.0,1252,8490.054133
379.0,1769,8504.589801
335.0,1446,8516.724731
426.0,2432,8537.113063
77.0,1243,8547.549862
360.0,2077,8564.6777
311.0,1511,8577.45865
239.0,1337,8589.353819
133.0,1492,8601.7251
169.0,1647,8616.861336
351.0,1648,8630.765572
411.0,1805,8645.881616
32.0,875,8653.172769
61.0,1121,8662.358695
385.0,1868,8678.117945
310.0,1749,8692.667446
118.0,1637,8706.558373
64.0,1180,8716.718219
69.0,1188,8726.536027
71.0,1296,8737.487436
399.0,1859,8753.308421
402.0,1073,8762.266119
26.0,855,8769.378531
355.0,1853,8785.029466
133.0,1063,8794.037599
107.0,1289,8804.951705
237.0,1624,8818.888689
63.0,996,8827.081692
49.0,1016,8835.558533
280.0,1427,8847.547407
258.0,1554,8860.458987
356.0,1927,8876.598217
422.0,2372,8896.5196
385.0,1565,8909.445382
184.0,1769,8924.43731
234.0,1091,8933.407471
357.0,1795,8948.52632
271.0,1439,8960.651825
245.0,1719,8976.555374
209.0,1446,8988.469233
427.0,2267,9007.888484
65.0,1441,9019.875084
257.0,1775,9034.75217
213.0,823,9041.499025
359.0,1739,9056.193949
315.0,1439,9068.250928
74.0,1143,9077.804522
417.0,2349,9097.343324
25.0,870,9104.548081
244.0,1258,9114.984565
411.0,1969,9131.619391
382.0,2015,9148.49526
166.0,1534,9161.300494
155.0,1547,9174.409599
406.0,1576,9187.943226
39.0,821,9194.870981
197.0,1650,9208.599464
400.0,2048,9225.815273
126.0,1403,9237.600246
278.0,1723,9252.093231
71.0,1215,9262.167894
369.0,1433,9274.006996
357.0,2062,9291.58376
100.0,1403,9303.715882
281.0,1744,9318.273137
287.0,833,9325.194936
236.0,1574,9338.568472
222.0,1670,9353.068261
419.0,2718,9375.704212
48.0,966,9383.649295
402.0,2401,9404.235073
293.0,1585,9417.371316
407.0,1429,9429.347589
356.0,2230,9447.944844
142.0,1550,9461.126122
145.0,1077,9470.132416
416.0,2057,9487.688534
363.0,1601,9501.046746
212.0,752,9507.294895
18.0,608,9512.395787
224.0,2068,9529.594945
382.0,1864,9545.131718
395.0,1860,9560.804176
186.0,1447,9572.831044
408.0,2053,9589.795681
266.0,1552,9602.754849
242.0,1952,9619.173508
86.0,1235,9629.60205
44.0,1208,9640.091226
367.0,2204,9658.429046
380.0,1849,9673.897708
426.0,2181,9692.14451
265.0,1218,9702.303838
90.0,1291,9713.45509
75.0,1281,9725.017871
266.0,1937,9741.389651
359.0,1519,9754.192891
57.0,1022,9762.901721
27.0,738,9769.384867
357.0,1702,9783.508177
14.0,514,9787.67381
292.0,1446,9799.999649
49.0,814,9806.665369
393.0,2187,9825.266016
63.0,864,9832.537904
62.0,1043,9841.309929
62.0,1146,9850.696591
388.0,1988,9867.660758
253.0,1709,9881.997181
239.0,1156,9891.617393
286.0,1844,9907.270248
100.0,1256,9917.520649
299.0,1980,9934.395402
402.0,2320,9953.936174
271.0,1884,9969.538788
311.0,1715,9984.141606
357.0,945,9991.896352
392.0,1632,10005.606385
364.0,1401,10017.254886
381.0,2107,10035.01706
223.0,1582,10048.189018
407.0,2155,10066.469357
399.0,1693,10080.810669
49.0,1099,10089.747192
366.0,1172,10099.628899
256.0,1497,10112.251772
382.0,2302,10131.60848
426.0,2825,10156.214373
328.0,2099,10173.727156
392.0,1716,10188.667999
72.0,1231,10199.037517
398.0,2396,10219.243371
402.0,2147,10237.122251
123.0,1352,10248.576138
325.0,2015,10265.692421
427.0,4956,10307.028014
251.0,1672,10320.68646
423.0,2234,10338.639047
401.0,1850,10353.726351
388.0,1543,10366.20395
354.0,1586,10379.02523
416.0,3053,10404.316796
214.0,733,10410.005241
206.0,1742,10424.291641
61.0,1250,10434.350173
102.0,1414,10445.750095
377.0,1785,10460.404183
430.0,2273,10478.664197
75.0,1052,10487.068053
415.0,1696,10500.802452
218.0,893,10508.190439
314.0,1561,10520.800527
321.0,1964,10536.714433
378.0,1202,10546.317206
286.0,1708,10560.405407
106.0,1251,10570.434979
370.0,2092,10587.916542
326.0,1877,10603.173033
17.0,720,10609.043783
136.0,1493,10621.008251
281.0,1292,10631.719377
215.0,1676,10645.16758
46.0,1050,10653.563439
429.0,1634,10666.928132
403.0,1210,10676.653064
308.0,1953,10695.402597
330.0,1654,10709.006604
315.0,1584,10722.733015
365.0,1987,10740.657401
119.0,1226,10751.433813
382.0,1700,10765.645089
349.0,1843,10780.512026
330.0,1958,10798.010567
411.0,2250,10818.653949
413.0,2815,10842.802436
411.0,2055,10859.511212
44.0,952,10867.333037
361.0,1496,10879.304578
