#{"t_start": 1522701142.7822056, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
18.0,734,878.28077
24.0,924,886.611172
25.0,838,894.004262
10.0,561,899.136844
22.0,701,906.264501
23.0,798,913.251533
21.0,785,920.493042
8.0,390,923.845291
21.0,875,931.354185
12.0,510,935.424996
17.0,632,940.852482
15.0,589,945.83699
27.0,782,952.322103
15.0,680,958.026445
22.0,674,963.712707
21.0,719,970.049503
16.0,658,975.596432
30.0,916,983.282012
30.0,926,991.419555
16.0,665,997.017949
16.0,583,1001.899445
36.0,1060,1010.979687
21.0,510,1016.151545
23.0,834,1023.420469
22.0,790,1030.580236
23.0,703,1036.832672
31.0,819,1044.127914
14.0,636,1049.776907
26.0,806,1056.863576
19.0,690,1063.013094
40.0,935,1070.859653
29.0,900,1078.851078
44.0,1000,1087.280535
29.0,859,1095.177887
22.0,652,1100.614809
36.0,1025,1109.34056
19.0,667,1115.691049
34.0,961,1124.15211
28.0,808,1131.114564
14.0,581,1135.97669
20.0,694,1142.324255
19.0,724,1148.439353
21.0,656,1154.0973
26.0,905,1161.76354
20.0,657,1167.145774
35.0,1123,1176.500698
32.0,847,1183.570409
30.0,919,1191.094638
14.0,639,1196.393015
15.0,645,1201.701412
28.0,776,1208.090111
18.0,731,1214.16384
22.0,824,1221.864191
26.0,911,1229.877916
16.0,713,1235.818338
36.0,1065,1244.58408
20.0,704,1250.974271
26.0,718,1256.994573
37.0,769,1263.400489
24.0,839,1270.153898
22.0,814,1277.084307
21.0,744,1283.207471
28.0,895,1290.543018
26.0,648,1296.065789
27.0,891,1303.464891
44.0,626,1308.519345
16.0,614,1313.563097
24.0,809,1320.217905
30.0,784,1326.845912
9.0,435,1331.414319
25.0,765,1337.748085
16.0,693,1343.793787
21.0,709,1349.55549
41.0,805,1356.308791
56.0,1139,1366.071313
22.0,821,1372.848802
19.0,557,1377.556622
34.0,861,1384.633105
21.0,911,1392.388281
64.0,1436,1404.36222
16.0,664,1410.029746
20.0,720,1415.964544
41.0,965,1423.926296
36.0,929,1431.7933
24.0,774,1438.282851
32.0,831,1445.131736
28.0,754,1451.456155
17.0,724,1457.559226
30.0,901,1465.221893
36.0,1016,1473.956764
21.0,585,1478.832754
80.0,1312,1490.535946
25.0,855,1498.000064
29.0,640,1503.394293
34.0,666,1508.876469
28.0,803,1515.552201
39.0,960,1523.649185
25.0,676,1529.536174
22.0,581,1534.319283
38.0,665,1539.932209
61.0,1314,1551.054309
29.0,795,1558.233886
33.0,1127,1567.615924
40.0,1106,1577.039555
27.0,831,1583.905353
63.0,1502,1596.540818
37.0,1135,1606.026474
67.0,1329,1616.943002
61.0,1293,1627.960081
41.0,1118,1637.323898
30.0,1054,1645.959399
27.0,887,1653.331866
24.0,804,1659.952821
50.0,1377,1671.382185
56.0,1213,1681.646184
26.0,785,1688.763088
45.0,1003,1696.964741
54.0,1504,1709.623421
67.0,1522,1722.375096
48.0,1156,1732.126823
61.0,1143,1741.576772
49.0,1183,1751.517181
24.0,856,1758.565865
61.0,1249,1769.183013
44.0,1022,1777.843357
19.0,787,1784.360018
63.0,1196,1794.588108
34.0,946,1802.629245
24.0,725,1808.905835
32.0,937,1816.663535
25.0,666,1823.374621
75.0,1509,1836.277792
76.0,1429,1849.439998
39.0,1096,1859.020016
32.0,998,1867.300653
26.0,935,1875.187265
84.0,1746,1891.690294
41.0,1215,1901.863439
72.0,1401,1914.21499
60.0,1186,1925.137839
65.0,1400,1937.087712
69.0,1134,1946.873217
90.0,1581,1960.875854
71.0,1167,1970.771311
45.0,988,1979.167233
62.0,1256,1990.339216
115.0,1713,2005.01039
49.0,1223,2015.524107
21.0,709,2022.135022
72.0,1375,2033.890123
54.0,1277,2044.607648
40.0,1039,2053.36288
45.0,892,2061.048221
55.0,1331,2072.352467
70.0,1360,2084.626083
44.0,1055,2093.375284
60.0,643,2098.735747
45.0,955,2106.618595
60.0,1186,2116.476458
61.0,1323,2127.807085
73.0,986,2136.178684
39.0,655,2143.560832
69.0,1346,2155.802873
37.0,893,2163.344042
38.0,941,2171.389441
72.0,1339,2182.571445
69.0,1325,2193.533845
56.0,1081,2202.720957
53.0,1030,2211.422675
59.0,910,2218.948667
58.0,1236,2229.761412
34.0,973,2237.835563
48.0,850,2244.836024
52.0,1128,2254.212217
69.0,1104,2263.395301
17.0,694,2269.460868
14.0,585,2274.24107
61.0,1284,2285.064581
45.0,1124,2295.163576
85.0,1375,2306.526793
90.0,1487,2319.116127
220.0,1359,2330.495847
45.0,1106,2339.963877
61.0,1357,2351.199604
61.0,1370,2363.150138
71.0,1286,2373.981212
92.0,1310,2385.132858
46.0,1192,2395.108231
46.0,976,2403.472992
71.0,825,2410.156114
71.0,1311,2421.509432
57.0,1319,2432.507838
196.0,1567,2445.433219
50.0,896,2452.926559
109.0,1387,2464.687804
79.0,1246,2475.810627
91.0,1318,2486.780022
70.0,1449,2499.237352
236.0,1386,2510.753726
101.0,1265,2521.450866
80.0,1395,2533.730344
56.0,1331,2545.002151
344.0,1132,2554.268314
105.0,1412,2566.153915
78.0,1175,2575.900296
27.0,858,2583.048141
95.0,1268,2593.733187
316.0,1340,2605.573637
53.0,1333,2616.543718
45.0,1068,2625.687531
228.0,1184,2635.378436
25.0,874,2642.737323
186.0,1374,2654.138091
88.0,1291,2665.130589
55.0,1232,2676.096664
49.0,895,2683.61664
50.0,962,2691.61674
69.0,1160,2701.387232
91.0,1198,2711.361734
76.0,1310,2722.037456
88.0,1280,2732.749595
57.0,994,2741.064758
112.0,1555,2754.202619
57.0,1127,2763.650211
53.0,1198,2773.672225
56.0,1234,2783.835701
12.0,412,2787.216922
34.0,677,2792.951406
36.0,926,2800.591242
89.0,1499,2812.800668
54.0,1188,2823.144613
46.0,875,2830.22258
54.0,1213,2840.491648
32.0,860,2847.833112
68.0,1239,2858.909482
62.0,1307,2869.836356
28.0,774,2877.197697
34.0,1014,2885.551034
100.0,1311,2896.351963
83.0,1255,2906.661914
160.0,1371,2918.374428
31.0,727,2924.352308
55.0,1228,2934.541529
180.0,1165,2944.434742
79.0,1369,2955.907918
52.0,1197,2966.61336
163.0,1337,2978.736144
47.0,1178,2989.206905
111.0,1469,3002.223953
180.0,1159,3012.027461
101.0,1370,3023.329487
52.0,1014,3031.744787
124.0,1418,3043.461454
80.0,1493,3056.097838
44.0,1028,3064.67687
128.0,1401,3076.2085
70.0,1262,3086.829995
70.0,1298,3097.687839
78.0,1170,3107.565746
58.0,1093,3117.333345
36.0,830,3124.026959
133.0,1545,3137.20596
24.0,733,3143.289785
270.0,1900,3159.963555
49.0,684,3165.729225
64.0,1446,3177.618372
41.0,840,3184.759
86.0,1211,3194.973521
120.0,1583,3208.275962
322.0,1240,3218.685303
320.0,1796,3233.743486
58.0,1124,3243.152744
61.0,1286,3254.213682
189.0,1268,3264.794758
166.0,1543,3277.72604
97.0,1626,3291.969504
59.0,1143,3301.471226
82.0,1459,3313.517037
46.0,1116,3323.079748
60.0,1174,3332.76446
192.0,1194,3342.678586
33.0,919,3350.874012
205.0,1870,3368.154136
51.0,1044,3377.271586
86.0,1181,3387.343025
264.0,1436,3399.73012
145.0,1710,3416.123138
77.0,1050,3424.750548
67.0,1335,3435.74516
41.0,983,3443.769474
73.0,1251,3454.097415
70.0,1231,3464.35811
48.0,1152,3473.762715
139.0,1718,3488.161281
157.0,1714,3502.079552
113.0,1344,3513.266412
85.0,1193,3523.233977
44.0,642,3528.778029
173.0,1356,3539.913943
34.0,809,3546.59006
58.0,1191,3556.224761
91.0,1286,3566.983218
55.0,769,3573.273759
124.0,1449,3585.591552
90.0,1156,3595.20397
176.0,1680,3610.161139
201.0,1706,3624.473523
135.0,1655,3637.899693
298.0,2053,3654.975414
61.0,986,3663.288117
35.0,832,3670.039835
57.0,1179,3680.078516
106.0,1257,3690.588634
105.0,1437,3702.480988
335.0,1697,3716.730506
103.0,1580,3730.897737
348.0,1396,3742.197877
178.0,1420,3753.968045
306.0,1533,3766.64618
28.0,674,3772.490158
36.0,621,3777.641734
326.0,1735,3792.715634
96.0,1352,3803.669446
102.0,1249,3814.221372
165.0,963,3823.066647
409.0,1955,3839.438985
92.0,1487,3852.049878
101.0,1048,3861.006274
121.0,1482,3873.310259
75.0,1179,3882.981326
256.0,1529,3896.047251
246.0,1850,3911.843335
272.0,1814,3927.708318
57.0,1237,3938.295294
333.0,1808,3954.145543
143.0,1554,3967.154491
170.0,1587,3981.318959
185.0,1696,3995.978387
107.0,1203,4006.321779
89.0,1230,4017.296292
172.0,1743,4032.019352
150.0,1595,4046.114556
45.0,981,4054.803732
153.0,1651,4068.834644
348.0,1812,4084.554492
126.0,1226,4094.877901
98.0,1386,4107.517655
298.0,1507,4120.018003
258.0,1936,4136.978569
297.0,1450,4149.201756
52.0,1249,4159.705514
85.0,1363,4171.435981
41.0,944,4179.79989
411.0,1888,4196.243554
120.0,1614,4210.400256
32.0,902,4218.371089
155.0,1361,4229.992126
36.0,891,4237.68047
78.0,1117,4247.515027
47.0,904,4255.432435
182.0,1076,4264.516861
58.0,865,4271.787792
234.0,1452,4283.674861
41.0,922,4291.257948
79.0,1067,4301.591978
125.0,1583,4315.324439
34.0,749,4321.995814
181.0,1344,4333.61499
70.0,1316,4344.834623
150.0,1612,4358.553604
96.0,1353,4370.0121
70.0,1135,4379.67868
118.0,1532,4393.555676
201.0,1950,4410.113287
68.0,1011,4418.555746
302.0,1672,4433.030708
51.0,1079,4441.912055
169.0,1232,4453.568082
176.0,1715,4468.12968
117.0,1183,4478.296653
213.0,1395,4489.857522
323.0,1839,4504.956615
266.0,1587,4519.015523
128.0,1698,4533.157979
176.0,1630,4546.652387
122.0,1487,4560.287558
219.0,1510,4572.49896
207.0,1666,4586.250596
103.0,1520,4598.814772
378.0,1899,4614.603845
32.0,923,4622.050384
287.0,1475,4634.38139
296.0,2007,4651.526379
166.0,1697,4665.714306
307.0,1975,4684.256871
76.0,1469,4697.263679
93.0,1179,4707.2664
415.0,2025,4725.225306
343.0,1647,4739.110328
333.0,1860,4754.891576
103.0,1264,4765.512289
310.0,1843,4782.15063
67.0,1084,4791.296139
79.0,1173,4801.102466
63.0,1349,4812.228805
72.0,1472,4824.533747
69.0,1331,4835.849105
112.0,1404,4847.617648
264.0,1647,4861.594939
124.0,1486,4874.108912
86.0,1159,4883.863851
171.0,1479,4896.686335
100.0,1078,4905.560126
35.0,828,4912.358243
22.0,812,4919.352624
132.0,1552,4932.60967
382.0,2183,4950.903842
66.0,979,4959.054049
338.0,1893,4974.731543
51.0,1133,4984.185325
80.0,1312,4994.960661
369.0,1555,5007.863916
402.0,2225,5026.964506
368.0,1838,5042.522386
71.0,1211,5052.770361
115.0,1427,5064.80513
24.0,673,5071.030245
136.0,1395,5082.821512
21.0,633,5088.259796
64.0,1225,5098.464671
238.0,1189,5108.56264
253.0,1229,5119.014675
307.0,2192,5137.400442
354.0,1450,5149.372852
53.0,709,5155.230738
72.0,1447,5167.449258
97.0,1469,5179.806919
53.0,791,5186.412404
358.0,1378,5198.079258
43.0,962,5206.529063
241.0,2046,5223.956357
98.0,1059,5232.762379
106.0,1454,5244.966557
362.0,2109,5263.025896
84.0,1308,5273.957159
65.0,791,5280.427989
91.0,1238,5290.72624
194.0,1744,5305.64431
114.0,1365,5316.77503
252.0,1683,5331.040077
414.0,2269,5349.840085
269.0,1175,5359.465836
394.0,1838,5374.855232
254.0,1661,5388.671066
160.0,1785,5403.584607
130.0,1391,5415.290992
210.0,1579,5428.446979
272.0,1998,5445.124674
159.0,1705,5459.772541
366.0,1620,5473.243436
229.0,1881,5489.140892
404.0,1847,5504.832643
76.0,1018,5513.312755
360.0,2392,5533.652312
18.0,670,5539.160622
240.0,1704,5553.452893
169.0,1681,5567.432947
381.0,2184,5585.895798
150.0,1630,5599.970399
103.0,1485,5612.24915
204.0,1717,5626.463959
239.0,1131,5636.220971
35.0,826,5643.111073
138.0,1299,5654.032861
359.0,1347,5665.181655
253.0,1457,5677.394689
74.0,1327,5688.431048
144.0,1548,5701.33747
139.0,1406,5713.473412
72.0,1131,5722.899255
290.0,1646,5736.610953
127.0,1598,5749.886495
32.0,810,5756.55071
382.0,1436,5768.761557
23.0,665,5774.202101
220.0,1667,5787.974105
389.0,2177,5806.223225
396.0,2193,5824.404228
144.0,942,5832.398462
373.0,1971,5848.878004
25.0,791,5855.503603
398.0,1788,5871.046315
91.0,1472,5883.137244
173.0,1438,5895.25108
283.0,1605,5908.877688
332.0,1732,5923.198868
140.0,1575,5936.873334
71.0,1437,5949.141744
107.0,1445,5961.07284
118.0,1631,5974.628909
165.0,1549,5987.583966
133.0,1462,5999.887699
75.0,702,6005.694645
245.0,1503,6018.48455
295.0,1516,6030.998486
359.0,1627,6044.503024
88.0,1377,6056.06798
303.0,1579,6069.008976
122.0,1491,6081.5572
340.0,1566,6094.735172
68.0,1173,6104.452579
75.0,1242,6114.725266
120.0,1486,6127.195038
135.0,1748,6141.715437
369.0,1544,6154.59833
91.0,1326,6165.719308
403.0,1238,6176.051848
66.0,941,6183.870594
154.0,1313,6194.709906
372.0,2072,6212.191553
51.0,1146,6221.656556
394.0,2118,6239.634462
234.0,1995,6256.19221
379.0,2104,6274.164422
110.0,1300,6285.056558
45.0,969,6293.088322
291.0,1838,6308.431506
366.0,1414,6320.669215
60.0,916,6328.239916
62.0,1253,6338.826204
334.0,1453,6350.970134
157.0,1699,6365.200478
362.0,2124,6383.044165
402.0,1620,6396.341483
353.0,1201,6406.591264
362.0,1605,6419.920923
192.0,1759,6434.617935
397.0,1496,6446.913125
399.0,1709,6461.242891
54.0,1278,6471.929146
77.0,1190,6481.939998
226.0,1688,6495.830218
367.0,1451,6507.877068
188.0,1503,6520.405259
131.0,1417,6532.186097
71.0,1203,6542.243321
200.0,1019,6550.746693
399.0,2096,6568.304856
420.0,2229,6586.897268
284.0,1789,6601.733203
222.0,1911,6617.731678
161.0,1561,6630.65215
428.0,2265,6650.466034
377.0,1811,6665.772741
217.0,1274,6676.422426
360.0,1771,6691.021699
273.0,1647,6706.078076
28.0,856,6713.047293
375.0,1064,6721.768874
98.0,1435,6733.844298
72.0,1560,6746.964372
52.0,1109,6756.232573
91.0,1312,6767.211122
235.0,1826,6782.259612
376.0,1992,6799.025918
382.0,2217,6818.07784
14.0,587,6822.901762
399.0,2059,6840.230363
325.0,1856,6855.926386
105.0,1259,6867.450342
328.0,1883,6883.309973
279.0,1328,6894.251836
83.0,1218,6904.329795
76.0,1053,6913.050513
287.0,1631,6926.896034
395.0,1969,6943.188115
389.0,1923,6959.26512
377.0,1546,6972.117147
369.0,1878,6987.980706
310.0,1881,7003.540889
253.0,1849,7019.173024
187.0,1553,7032.233516
330.0,1732,7046.597203
91.0,1330,7057.66186
391.0,2615,7079.775217
262.0,1633,7093.480556
359.0,2199,7112.540674
288.0,1834,7128.025903
41.0,1149,7137.55937
394.0,2385,7157.817935
362.0,1988,7175.348282
160.0,1612,7188.767632
143.0,1568,7201.804225
90.0,1328,7212.840847
399.0,2086,7230.506786
61.0,665,7235.999418
75.0,798,7242.580375
415.0,2408,7263.130176
391.0,2166,7281.069288
223.0,1719,7295.730131
394.0,2306,7315.281131
325.0,1256,7325.764553
332.0,1290,7336.528448
80.0,1022,7345.010045
171.0,1706,7359.257625
282.0,1734,7373.906215
242.0,1625,7387.389936
37.0,966,7396.361135
282.0,1376,7407.651516
123.0,1500,7420.26017
103.0,1353,7431.640222
48.0,988,7439.931591
407.0,1815,7455.002083
311.0,1663,7468.790005
300.0,1939,7484.951889
252.0,1375,7496.498243
80.0,1112,7506.134668
329.0,1760,7520.787631
74.0,1160,7530.551794
84.0,1163,7540.086646
45.0,949,7547.972577
104.0,1409,7559.736211
91.0,1502,7572.325094
15.0,606,7577.127899
374.0,2053,7594.350741
325.0,1413,7606.090791
178.0,1539,7619.10716
60.0,1142,7628.789923
146.0,1675,7642.896297
265.0,1378,7654.421678
352.0,1190,7664.51755
121.0,1258,7674.833149
428.0,3765,7706.298488
188.0,1607,7719.457493
55.0,831,7726.448372
314.0,1660,7740.098444
88.0,1523,7752.729307
243.0,1838,7768.284027
352.0,1064,7777.173893
357.0,1687,7791.503748
292.0,1305,7802.373245
103.0,1407,7814.005318
344.0,1751,7828.427796
417.0,2285,7847.398066
388.0,1723,7861.63114
334.0,1952,7878.333367
128.0,1302,7889.457314
288.0,1800,7904.430867
87.0,1392,7915.865242
184.0,1851,7931.551564
328.0,1741,7946.057651
107.0,1445,7958.139126
125.0,1458,7970.856933
78.0,1249,7981.596117
330.0,1294,7992.385602
251.0,1542,8005.198245
104.0,1484,8017.559688
395.0,2103,8035.134693
170.0,1473,8047.438892
364.0,1719,8062.056035
165.0,1576,8075.212375
19.0,737,8081.329744
286.0,1633,8095.071784
204.0,771,8101.483273
108.0,1361,8113.037356
385.0,1192,8122.943818
133.0,1349,8134.198082
302.0,1387,8145.84345
29.0,733,8151.916558
394.0,2058,8169.048492
298.0,1323,8179.996636
150.0,1808,8195.118501
70.0,1413,8207.412286
392.0,1993,8223.824934
55.0,995,8232.112173
421.0,1852,8248.316553
103.0,1415,8260.288366
411.0,2439,8280.626361
197.0,1625,8294.183442
362.0,3104,8320.962429
413.0,2443,8341.599712
50.0,1227,8351.836551
13.0,490,8356.605183
356.0,1684,8370.93723
28.0,786,8377.479016
354.0,1336,8388.488733
428.0,2247,8407.367629
391.0,1961,8423.877138
340.0,1756,8438.710811
157.0,1522,8451.508432
46.0,1088,8460.552763
71.0,1209,8470.535662
254.0,1658,8484.480464
295.0,1273,8494.902545
355.0,2145,8512.865077
114.0,1485,8525.208501
404.0,2187,8543.408008
68.0,1099,8552.719139
230.0,1876,8568.1332
67.0,1153,8577.837365
107.0,1378,8590.212743
312.0,1584,8603.378162
111.0,1636,8618.435059
25.0,774,8624.87511
86.0,1181,8634.792989
121.0,1489,8647.131629
379.0,1372,8658.647137
347.0,1729,8672.965922
365.0,1860,8688.720647
104.0,1307,8699.591693
156.0,1756,8714.750932
381.0,1929,8730.777832
267.0,1387,8742.61011
82.0,1589,8755.901891
363.0,1937,8772.122261
55.0,1212,8782.48276
32.0,877,8789.808968
414.0,1768,8804.8967
17.0,645,8810.594441
424.0,2357,8830.268808
71.0,774,8836.75899
409.0,1619,8850.331726
404.0,2289,8869.477496
49.0,818,8876.261
362.0,2046,8893.346139
28.0,635,8898.601534
20.0,662,8904.00199
210.0,1695,8918.254592
353.0,1896,8933.963055
170.0,1384,8945.664107
146.0,1506,8958.417225
371.0,1557,8972.993636
411.0,2269,8992.023602
395.0,1797,9007.206716
297.0,1599,9020.625427
219.0,1680,9034.652594
125.0,1378,9046.212505
366.0,1839,9061.706921
326.0,1550,9074.597085
13.0,521,9078.887087
177.0,1486,9091.15161
130.0,1491,9103.581362
359.0,1954,9120.017085
85.0,1120,9129.312999
222.0,1284,9139.910696
278.0,1621,9153.78209
86.0,1308,9164.648005
105.0,1102,9173.976311
129.0,1205,9183.924781
56.0,1118,9193.76356
66.0,1297,9204.524137
215.0,757,9210.739164
291.0,1751,9225.513009
324.0,2080,9242.835554
279.0,1131,9252.415498
43.0,815,9259.022917
65.0,1389,9270.703651
427.0,2604,9292.756014
263.0,1792,9308.105358
58.0,1114,9317.58799
83.0,859,9324.459488
29.0,890,9331.924382
241.0,1376,9343.690213
354.0,1883,9359.767569
299.0,1914,9375.813425
190.0,1713,9390.266263
382.0,1864,9406.20531
56.0,1425,9417.986603
426.0,1987,9434.536242
179.0,1805,9449.499891
132.0,1636,9463.477174
109.0,1522,9476.462319
25.0,651,9481.995894
324.0,1591,9495.310484
293.0,1497,9507.92049
399.0,1812,9523.014616
423.0,2333,9542.540999
341.0,1832,9557.847535
219.0,1431,9569.795056
21.0,783,9576.070649
420.0,2535,9597.231056
357.0,1411,9609.067048
294.0,1614,9622.555579
248.0,1461,9635.117688
39.0,1110,9644.593785
404.0,1674,9658.430469
394.0,1991,9675.09185
424.0,2568,9696.627809
256.0,1522,9709.534169
129.0,1663,9724.404974
375.0,2032,9741.647679
92.0,1196,9751.837855
413.0,2038,9769.403487
74.0,1517,9782.04134
65.0,1410,9794.098443
311.0,2033,9810.836978
328.0,2448,9831.728302
385.0,2104,9849.4026
338.0,1627,9863.369999
362.0,2264,9882.245586
363.0,1921,9898.590125
130.0,1419,9910.39561
103.0,1414,9922.26002
258.0,1491,9934.708153
390.0,2047,9951.979908
380.0,1468,9964.097913
311.0,1517,9976.886425
399.0,1687,9990.962765
362.0,2105,10008.762275
412.0,2257,10027.618166
58.0,1019,10036.185442
386.0,2009,10053.046124
62.0,1306,10064.036475
414.0,2108,10081.926511
386.0,1276,10092.551086
272.0,1607,10105.965224
224.0,1861,10121.644581
384.0,1704,10135.973816
374.0,1720,10151.208979
270.0,1834,10166.395342
75.0,894,10173.885524
384.0,1677,10188.445885
187.0,1913,10204.573339
233.0,1453,10216.764029
45.0,1084,10225.926545
198.0,1449,10237.957243
367.0,1659,10251.973763
103.0,1365,10263.498073
417.0,2216,10282.217066
352.0,1831,10297.496477
377.0,2064,10314.303118
222.0,1359,10325.178609
63.0,1127,10334.274328
348.0,3518,10362.765046
357.0,1926,10378.419808
382.0,2158,10396.474843
374.0,2013,10412.734652
332.0,1426,10424.341218
235.0,1405,10435.834834
221.0,1186,10445.300365
155.0,1459,10457.078917
413.0,1728,10471.03706
334.0,1687,10484.466083
119.0,1372,10495.626175
365.0,1559,10508.452445
327.0,1803,10523.095219
401.0,2331,10541.951609
391.0,1963,10557.931632
360.0,1562,10570.813363
376.0,1587,10583.757215
25.0,717,10589.595047
401.0,2307,10608.501128
309.0,1660,10622.004912
420.0,2138,10639.607134
419.0,2814,10662.403554
263.0,1538,10674.740823
375.0,2214,10695.819419
233.0,1346,10706.799474
80.0,1317,10718.076157
423.0,2105,10737.189536
407.0,2201,10756.100681
24.0,669,10761.568766
301.0,1815,10776.282587
412.0,2263,10796.19715
147.0,1763,10812.392027
428.0,2057,10829.560945
221.0,1232,10841.087601
318.0,1891,10856.324173
383.0,1688,10870.034317
134.0,1410,10881.552809
211.0,1791,10896.283017
350.0,1061,10905.10096
432.0,2969,10929.62682
106.0,1637,10943.965123
424.0,2019,10963.01301
177.0,1261,10973.391168
383.0,2343,10993.31993
58.0,918,11000.674351
27.0,911,11008.255029
401.0,1708,11022.197234
63.0,995,11030.372867
370.0,1471,11042.094353
148.0,1657,11055.56093
49.0,1100,11065.491371
