#{"t_start": 1522701142.7930264, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
22.0,586,1113.033148
47.0,1276,1124.762904
20.0,710,1131.039204
22.0,687,1136.851909
14.0,619,1142.495648
21.0,784,1149.207243
16.0,633,1154.725903
20.0,730,1160.729741
14.0,650,1166.104804
37.0,1011,1174.459403
17.0,780,1181.055751
40.0,1040,1189.614773
16.0,604,1194.700587
47.0,1048,1203.400174
30.0,844,1210.232116
16.0,662,1215.645247
18.0,763,1222.921329
30.0,980,1231.596094
19.0,641,1236.657326
41.0,1068,1246.295475
21.0,660,1251.715752
48.0,1133,1261.210817
29.0,830,1267.970891
32.0,926,1275.783772
24.0,864,1282.961538
23.0,823,1289.59235
24.0,855,1296.988199
14.0,615,1301.882307
16.0,675,1307.480143
25.0,723,1313.412972
25.0,737,1319.573807
37.0,982,1327.963203
12.0,597,1333.748206
30.0,817,1340.575697
52.0,1163,1350.437465
51.0,1161,1360.284761
51.0,1154,1370.066864
34.0,792,1376.655563
20.0,597,1381.402433
18.0,657,1386.951964
40.0,963,1395.232995
38.0,1103,1404.292674
34.0,851,1411.507429
57.0,803,1418.144877
34.0,1008,1426.563691
19.0,451,1430.141086
38.0,1051,1439.037678
46.0,966,1447.151647
27.0,875,1454.650783
39.0,936,1462.629177
53.0,1149,1472.484467
20.0,661,1477.979092
39.0,1135,1487.47752
28.0,720,1494.654461
23.0,727,1500.624945
43.0,856,1507.716468
27.0,664,1513.15591
28.0,895,1520.681233
37.0,1062,1529.850404
35.0,775,1536.46823
38.0,974,1544.766058
48.0,1213,1555.071953
35.0,667,1560.860839
25.0,543,1565.410091
32.0,842,1572.465966
34.0,1073,1581.459486
42.0,972,1589.674292
39.0,784,1596.207165
53.0,1187,1606.047173
77.0,1383,1617.337302
45.0,780,1624.054609
28.0,739,1630.303993
55.0,1184,1639.985367
17.0,704,1645.839744
55.0,923,1653.495435
29.0,812,1660.161515
30.0,777,1666.634481
27.0,928,1674.363947
48.0,1102,1683.893103
53.0,1282,1694.794745
13.0,525,1699.120157
23.0,954,1707.134812
34.0,902,1714.614165
51.0,1009,1722.900295
63.0,1271,1733.595865
31.0,1077,1742.58904
39.0,945,1750.499058
23.0,892,1758.003083
22.0,761,1764.503719
22.0,813,1771.240161
43.0,1163,1781.000345
48.0,1125,1790.577025
27.0,883,1798.159681
34.0,863,1805.537923
28.0,849,1812.48462
20.0,727,1819.143493
44.0,862,1827.344482
37.0,1094,1836.359018
51.0,1236,1847.883033
33.0,803,1855.205143
42.0,1262,1865.676511
24.0,693,1871.377682
45.0,1004,1880.140696
34.0,988,1889.780928
38.0,917,1897.398943
58.0,1221,1908.045757
20.0,834,1915.530661
64.0,1083,1925.255788
46.0,1068,1934.465093
61.0,1109,1943.958327
82.0,1365,1955.939644
45.0,1288,1967.171816
32.0,802,1973.75826
41.0,1124,1983.569544
88.0,1581,1997.574274
44.0,1113,2006.962456
54.0,1001,2015.45808
52.0,1346,2027.474889
56.0,1391,2039.435026
63.0,1260,2050.114033
33.0,760,2056.515229
77.0,1293,2067.645763
44.0,1253,2078.139166
13.0,558,2083.498247
60.0,1055,2092.285519
30.0,856,2099.314981
37.0,1129,2108.816637
61.0,1059,2117.563221
70.0,1283,2128.64744
38.0,887,2136.104142
72.0,1526,2151.924452
87.0,1502,2164.561658
29.0,920,2172.439798
46.0,1210,2182.494918
31.0,893,2189.933425
47.0,981,2197.995553
44.0,1076,2207.375054
13.0,575,2212.054711
47.0,1071,2220.920312
65.0,1430,2233.208714
76.0,1445,2245.210942
47.0,1270,2255.807443
36.0,840,2262.945962
83.0,1590,2276.363185
16.0,661,2281.767041
70.0,1394,2293.824188
50.0,1139,2303.813317
33.0,919,2311.459273
58.0,1318,2322.503778
108.0,1432,2334.777728
48.0,1043,2343.339375
19.0,759,2349.724059
51.0,1180,2359.531835
72.0,1458,2372.200362
53.0,1344,2383.788115
91.0,1460,2395.994069
46.0,1011,2404.626783
81.0,1422,2416.518917
59.0,1303,2427.696552
36.0,655,2433.141709
54.0,1366,2444.312169
60.0,1081,2453.422562
55.0,1122,2462.802486
80.0,1293,2474.238265
96.0,1470,2486.632884
96.0,1629,2500.472137
69.0,1279,2511.147723
84.0,1300,2522.101358
76.0,1304,2533.700882
66.0,786,2540.153943
306.0,1431,2552.145778
49.0,1143,2561.774359
65.0,1099,2571.021769
46.0,665,2576.496805
59.0,1160,2586.087834
101.0,1072,2594.982725
122.0,1327,2606.798232
39.0,856,2613.954231
236.0,1319,2624.987262
83.0,1444,2636.855889
51.0,1036,2645.529781
88.0,1419,2657.475155
65.0,1039,2666.243204
87.0,1410,2678.69073
78.0,1546,2691.77612
85.0,1313,2702.754749
144.0,1546,2715.607325
111.0,1427,2727.451257
98.0,1482,2739.888069
77.0,1304,2750.861459
120.0,1314,2761.852984
89.0,1184,2771.759402
79.0,1358,2783.177985
82.0,1030,2791.810961
85.0,1503,2804.16002
106.0,1514,2816.815315
85.0,1647,2830.76129
50.0,1096,2839.832856
74.0,1186,2850.218429
94.0,1044,2859.351905
38.0,1100,2868.660228
48.0,979,2877.615731
70.0,1196,2887.585495
46.0,1246,2897.776356
167.0,1558,2910.918011
83.0,1399,2922.580339
52.0,1009,2930.981247
90.0,1490,2943.569832
344.0,1912,2959.518548
260.0,1619,2974.703418
146.0,1108,2984.598645
73.0,1398,2996.744728
81.0,1208,3007.243061
49.0,1146,3016.866865
38.0,978,3025.037377
182.0,2025,3041.854058
32.0,825,3048.606745
184.0,1788,3063.755793
82.0,1338,3074.834352
67.0,1193,3084.77153
72.0,1221,3095.069842
15.0,576,3099.72368
57.0,1004,3108.313604
99.0,1575,3121.884109
52.0,1002,3130.525629
68.0,1202,3140.42502
273.0,1468,3152.973531
53.0,1115,3162.910858
81.0,803,3169.433084
256.0,1482,3181.808138
136.0,1652,3195.752462
53.0,1072,3204.85221
116.0,1602,3218.422275
75.0,1067,3227.309836
78.0,1550,3240.244128
95.0,1173,3250.2551
62.0,1195,3260.336632
87.0,1429,3272.26793
75.0,1043,3281.629235
94.0,1179,3291.560042
120.0,1378,3302.948119
357.0,1522,3315.625051
116.0,1639,3329.439548
297.0,1085,3338.303927
68.0,1304,3349.851962
52.0,1157,3360.449753
35.0,997,3369.481045
78.0,1236,3380.277764
