#{"t_start": 1522701142.8088071, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
14.0,676,626.108045
13.0,682,632.111768
20.0,752,639.314874
10.0,518,644.081994
27.0,931,652.42518
17.0,631,657.781971
28.0,906,665.471543
12.0,583,670.269462
18.0,588,675.22265
8.0,436,678.759926
16.0,754,685.100861
14.0,489,689.280556
22.0,728,695.393702
28.0,883,702.824835
16.0,637,708.133131
21.0,662,713.641409
15.0,452,717.228594
20.0,739,723.437033
9.0,501,727.664065
16.0,600,732.618719
16.0,722,739.006227
18.0,613,744.664806
20.0,705,752.049013
26.0,760,758.618934
15.0,434,762.158299
8.0,418,765.471649
20.0,759,772.735333
12.0,519,777.405187
16.0,542,782.054086
20.0,641,787.5562
18.0,826,795.008343
14.0,574,800.375686
11.0,535,805.027431
17.0,695,810.811877
21.0,774,817.759477
18.0,736,824.173379
25.0,811,830.982802
14.0,383,834.159959
14.0,656,840.223003
26.0,893,848.150524
17.0,629,853.550368
19.0,550,858.321911
25.0,858,865.717616
16.0,708,871.763842
17.0,730,877.83371
15.0,696,884.253846
13.0,612,889.484519
15.0,604,894.976935
16.0,682,901.379711
6.0,381,905.317907
15.0,704,911.43195
15.0,555,916.66735
19.0,755,923.22243
21.0,705,929.254716
16.0,608,934.306246
10.0,365,937.480493
18.0,675,943.093697
24.0,943,951.054673
33.0,888,958.444878
19.0,668,964.291937
22.0,649,969.709203
12.0,486,973.842402
14.0,624,979.076641
16.0,714,985.130385
39.0,1191,995.666606
17.0,620,1000.71706
17.0,669,1006.401325
20.0,803,1014.40016
44.0,1069,1023.46543
25.0,972,1032.152607
16.0,427,1036.193094
13.0,548,1040.956127
17.0,655,1046.555487
19.0,541,1051.521707
11.0,546,1056.163496
21.0,726,1062.722279
8.0,413,1066.189728
17.0,494,1070.118703
19.0,724,1076.387576
18.0,624,1081.925065
22.0,390,1085.083512
31.0,1007,1094.232289
24.0,618,1099.39363
31.0,694,1105.228567
18.0,669,1111.012584
14.0,485,1115.738272
29.0,662,1121.373792
19.0,561,1126.309161
32.0,965,1134.586359
20.0,678,1140.434103
28.0,635,1146.120962
14.0,641,1151.558007
41.0,1140,1161.447794
11.0,539,1165.824431
13.0,497,1169.908167
17.0,650,1175.230043
37.0,931,1183.089099
22.0,809,1189.638142
13.0,562,1194.234677
17.0,733,1200.356508
22.0,698,1205.942748
31.0,1008,1214.386591
20.0,621,1220.486065
25.0,689,1226.571261
18.0,531,1230.900122
8.0,442,1234.437961
21.0,768,1240.743829
27.0,855,1248.519292
15.0,601,1253.393574
36.0,623,1258.53677
32.0,966,1266.664109
24.0,1008,1275.02303
15.0,453,1278.880927
35.0,814,1285.409607
28.0,894,1292.744687
21.0,695,1298.67813
49.0,1020,1307.225722
42.0,1130,1316.533963
19.0,720,1322.395308
20.0,686,1328.607861
23.0,874,1336.450065
27.0,884,1344.085723
36.0,828,1351.081318
21.0,846,1358.143189
56.0,1166,1368.049669
17.0,637,1373.369608
41.0,1212,1383.433267
42.0,1130,1393.087383
28.0,863,1400.326252
37.0,1055,1409.053353
51.0,1387,1420.572798
44.0,1176,1430.553746
42.0,1064,1439.522135
60.0,1004,1447.735425
43.0,772,1454.271133
45.0,1109,1463.811336
24.0,803,1470.701073
35.0,1049,1479.619138
33.0,557,1484.146416
21.0,637,1489.761989
33.0,1050,1499.167474
24.0,653,1504.729798
51.0,1084,1513.850518
34.0,995,1522.049762
24.0,879,1529.748055
41.0,769,1536.312757
24.0,870,1543.706526
52.0,946,1551.435243
63.0,1377,1563.707443
60.0,1497,1576.155881
33.0,1058,1585.071783
62.0,1516,1597.807493
43.0,1176,1607.512167
25.0,499,1611.553531
36.0,578,1616.241985
37.0,1041,1625.181239
56.0,1349,1636.502155
32.0,897,1643.842727
46.0,1169,1653.594517
38.0,778,1660.009238
11.0,488,1663.902499
89.0,1496,1676.50582
35.0,810,1683.196406
22.0,777,1690.305606
48.0,871,1697.538576
48.0,1185,1707.400511
31.0,909,1714.95181
36.0,1024,1723.490096
25.0,940,1731.352764
36.0,1029,1739.844822
42.0,1067,1748.756617
35.0,786,1755.323769
58.0,1247,1765.966275
45.0,937,1773.725593
51.0,1101,1783.091761
21.0,664,1788.955898
68.0,1336,1800.22237
28.0,876,1807.743205
52.0,1212,1818.008768
40.0,652,1824.538009
57.0,1067,1833.477278
53.0,1214,1844.439563
64.0,1587,1858.653403
54.0,1102,1867.876089
31.0,788,1874.521195
20.0,564,1879.414698
47.0,1212,1890.903224
87.0,1531,1903.985033
59.0,1201,1914.566984
79.0,1033,1924.113069
75.0,1396,1936.048273
65.0,1288,1947.151037
60.0,1149,1957.537755
65.0,1375,1969.222639
67.0,1368,1980.692138
74.0,1364,1993.016386
35.0,928,2000.916065
36.0,727,2007.057254
51.0,926,2015.042276
44.0,1053,2024.619194
34.0,953,2032.679291
66.0,1279,2043.357029
58.0,1394,2055.290324
43.0,961,2063.426599
45.0,1091,2072.847657
43.0,1246,2083.888984
29.0,847,2091.057488
40.0,1090,2100.098289
50.0,879,2107.423493
57.0,1156,2117.064209
33.0,928,2124.71033
175.0,1142,2134.667863
64.0,1313,2147.765007
229.0,1240,2159.004441
76.0,1426,2171.014763
56.0,891,2178.477181
63.0,1134,2188.036455
58.0,1234,2198.410715
74.0,1435,2210.678002
97.0,1343,2221.829468
44.0,1078,2231.117971
61.0,977,2239.276445
51.0,1224,2249.354811
48.0,949,2257.394879
60.0,1138,2266.7246
26.0,769,2273.416217
236.0,1544,2286.549823
66.0,1325,2298.307382
41.0,858,2305.262405
70.0,1176,2315.183321
66.0,1267,2325.799559
68.0,1239,2336.480176
72.0,1303,2347.284881
57.0,1199,2357.319056
76.0,1342,2368.768498
43.0,1164,2378.863694
44.0,968,2387.063603
69.0,1109,2396.257993
24.0,633,2401.638164
84.0,1276,2412.294307
51.0,1145,2422.253222
83.0,1169,2432.013107
76.0,968,2439.903875
41.0,992,2448.178006
82.0,1208,2458.160752
88.0,1391,2470.378546
80.0,1469,2482.823763
64.0,1228,2493.569687
95.0,1643,2507.250654
77.0,1135,2516.640416
74.0,1222,2527.253739
93.0,1599,2540.999929
67.0,1327,2552.033016
32.0,723,2558.223649
67.0,1261,2568.720185
70.0,1138,2578.079498
70.0,1298,2589.028049
231.0,1459,2602.0123
229.0,1369,2613.24837
58.0,1212,2623.549994
81.0,1445,2635.442103
294.0,1285,2646.247453
239.0,1749,2660.911135
211.0,1225,2671.517848
72.0,1261,2682.518196
54.0,1096,2691.697527
85.0,1603,2705.003723
244.0,1686,2719.16491
21.0,799,2725.749385
56.0,1359,2737.014406
64.0,1300,2747.929441
93.0,1613,2761.601296
86.0,1418,2773.505928
54.0,606,2778.361228
183.0,1217,2788.734932
46.0,718,2794.449576
41.0,1064,2803.246791
66.0,1348,2814.462759
42.0,803,2821.361019
86.0,1351,2832.536752
72.0,1105,2841.823855
60.0,1016,2850.857731
92.0,1495,2863.6615
59.0,1213,2874.90293
70.0,1206,2884.795627
121.0,1550,2897.602021
28.0,838,2904.495559
218.0,1450,2916.906216
141.0,1843,2932.198266
66.0,1270,2943.004547
45.0,1156,2952.60276
78.0,1227,2963.371977
48.0,1027,2972.535581
72.0,1371,2985.190944
73.0,1320,2996.545345
220.0,1299,3007.866264
61.0,959,3015.824221
227.0,1300,3026.563988
283.0,1563,3039.515147
76.0,1170,3049.401904
313.0,1461,3061.659512
88.0,1588,3074.868295
80.0,1193,3084.800887
46.0,1234,3095.174246
43.0,966,3103.16073
240.0,1500,3116.460254
96.0,1591,3129.832479
146.0,1698,3143.976228
161.0,1744,3159.534725
91.0,1415,3171.260802
119.0,1505,3183.913369
43.0,1012,3192.371825
53.0,1277,3203.065745
78.0,1235,3213.624543
89.0,1129,3223.026045
116.0,1545,3235.922587
333.0,1004,3244.31738
191.0,1453,3256.682981
93.0,1261,3267.231826
327.0,1648,3281.761235
85.0,1424,3293.724229
58.0,972,3301.711941
103.0,1622,3315.295641
272.0,1201,3325.390626
74.0,1344,3336.56238
77.0,1246,3347.387523
68.0,1271,3358.926966
70.0,1261,3370.456323
90.0,1478,3383.176386
70.0,1172,3392.923103
116.0,1620,3407.904091
35.0,877,3416.47906
110.0,1603,3429.588056
301.0,1679,3443.376999
152.0,1707,3457.439083
82.0,1206,3467.649912
334.0,1503,3479.979232
123.0,1382,3491.378407
198.0,1553,3504.116613
54.0,1087,3513.103157
259.0,1140,3522.479437
80.0,1542,3535.584224
34.0,722,3541.42561
103.0,1751,3555.915306
80.0,1239,3566.343763
169.0,1515,3578.989194
48.0,1087,3588.183434
347.0,1679,3602.869386
62.0,1369,3614.390358
247.0,1100,3623.590648
377.0,1561,3636.327136
54.0,1184,3646.163127
307.0,1798,3661.090596
73.0,1202,3671.049645
76.0,1101,3680.557944
258.0,1553,3693.529378
129.0,1527,3706.19719
80.0,1328,3717.318805
312.0,1194,3728.030574
163.0,1659,3741.746789
46.0,1131,3751.083504
340.0,1470,3763.210836
59.0,743,3769.732653
152.0,1518,3782.166321
131.0,1602,3796.064368
119.0,1540,3808.764164
199.0,896,3817.276623
61.0,1198,3827.136899
96.0,1530,3840.051175
151.0,1585,3853.349632
323.0,1765,3868.524438
96.0,1253,3878.643129
60.0,1043,3887.481389
16.0,668,3893.124798
15.0,618,3898.15217
72.0,1088,3907.504648
40.0,1179,3917.415397
103.0,1482,3930.281065
84.0,1376,3942.292219
53.0,1390,3954.632578
112.0,1399,3966.222319
141.0,1374,3978.461869
81.0,1123,3988.169499
330.0,1488,4000.888999
44.0,906,4008.644848
91.0,1282,4020.010568
65.0,1246,4030.698305
98.0,1352,4042.470776
154.0,1590,4056.613504
96.0,1564,4069.818569
116.0,1239,4080.635652
83.0,1373,4092.198431
217.0,1613,4106.682767
300.0,1727,4121.196418
299.0,1735,4136.29611
273.0,1504,4149.108243
416.0,1422,4161.004678
126.0,1578,4174.723324
379.0,1641,4189.550421
256.0,1410,4201.943284
185.0,1829,4217.830242
94.0,1417,4229.826906
51.0,979,4238.227734
64.0,1105,4248.103366
162.0,855,4255.466356
82.0,1602,4269.226073
171.0,1449,4280.93255
88.0,1053,4289.562432
33.0,657,4294.951063
98.0,1533,4309.482428
55.0,1080,4318.888066
103.0,1555,4332.505219
300.0,1319,4344.11441
62.0,1298,4355.122214
78.0,1142,4364.299618
66.0,1106,4373.933976
211.0,1540,4387.374781
143.0,1768,4403.323551
100.0,1275,4413.719595
70.0,1499,4426.69455
139.0,1455,4438.813314
351.0,1747,4454.795821
103.0,1265,4465.59597
74.0,1047,4474.668291
174.0,1638,4488.124448
98.0,1318,4499.138711
83.0,1321,4510.970828
55.0,1260,4521.417092
97.0,1127,4530.494674
92.0,1199,4540.432289
214.0,1982,4557.458136
80.0,1356,4569.301464
45.0,1105,4578.396563
295.0,1297,4589.057106
376.0,2044,4605.949112
175.0,1114,4615.01756
317.0,1637,4628.53566
343.0,1979,4645.103486
306.0,1668,4659.56581
99.0,1261,4670.124542
45.0,975,4680.298796
21.0,582,4684.935303
132.0,1444,4697.587131
130.0,1292,4708.645562
60.0,1234,4719.512747
308.0,1653,4733.764764
336.0,1811,4749.009161
134.0,1436,4761.325178
84.0,1524,4774.097123
138.0,1068,4784.418702
379.0,1825,4799.652996
80.0,1276,4810.050954
95.0,1342,4820.988833
182.0,1307,4832.353556
129.0,1523,4845.179406
84.0,1127,4854.79493
54.0,895,4862.075854
82.0,1457,4874.600707
43.0,841,4881.556746
140.0,1328,4892.952439
302.0,1851,4908.579464
207.0,1551,4921.659042
374.0,2058,4939.085653
94.0,1404,4950.882101
123.0,1739,4965.384161
309.0,1041,4973.911766
328.0,1468,4986.226104
216.0,1756,5000.553102
96.0,1449,5012.536883
97.0,1116,5022.56264
368.0,2114,5040.269838
309.0,1956,5056.962563
60.0,1353,5068.835676
111.0,1449,5081.121305
312.0,1631,5095.121396
77.0,1133,5104.713109
188.0,1339,5115.977904
53.0,666,5121.576241
178.0,1794,5136.568521
225.0,1648,5150.274767
367.0,1508,5162.956319
52.0,1087,5172.123358
399.0,1866,5187.711386
60.0,1118,5197.171252
94.0,1268,5208.3769
101.0,1460,5220.797939
107.0,1335,5231.842834
84.0,1382,5243.605163
214.0,1422,5255.636055
152.0,1836,5270.978326
395.0,1734,5285.603726
202.0,1763,5300.37152
42.0,715,5306.562187
391.0,1510,5318.95777
73.0,1442,5331.110617
251.0,1948,5347.311853
150.0,1489,5359.513523
321.0,1720,5374.071978
147.0,1608,5387.331513
100.0,1483,5399.821371
162.0,1506,5412.213346
349.0,1677,5426.239407
390.0,1464,5438.383722
71.0,1513,5451.191981
380.0,2336,5471.013816
60.0,1096,5480.197721
115.0,1531,5493.282788
371.0,1512,5505.971323
199.0,1615,5519.526552
114.0,1374,5531.031139
339.0,2011,5548.115877
305.0,1722,5562.339961
43.0,1127,5571.723151
80.0,1008,5580.479458
283.0,1879,5596.471498
409.0,1925,5612.468242
67.0,1003,5620.757549
182.0,1425,5632.791261
95.0,1137,5642.361301
267.0,1935,5658.749264
393.0,1930,5674.852599
401.0,1628,5688.38572
147.0,1491,5700.903479
331.0,1572,5714.353568
333.0,1866,5730.110362
271.0,1633,5743.587365
58.0,1081,5752.633534
351.0,1684,5766.705036
253.0,1946,5782.86207
95.0,1387,5794.47482
351.0,1946,5810.933927
291.0,1570,5823.777167
90.0,1549,5836.736003
163.0,1498,5849.166738
108.0,1079,5858.736455
110.0,1112,5868.052345
260.0,1944,5884.277651
343.0,1863,5899.985442
137.0,1629,5913.571475
281.0,1711,5928.488971
119.0,1660,5942.451105
162.0,1156,5951.921684
360.0,2028,5969.020595
277.0,1859,5984.64869
410.0,2739,6007.608397
375.0,1957,6024.10766
40.0,713,6030.118086
346.0,2110,6047.504036
247.0,2095,6064.976552
242.0,1684,6079.072252
374.0,1784,6093.993719
100.0,1542,6106.836365
135.0,1198,6116.85821
47.0,1166,6126.476831
305.0,2015,6143.379114
291.0,1930,6159.48163
366.0,2007,6176.306722
205.0,916,6183.95935
77.0,913,6191.482709
394.0,1758,6206.211638
181.0,1673,6220.257055
177.0,1740,6234.9276
371.0,1553,6247.981481
384.0,2109,6265.729398
320.0,1532,6278.548479
381.0,2045,6295.900066
311.0,1580,6309.065784
71.0,1307,6320.287301
247.0,1440,6332.466229
267.0,1725,6346.610228
244.0,1756,6361.535839
386.0,1763,6376.426291
310.0,1823,6391.520504
353.0,2117,6409.164671
403.0,1924,6425.176396
234.0,1489,6437.752467
19.0,636,6442.979129
43.0,951,6450.779657
274.0,1633,6464.408651
28.0,722,6470.222507
286.0,1683,6484.46486
138.0,1537,6497.135373
374.0,1725,6511.469055
182.0,1407,6523.139036
184.0,1479,6535.632014
122.0,1492,6547.977152
298.0,1864,6563.701358
173.0,1821,6578.991018
376.0,1815,6594.009324
392.0,1689,6608.003906
309.0,2055,6625.201592
330.0,1869,6640.583303
91.0,1559,6654.630291
353.0,1733,6669.205633
30.0,914,6676.781465
420.0,2124,6694.393661
337.0,1842,6711.004343
40.0,896,6718.397769
220.0,1506,6730.934775
27.0,777,6737.370223
195.0,1503,6750.114588
283.0,1924,6766.163067
122.0,1377,6777.402265
59.0,1152,6787.180162
176.0,1374,6798.713882
276.0,1927,6815.154014
212.0,1616,6828.771994
407.0,2007,6845.874619
65.0,1188,6855.75239
179.0,1714,6871.036075
85.0,1142,6880.572271
78.0,1243,6890.922739
286.0,1607,6904.271752
379.0,1950,6920.609566
405.0,2617,6942.627224
97.0,1367,6953.890208
65.0,1251,6964.426753
340.0,1116,6973.630019
279.0,1017,6981.992188
271.0,1271,6992.660549
80.0,1509,7005.291945
100.0,1551,7018.283835
333.0,1810,7033.509752
415.0,2060,7050.708242
229.0,1303,7061.578774
372.0,2202,7080.051547
71.0,1634,7093.983387
120.0,1265,7104.959381
402.0,2317,7124.66057
374.0,2127,7142.367077
273.0,860,7149.703129
71.0,1285,7161.458101
371.0,1513,7173.885115
332.0,1498,7186.465576
380.0,2058,7203.605601
138.0,1386,7215.351419
68.0,1188,7225.307333
226.0,1621,7238.677478
418.0,2205,7257.414645
220.0,1740,7272.25448
378.0,1572,7285.236569
396.0,2520,7306.671337
67.0,1251,7317.087215
401.0,1290,7327.927779
93.0,1284,7338.652196
232.0,1733,7353.22788
360.0,1367,7364.558104
414.0,1700,7378.782312
393.0,2136,7397.572886
26.0,793,7403.992339
59.0,1289,7414.804896
13.0,533,7419.183255
77.0,1264,7429.774161
247.0,1388,7441.617402
395.0,1466,7453.687188
331.0,1920,7469.641277
105.0,1620,7482.962025
47.0,1161,7492.668123
34.0,1085,7502.321815
169.0,1770,7516.933565
328.0,1957,7533.46208
39.0,980,7541.393016
116.0,1225,7551.769048
146.0,1663,7565.603062
367.0,1816,7580.83584
166.0,1643,7594.367277
136.0,1468,7606.692586
253.0,1369,7618.088418
365.0,1921,7634.36163
157.0,817,7641.145299
416.0,2444,7661.762277
52.0,531,7666.181259
61.0,918,7673.939713
341.0,1974,7690.381704
164.0,1466,7702.389617
100.0,1291,7712.916625
374.0,2275,7731.937174
406.0,2161,7750.011628
328.0,1843,7765.275242
343.0,1535,7778.608524
418.0,1211,7788.646339
264.0,1526,7801.31656
366.0,1807,7816.296002
384.0,1945,7832.37077
144.0,1438,7844.254491
97.0,1432,7856.092706
194.0,1003,7864.405636
69.0,847,7871.406803
140.0,1171,7881.368215
76.0,1167,7891.263986
369.0,1686,7905.49165
290.0,1612,7918.849741
409.0,1951,7935.232091
389.0,1631,7948.983037
42.0,977,7957.017162
284.0,1225,7967.692006
89.0,1450,7980.245673
369.0,1889,7996.070468
427.0,2335,8015.499324
75.0,945,8023.162069
75.0,1166,8032.858794
44.0,868,8040.350131
181.0,1809,8055.549978
257.0,1670,8069.626981
410.0,2066,8086.868446
179.0,1341,8098.152922
289.0,1589,8111.490535
28.0,790,8118.03495
350.0,1887,8133.971797
50.0,1113,8143.281672
65.0,1220,8153.427598
349.0,1746,8167.968695
262.0,1886,8183.620526
102.0,1376,8195.130911
64.0,1209,8205.29986
364.0,1809,8220.545669
175.0,1865,8236.198278
220.0,1866,8252.548302
124.0,1685,8266.791073
287.0,1851,8282.278792
400.0,1598,8295.406028
64.0,1036,8304.037673
237.0,1870,8320.337083
282.0,1477,8333.065209
362.0,1914,8349.048266
419.0,2517,8371.05349
352.0,1694,8385.138916
263.0,1682,8399.181298
99.0,1463,8411.677779
65.0,1476,8423.895725
388.0,1867,8439.674936
346.0,1605,8453.073192
62.0,995,8461.457263
124.0,1701,8475.611791
28.0,927,8483.37327
290.0,1722,8497.475257
370.0,1657,8511.240301
382.0,2176,8529.409599
413.0,1871,8545.227321
144.0,1661,8559.06229
402.0,1879,8574.587539
181.0,1638,8589.19144
327.0,2119,8606.8249
106.0,1465,8620.530587
115.0,1530,8633.286199
231.0,997,8641.739501
244.0,1477,8654.058465
380.0,1667,8667.847902
279.0,1347,8679.152068
350.0,2059,8696.453981
40.0,1053,8705.317496
98.0,1356,8716.894424
217.0,1593,8730.303257
207.0,1508,8742.976145
394.0,2119,8760.972796
392.0,2036,8778.061951
405.0,1545,8791.253844
385.0,1477,8803.717865
391.0,1564,8817.114355
371.0,1718,8831.453103
267.0,1730,8846.106224
74.0,1283,8856.714254
73.0,1333,8867.736579
282.0,1639,8881.476401
51.0,790,8888.027654
208.0,874,8895.308438
392.0,1745,8909.723517
31.0,597,8914.830871
188.0,1624,8928.313203
157.0,1685,8942.426869
81.0,1320,8953.404542
359.0,1703,8968.643961
353.0,2306,8988.764215
236.0,1458,9000.994658
389.0,1715,9015.417679
401.0,1672,9029.507682
56.0,959,9037.370097
111.0,1356,9048.746297
67.0,1066,9057.695092
386.0,1950,9073.982344
412.0,2350,9093.709654
204.0,1890,9109.343179
199.0,1041,9118.109705
169.0,1563,9131.147587
371.0,1195,9141.313649
50.0,1232,9151.704841
407.0,2379,9171.748376
62.0,1230,9181.843739
454.0,3114,9208.455049
12.0,526,9212.797288
263.0,1493,9225.370679
380.0,1792,9240.364571
404.0,2012,9257.031434
314.0,1683,9271.151853
51.0,1034,9279.920829
48.0,643,9285.312896
204.0,1276,9296.330109
93.0,1193,9306.254673
419.0,2626,9328.402901
187.0,1572,9341.73821
265.0,1487,9354.588928
431.0,2293,9373.684188
411.0,2056,9391.151715
384.0,2294,9410.676682
414.0,2026,9427.615499
30.0,963,9435.462832
425.0,2854,9459.418433
65.0,939,9467.463388
247.0,1506,9480.198742
236.0,1014,9488.816873
409.0,2516,9510.016636
421.0,3318,9537.666285
111.0,1262,9548.267401
379.0,2026,9565.235449
272.0,1507,9577.786316
364.0,1852,9593.010536
224.0,1574,9606.168274
375.0,1879,9622.097703
337.0,1279,9633.149933
155.0,1531,9645.942622
423.0,2169,9664.015872
423.0,2587,9685.773266
70.0,1305,9696.600507
26.0,746,9702.728769
421.0,2235,9722.547674
126.0,1448,9734.902883
269.0,1585,9748.323208
74.0,833,9755.211791
398.0,2228,9774.503507
238.0,1316,9785.401564
385.0,2285,9804.817559
412.0,2427,9825.305255
407.0,2026,9842.44585
34.0,1128,9851.703126
408.0,2717,9874.805434
279.0,1916,9890.987748
87.0,1236,9901.301592
385.0,2066,9918.510618
318.0,1151,9928.205771
382.0,2094,9945.854968
22.0,716,9951.90062
337.0,1755,9966.613266
383.0,2265,9985.601085
50.0,914,9993.168049
205.0,1179,10002.915452
127.0,1406,10014.629298
388.0,2029,10031.837214
424.0,2305,10051.153657
400.0,2460,10072.008574
63.0,1170,10081.900803
359.0,1683,10095.954918
383.0,1760,10110.74383
364.0,2145,10128.674722
301.0,1596,10142.2459
38.0,797,10149.6904
380.0,2595,10171.348397
359.0,1666,10185.31409
360.0,1759,10200.60143
268.0,1045,10209.403359
249.0,1826,10224.754052
405.0,2037,10241.681215
346.0,1486,10254.289268
268.0,2011,10271.604955
416.0,2379,10291.462143
96.0,1285,10301.849843
184.0,1509,10314.173366
321.0,1973,10330.149883
240.0,1695,10343.738614
330.0,2236,10361.796816
392.0,1691,10375.637395
402.0,2168,10393.595296
426.0,2552,10414.239413
116.0,1013,10422.479793
144.0,1496,10434.778747
214.0,1731,10448.691644
401.0,1740,10462.985262
359.0,2078,10479.599068
382.0,1379,10490.601583
293.0,2078,10507.574969
407.0,2946,10531.496818
319.0,1590,10544.542119
418.0,2320,10563.483579
263.0,1709,10577.465544
418.0,2364,10596.978158
361.0,1843,10612.027999
388.0,1882,10627.423585
42.0,959,10635.28331
397.0,2216,10653.060952
189.0,1523,10665.523357
218.0,1524,10677.720822
219.0,1661,10694.137651
398.0,1928,10709.958937
217.0,1829,10725.800941
135.0,1375,10738.52606
216.0,1426,10751.047747
70.0,1233,10761.084104
113.0,1278,10771.482074
141.0,1419,10783.041488
365.0,1574,10797.558547
100.0,1302,10809.436625
410.0,2316,10829.139513
402.0,2132,10847.78999
392.0,1854,10862.991078
70.0,1326,10873.680095
234.0,1759,10888.05987
179.0,1845,10903.294832
377.0,1796,10918.182889
36.0,855,10924.867028
65.0,1307,10936.163938
357.0,1881,10952.353395
416.0,2446,10974.963438
427.0,2533,10996.332087
389.0,3495,11025.168251
297.0,1604,11038.036272
114.0,1273,11048.397421
383.0,1987,11065.557234
174.0,1623,11078.71708
218.0,1374,11089.894518
388.0,1494,11102.307494
260.0,1428,11113.731604
385.0,2061,11130.545344
59.0,1139,11139.717998
392.0,2022,11155.976365
410.0,2441,11175.751765
268.0,1722,11191.662248
367.0,1833,11206.869377
285.0,1686,11220.712151
