policy_entropy,eprewmean,clipfrac,fps,time_elapsed,eplenmean,nupdates,value_loss,approxkl,serial_timesteps,explained_variance,total_timesteps,policy_loss
0.9269466,13.28,0.11767578,861,571.8948848247528,552.85,502,0.05848794,0.0027635621,64256,0.5838086903095245,514048,-0.011330752
0.91547704,13.31,0.123535156,641,573.4920194149017,554.03,503,0.053762224,0.0028352689,64384,0.689487636089325,515072,-0.010710678
0.86592364,13.44,0.14086914,585,575.2462351322174,557.24,504,0.040336642,0.0028056342,64512,0.7929714620113373,516096,-0.011497701
0.8999153,13.39,0.11328125,892,576.3933289051056,553.72,505,0.048934363,0.0023308783,64640,0.6878221929073334,517120,-0.010073807
0.9138294,13.43,0.14794922,858,577.5868990421295,553.89,506,0.04112985,0.0029546125,64768,0.7535777240991592,518144,-0.009716749
0.8918509,13.37,0.1081543,938,578.6784508228302,552.01,507,0.052030545,0.0020234406,64896,0.7054032385349274,519168,-0.010677464
0.9186887,13.41,0.095703125,932,579.7815654277802,551.96,508,0.05122812,0.0019537862,65024,0.7674708813428879,520192,-0.008880954
0.93406254,13.35,0.13232422,950,580.8593389987946,552.58,509,0.045480613,0.0025512394,65152,0.7540251910686493,521216,-0.011141082
0.91705805,13.35,0.1381836,908,581.9873199462891,552.58,510,0.04373897,0.002973645,65280,0.725243866443634,522240,-0.010243024
0.9287192,13.34,0.13354492,877,583.1545186042786,551.77,511,0.034761257,0.0030672746,65408,0.757939800620079,523264,-0.012353038
0.89042753,13.47,0.16992188,919,584.2684149742126,557.08,512,0.036951296,0.0033534905,65536,0.7728262692689896,524288,-0.011411064
0.9291048,13.55,0.12939453,967,585.3270425796509,557.88,513,0.03600858,0.0025357676,65664,0.746803343296051,525312,-0.00892785
0.91929543,13.54,0.14941406,949,586.4057877063751,556.93,514,0.033929158,0.002730997,65792,0.7323537170886993,526336,-0.012266144
0.8854436,13.54,0.15063477,942,587.4925739765167,556.93,515,0.030228136,0.0034994187,65920,0.7198565304279327,527360,-0.010603457
0.9134273,13.46,0.13110352,919,588.6071543693542,553.57,516,0.03573352,0.0025042226,66048,0.7510919719934464,528384,-0.011548046
0.8929797,13.45,0.13916016,933,589.704656124115,554.18,517,0.03800746,0.0029499545,66176,0.7253917455673218,529408,-0.010575229
0.8700518,13.43,0.17333984,909,590.8313975334167,553.18,518,0.027830716,0.0037108273,66304,0.8168582171201706,530432,-0.010640482
0.8896712,13.57,0.10961914,933,591.928900718689,553.64,519,0.046392445,0.0022769768,66432,0.7401192784309387,531456,-0.012069657
0.9369836,13.62,0.14892578,972,592.9819657802582,555.69,520,0.030979369,0.0025474161,66560,0.7060798108577728,532480,-0.010214623
0.85131943,13.45,0.14794922,944,594.0665550231934,552.01,521,0.031145068,0.002963945,66688,0.7342450618743896,533504,-0.010701291
0.8868925,13.42,0.15356445,969,595.1228802204132,551.08,522,0.039123867,0.0025775577,66816,0.741115927696228,534528,-0.01110574
0.870626,13.47,0.110839844,922,596.2329771518707,555.6,523,0.037163235,0.0020523341,66944,0.6674624681472778,535552,-0.010596536
0.8695242,13.56,0.080078125,914,597.3527159690857,560.58,524,0.036108583,0.0015889928,67072,0.7055187523365021,536576,-0.008056846
0.88775206,13.53,0.122802734,964,598.4144809246063,557.97,525,0.025009336,0.0023522254,67200,0.8049558252096176,537600,-0.011018768
0.8959599,13.4,0.10595703,923,599.5230903625488,558.69,526,0.03220124,0.0022076496,67328,0.7582719922065735,538624,-0.009211863
0.8822369,13.35,0.14526367,949,600.6072614192963,558.19,527,0.042815365,0.0031896362,67456,0.6732373535633087,539648,-0.012017069
0.83878803,13.33,0.125,969,601.663449048996,556.39,528,0.03360837,0.0025110727,67584,0.7516800165176392,540672,-0.010778667
0.89799666,13.54,0.12670898,931,602.7629449367523,557.64,529,0.03534688,0.0023591684,67712,0.6895240247249603,541696,-0.010399088
0.8532516,13.77,0.14379883,934,603.8587644100189,564.01,530,0.026829062,0.003135472,67840,0.7895003110170364,542720,-0.01003457
0.8719171,13.62,0.18359375,955,604.9311742782593,559.69,531,0.049537506,0.003812901,67968,0.670973390340805,543744,-0.007933355
0.84646595,13.53,0.13598633,930,606.0369699001312,558.76,532,0.042510185,0.0026601152,68096,0.7087816894054413,544768,-0.009998732
0.87198293,13.56,0.14453125,927,607.1411483287811,560.38,533,0.038889106,0.002652093,68224,0.6483752727508545,545792,-0.00988564
0.79996675,13.6,0.1303711,920,608.25426030159,556.71,534,0.044978958,0.0026632359,68352,0.6021114587783813,546816,-0.00790144
0.8793865,13.54,0.13549805,925,609.3605768680573,556.15,535,0.029535268,0.0027197215,68480,0.7221205532550812,547840,-0.012092729
0.85661525,13.54,0.14672852,958,610.4296000003815,556.15,536,0.040930714,0.0032809868,68608,0.6667685806751251,548864,-0.0099524185
0.856324,13.44,0.13891602,920,611.5478065013885,553.28,537,0.035100702,0.002848057,68736,0.7000048756599426,549888,-0.010857659
0.8370269,13.44,0.14404297,950,612.6254072189331,553.28,538,0.027026067,0.0041867956,68864,0.7487792670726776,550912,-0.010638453
0.8153359,13.48,0.13378906,883,613.7844722270966,552.4,539,0.03389426,0.0032338237,68992,0.7672457247972488,551936,-0.010536581
0.8258468,13.55,0.14355469,919,614.8990280628204,554.78,540,0.04040445,0.016505137,69120,0.6945120394229889,552960,-0.008622368
0.85276467,13.51,0.14575195,937,615.9912288188934,554.51,541,0.033701368,0.0029455659,69248,0.8137674778699875,553984,-0.010429827
0.85393757,13.51,0.15795898,947,617.0768446922302,554.51,542,0.037819035,0.003674157,69376,0.6673183143138885,555008,-0.010604023
0.83642834,13.41,0.14624023,952,618.151778459549,553.38,543,0.037777215,0.0025561203,69504,0.6765613257884979,556032,-0.010881646
0.8365111,13.46,0.14672852,938,619.2436015605927,552.13,544,0.027180178,0.0030976469,69632,0.8678841888904572,557056,-0.008815144
0.8668907,13.48,0.19042969,965,620.3040351867676,553.12,545,0.035213858,0.004733815,69760,0.8281880468130112,558080,-0.011455774
0.8728004,13.67,0.14013672,906,621.434093952179,556.37,546,0.031306088,0.0032890835,69888,0.8104989379644394,559104,-0.010633113
0.8544054,13.73,0.1550293,899,622.5785622596741,555.96,547,0.027091412,0.0032965327,70016,0.8050260245800018,560128,-0.0105384225
0.84959865,13.72,0.1340332,906,623.7088830471039,553.91,548,0.029403357,0.0028355354,70144,0.7773285657167435,561152,-0.011100869
0.834238,13.86,0.10595703,920,624.821982383728,557.52,549,0.03189011,0.003125745,70272,0.7503072321414948,562176,-0.007255965
0.8329994,13.92,0.111572266,871,625.9975318908691,559.0,550,0.03227328,0.0022299695,70400,0.7926428318023682,563200,-0.007953156
0.80299073,13.99,0.13256836,941,627.0850369930267,559.51,551,0.02914421,0.0036035527,70528,0.8044490218162537,564224,-0.009020957
0.8257535,13.98,0.1237793,932,628.1840350627899,560.07,552,0.035268307,0.0024597088,70656,0.7169547080993652,565248,-0.010447
0.7865598,14.16,0.11230469,859,629.3756120204926,561.94,553,0.040210698,0.0025444478,70784,0.6853179037570953,566272,-0.009774058
0.820196,14.18,0.111328125,925,630.4818849563599,562.24,554,0.026592508,0.0022759344,70912,0.8321941494941711,567296,-0.009526737
0.7915271,14.18,0.109375,812,631.7431964874268,562.54,555,0.030717038,0.0023586105,71040,0.7641169130802155,568320,-0.009863112
0.83251685,14.3,0.12109375,689,633.2284860610962,564.11,556,0.029098358,0.0028393054,71168,0.7948682308197021,569344,-0.007811347
0.80238855,14.34,0.16113281,960,634.2950623035431,564.76,557,0.036276862,0.0038438225,71296,0.7009446918964386,570368,-0.0062210197
0.7920534,14.49,0.16577148,933,635.3928444385529,568.76,558,0.035883863,0.003839755,71424,0.7240669429302216,571392,-0.010167411
0.7857689,14.51,0.15161133,967,636.4517779350281,569.48,559,0.03036053,0.0028748855,71552,0.7932182103395462,572416,-0.003914833
0.7786899,14.62,0.11352539,767,637.7860496044159,572.08,560,0.037727844,0.0022431014,71680,0.6478194296360016,573440,-0.008354746
0.78767776,14.69,0.17041016,623,639.4300339221954,576.1,561,0.037268076,0.0033550742,71808,0.7292577922344208,574464,-0.008507843
0.76409996,14.81,0.14331055,957,640.5001268386841,578.73,562,0.033623222,0.0027477588,71936,0.7755101919174194,575488,-0.0096180225
0.8374741,15.17,0.13574219,796,641.7866313457489,585.24,563,0.029788489,0.0025846076,72064,0.8024665415287018,576512,-0.010215622
0.772025,15.18,0.14501953,955,642.858775138855,587.86,564,0.033549767,0.0032096924,72192,0.7848931550979614,577536,-0.0047431365
0.79148036,15.19,0.12133789,960,643.9311156272888,588.15,565,0.029707942,0.0036159588,72320,0.7683774530887604,578560,-0.009320945
0.8011888,15.17,0.17553711,921,645.0421080589294,586.4,566,0.030546801,0.004052175,72448,0.7596428096294403,579584,-0.011712193
0.7773753,15.27,0.14404297,915,646.1611094474792,585.04,567,0.022324516,0.0035057447,72576,0.88760606944561,580608,-0.010149053
0.7729926,15.27,0.18261719,604,647.8546454906464,585.04,568,0.03843851,0.004553634,72704,0.7858098894357681,581632,-0.006933567
0.78623825,15.55,0.13574219,946,648.9373595714569,589.18,569,0.04877349,0.0032740766,72832,0.6138018071651459,582656,-0.01114678
0.7900779,15.53,0.13769531,959,650.0047979354858,590.34,570,0.04224261,0.0034742437,72960,0.7678306549787521,583680,-0.009885441
0.759452,15.6,0.123535156,945,651.0877459049225,593.39,571,0.04954028,0.003613408,73088,0.646450400352478,584704,-0.0089821
0.7975265,15.79,0.14892578,968,652.1455204486847,600.4,572,0.043044973,0.003928305,73216,0.6605081856250763,585728,-0.010078139
0.7784932,15.77,0.17773438,962,653.2097108364105,598.89,573,0.035805814,0.004220179,73344,0.6909231841564178,586752,-0.0055842176
0.765056,15.92,0.109375,941,654.2978105545044,602.32,574,0.043135997,0.0022170483,73472,0.7060664594173431,587776,-0.007937886
0.7480499,15.92,0.12548828,919,655.4113223552704,602.32,575,0.031181002,0.002439087,73600,0.7186045050621033,588800,-0.0057985596
0.73587227,15.94,0.16821289,927,656.5159687995911,602.87,576,0.034737054,0.0036461402,73728,0.7366676926612854,589824,-0.008853992
0.74644506,15.98,0.15649414,879,657.6801474094391,601.91,577,0.051347885,0.0036982468,73856,0.5998687744140625,590848,-0.0097989105
0.79671633,16.07,0.10180664,895,658.8236846923828,606.34,578,0.035931464,0.0025838471,73984,0.7036902606487274,591872,-0.009373279
0.8106111,16.19,0.12597656,929,659.9263169765472,610.49,579,0.034162797,0.0024323883,74112,0.7254739105701447,592896,-0.007547435
0.79540825,16.19,0.15185547,952,661.0018746852875,607.96,580,0.033949662,0.0037076983,74240,0.7181049287319183,593920,-0.00842569
0.79403913,16.23,0.12890625,904,662.1339702606201,603.05,581,0.03490707,0.0026965933,74368,0.7216134071350098,594944,-0.010895434
0.75808215,16.32,0.17407227,967,663.1922798156738,605.13,582,0.026136817,0.004212492,74496,0.798081174492836,595968,-0.00876166
0.75537205,16.32,0.13867188,940,664.2816920280457,605.13,583,0.053176284,0.0029777538,74624,0.6185397207736969,596992,-0.0063178083
0.83341336,16.54,0.15209961,916,665.3987507820129,608.04,584,0.035301093,0.0033440352,74752,0.7793997675180435,598016,-0.00919945
0.84670955,16.5,0.10058594,967,666.4577353000641,608.35,585,0.035183895,0.001936359,74880,0.7378331422805786,599040,-0.010438445
0.83337617,16.38,0.17333984,928,667.5606842041016,608.34,586,0.035475183,0.005137974,75008,0.7267601191997528,600064,-0.00823972
0.8027315,16.38,0.14111328,917,668.6771771907806,608.34,587,0.039485723,0.003997018,75136,0.6886561810970306,601088,-0.009848972
0.85201585,16.4,0.14208984,924,669.7855195999146,608.03,588,0.026085822,0.0028265794,75264,0.8430147767066956,602112,-0.008488618
0.8392954,16.43,0.1352539,931,670.885559797287,609.36,589,0.03755464,0.0027943163,75392,0.7771550267934799,603136,-0.0061364253
0.88523483,16.6,0.1430664,947,671.9665791988373,614.09,590,0.032462623,0.0032234725,75520,0.7383596897125244,604160,-0.009857612
0.879224,16.69,0.15625,968,673.0238552093506,617.49,591,0.036949262,0.0033416932,75648,0.6861308515071869,605184,-0.008512733
0.8635144,16.72,0.15771484,957,674.0936846733093,618.15,592,0.028509615,0.0038117794,75776,0.8045035600662231,606208,-0.008799039
0.88532674,16.76,0.13891602,945,675.1770932674408,620.2,593,0.040223695,0.0030174374,75904,0.707819402217865,607232,-0.008851079
0.8797433,17.02,0.14355469,930,676.2785360813141,627.06,594,0.050110042,0.0028525975,76032,0.674614280462265,608256,-0.008845511
0.8922951,16.94,0.14233398,941,677.3667974472046,625.92,595,0.03260949,0.0026846372,76160,0.7716907411813736,609280,-0.008634742
0.88029516,16.96,0.14331055,924,678.474790096283,626.72,596,0.050664403,0.008216603,76288,0.7114189267158508,610304,-0.009292936
0.84123015,16.91,0.12866211,934,679.5710027217865,623.41,597,0.04735472,0.0023779068,76416,0.6344700753688812,611328,-0.009245607
0.8459785,16.9,0.114746094,945,680.654892206192,622.3,598,0.042820703,0.0027825725,76544,0.6238002777099609,612352,-0.0116642155
0.8013847,16.87,0.14404297,927,681.7592434883118,622.9,599,0.04166202,0.0030309148,76672,0.7216373085975647,613376,-0.010120809
0.8020719,16.83,0.10449219,968,682.8163797855377,617.57,600,0.03469223,0.0018174876,76800,0.6328084170818329,614400,-0.009471049
0.78747785,16.91,0.12890625,957,683.8861529827118,619.89,601,0.034241516,0.0026997998,76928,0.6771392822265625,615424,-0.009468584
0.7895284,17.05,0.14770508,911,685.010555267334,623.27,602,0.029756311,0.0049070907,77056,0.8091441094875336,616448,-0.011977978
0.79441994,17.05,0.123291016,919,686.1247465610504,623.27,603,0.030445095,0.0027075799,77184,0.7670931220054626,617472,-0.0071878387
0.8155103,17.04,0.10644531,911,687.2535207271576,620.68,604,0.03867966,0.0018897655,77312,0.7221840918064117,618496,-0.009456467
0.8468947,16.99,0.12817383,941,688.341653585434,620.42,605,0.034583446,0.0027105836,77440,0.7458718121051788,619520,-0.009930449
0.7901117,16.98,0.118652344,917,689.4580404758453,618.49,606,0.024141138,0.0027879623,77568,0.822756439447403,620544,-0.009924717
0.80608714,16.95,0.16357422,906,690.5886063575745,620.65,607,0.04484568,0.003966572,77696,0.7448017597198486,621568,-0.009189979
0.8442545,17.12,0.15917969,882,691.7489755153656,620.12,608,0.037787125,0.0038438984,77824,0.7778935134410858,622592,-0.01160362
0.8891287,17.12,0.16357422,959,692.8167610168457,620.12,609,0.04869569,0.003335681,77952,0.6568258106708527,623616,-0.008673293
0.8941775,17.18,0.14477539,950,693.8948137760162,622.36,610,0.034891877,0.003035193,78080,0.7187284529209137,624640,-0.010192497
0.8646299,17.15,0.13452148,899,695.0341148376465,621.11,611,0.04231457,0.0027305551,78208,0.7105376720428467,625664,-0.008957792
0.84796935,16.85,0.11328125,914,696.1544933319092,616.52,612,0.032880586,0.0020208326,78336,0.7424057424068451,626688,-0.0103226295
0.85310894,16.91,0.17749023,979,697.2007629871368,619.03,613,0.029480556,0.0034468074,78464,0.7716857045888901,627712,-0.010626153
0.88190967,17.0,0.12597656,953,698.2747185230255,620.17,614,0.0366423,0.0026679314,78592,0.710024893283844,628736,-0.011452392
0.8358663,17.0,0.14013672,917,699.3907561302185,620.17,615,0.02865117,0.002547816,78720,0.8215293437242508,629760,-0.01031895
0.766967,16.95,0.13330078,949,700.4690496921539,619.24,616,0.039322592,0.0029750739,78848,0.7527525722980499,630784,-0.00844308
0.8176754,16.97,0.12158203,924,701.5773918628693,622.13,617,0.02989375,0.0022957108,78976,0.8587708026170731,631808,-0.008230358
0.84242094,17.14,0.12817383,952,702.653169631958,626.69,618,0.027558237,0.0026627942,79104,0.8498871773481369,632832,-0.0105620185
0.8270875,17.14,0.11352539,894,703.7984437942505,625.2,619,0.039783876,0.005386493,79232,0.7571098059415817,633856,-0.00924542
0.8780407,17.14,0.12695312,988,704.835141658783,625.2,620,0.030193338,0.0021575447,79360,0.7772384583950043,634880,-0.009572832
0.8759694,16.98,0.1538086,942,705.9223780632019,622.45,621,0.026160887,0.0031550103,79488,0.7942202240228653,635904,-0.011619114
0.8407373,16.96,0.13793945,969,706.9794330596924,621.88,622,0.038774956,0.0028947336,79616,0.7514968365430832,636928,-0.00856959
0.8544952,16.91,0.10107422,932,708.0775465965271,623.19,623,0.05512698,0.0018497143,79744,0.7093924283981323,637952,-0.008690709
0.8429636,16.91,0.14453125,961,709.1424450874329,623.19,624,0.039645933,0.002617193,79872,0.7119324803352356,638976,-0.009627137
0.8043848,16.91,0.12158203,938,710.2335116863251,623.19,625,0.037215732,0.002133067,80000,0.7551991790533066,640000,-0.008933266
0.8107761,17.03,0.11816406,927,711.338385105133,625.73,626,0.040304575,0.0021985066,80128,0.7147605419158936,641024,-0.00922417
0.84387696,17.03,0.14916992,924,712.4465551376343,630.4,627,0.028467316,0.017934531,80256,0.8267877399921417,642048,-0.01125176
0.83822966,17.09,0.15063477,967,713.5053894519806,630.45,628,0.037663735,0.0035456503,80384,0.7471762299537659,643072,-0.011116585
0.8761523,17.0,0.17163086,943,714.5907247066498,627.72,629,0.036123596,0.0055744248,80512,0.7712543159723282,644096,-0.009591675
0.7779068,17.0,0.14379883,978,715.6377911567688,627.72,630,0.04775207,0.0043594097,80640,0.7178601622581482,645120,-0.00961378
0.8478344,16.73,0.11621094,911,716.7612051963806,620.4,631,0.041060623,0.0022992175,80768,0.7574104964733124,646144,-0.009998166
0.85754913,16.8,0.14257812,950,717.8385074138641,622.33,632,0.051031675,0.0053126984,80896,0.6665048897266388,647168,-0.009426625
0.8571694,16.68,0.11206055,946,718.920640707016,620.95,633,0.042254485,0.0019013664,81024,0.6724470853805542,648192,-0.007766861
0.82537484,16.72,0.13134766,947,720.0022604465485,621.4,634,0.047379274,0.01250799,81152,0.6121561825275421,649216,-0.007958716
0.81229234,16.68,0.123535156,972,721.0550978183746,620.61,635,0.030050533,0.002986063,81280,0.7544856071472168,650240,-0.009558796
0.7622183,16.7,0.16625977,949,722.1339008808136,621.37,636,0.028494414,0.0039233128,81408,0.7611428052186966,651264,-0.010515662
0.77101934,16.83,0.12866211,926,723.2397584915161,627.48,637,0.03341585,0.005860509,81536,0.7581168711185455,652288,-0.008219278
0.8066534,16.88,0.14990234,891,724.3887128829956,627.32,638,0.036908638,0.0029019301,81664,0.7663815468549728,653312,-0.012119163
0.8133369,16.84,0.12426758,950,725.466014623642,624.73,639,0.050208252,0.0037794388,81792,0.6656101047992706,654336,-0.008788268
0.82595074,16.87,0.14379883,927,726.5703041553497,626.22,640,0.04119866,0.0027944848,81920,0.7856538593769073,655360,-0.008655014
0.9201372,16.93,0.1394043,957,727.6396532058716,631.72,641,0.034618616,0.0034034397,82048,0.7301446795463562,656384,-0.012082659
0.9035842,17.03,0.14208984,902,728.7741928100586,631.24,642,0.04376726,0.0028826445,82176,0.7060782313346863,657408,-0.009808066
0.8536092,17.03,0.1274414,927,729.879123210907,631.24,643,0.036284775,0.0032580786,82304,0.6823662519454956,658432,-0.0083246725
0.8516729,17.05,0.13183594,924,730.9875519275665,629.43,644,0.03555608,0.004113732,82432,0.739922434091568,659456,-0.012108445
0.84138966,17.01,0.15307617,904,732.1204423904419,631.29,645,0.0330141,0.00469716,82560,0.7894231677055359,660480,-0.010172356
0.86185914,17.09,0.095458984,940,733.2097322940826,632.03,646,0.030379115,0.003612721,82688,0.7652767151594162,661504,-0.008931038
0.8329994,16.96,0.12719727,907,734.3385739326477,629.46,647,0.038403742,0.0027355498,82816,0.7376760244369507,662528,-0.011238655
0.86470497,17.01,0.11791992,926,735.4445374011993,627.61,648,0.029801283,0.004436159,82944,0.7681144326925278,663552,-0.010335265
0.8570794,17.01,0.12646484,936,736.5383756160736,627.61,649,0.030240742,0.0024275586,83072,0.7729624658823013,664576,-0.011801416
0.8304466,16.84,0.1171875,841,737.7556555271149,621.3,650,0.042190716,0.0026595166,83200,0.6984527707099915,665600,-0.009599587
0.8622538,16.83,0.1652832,814,739.0129370689392,621.54,651,0.027141914,0.0036954165,83328,0.8569179028272629,666624,-0.009170879
0.8377333,16.72,0.13842773,943,740.0982246398926,619.72,652,0.046782296,0.0028178566,83456,0.6531801223754883,667648,-0.010540719
0.85355633,16.53,0.14428711,844,741.3112759590149,616.84,653,0.040346496,0.0034993025,83584,0.7807983905076981,668672,-0.011718603
0.86510354,16.74,0.15625,788,742.6098983287811,618.82,654,0.032146785,0.0037127181,83712,0.7960724085569382,669696,-0.009645703
0.82554513,16.72,0.15332031,902,743.7445316314697,617.47,655,0.034433126,0.00411486,83840,0.722926139831543,670720,-0.009514026
0.8551359,16.86,0.1550293,821,744.9911653995514,620.78,656,0.027962744,0.0036259452,83968,0.8402399867773056,671744,-0.00937194
0.8568685,17.02,0.13256836,704,746.4457411766052,625.62,657,0.04710451,0.002477295,84096,0.7131288945674896,672768,-0.009323084
0.8767691,17.15,0.13623047,631,748.0686118602753,626.44,658,0.029546192,0.003173701,84224,0.8122383952140808,673792,-0.012143841
0.8609471,17.15,0.118652344,636,749.6770722866058,626.44,659,0.039891798,0.0024251773,84352,0.7226636409759521,674816,-0.007818777
0.8549579,16.99,0.19018555,942,750.7644400596619,624.35,660,0.025033338,0.0046956977,84480,0.8442143797874451,675840,-0.010073062
0.83583474,17.03,0.15722656,891,751.9131665229797,626.42,661,0.036633246,0.003785852,84608,0.7621454894542694,676864,-0.006566557
0.81161404,17.03,0.14013672,946,752.9952485561371,626.42,662,0.035730496,0.0043786136,84736,0.7610373497009277,677888,-0.008633673
0.7941133,17.17,0.12719727,841,754.2120635509491,633.19,663,0.040389314,0.0028225887,84864,0.7860947847366333,678912,-0.009592308
0.8793,17.17,0.1652832,946,755.2941563129425,633.19,664,0.059309013,0.008061122,84992,0.689552515745163,679936,-0.010755646
0.8783777,17.2,0.12866211,914,756.4138276576996,634.32,665,0.062944695,0.002870386,85120,0.7051293849945068,680960,-0.010504428
0.9052747,17.2,0.10644531,955,757.4861605167389,634.32,666,0.046210352,0.0022753535,85248,0.6345226764678955,681984,-0.0074922
0.8919558,17.31,0.13574219,924,758.5939314365387,633.28,667,0.04428625,0.0024981091,85376,0.7386655509471893,683008,-0.009903616
0.8718575,17.36,0.13549805,958,759.6621670722961,635.61,668,0.041601107,0.0027488705,85504,0.6981318891048431,684032,-0.008962031
0.88108724,17.22,0.14404297,892,760.8097863197327,633.55,669,0.052000538,0.0033230456,85632,0.6720672249794006,685056,-0.01062548
0.88834125,17.22,0.16821289,966,761.8691790103912,632.94,670,0.07284857,0.0034063102,85760,0.6143741309642792,686080,-0.0115176635
0.9189717,17.08,0.1159668,976,762.9178068637848,630.93,671,0.07138376,0.002103173,85888,0.7134774625301361,687104,-0.010900467
0.8945152,17.08,0.111816406,967,763.9764769077301,630.93,672,0.045529697,0.0024575705,86016,0.7200008630752563,688128,-0.010189896
0.8468266,17.11,0.15185547,941,765.0643246173859,626.84,673,0.053190585,0.003630367,86144,0.5682072043418884,689152,-0.010445455
0.89234185,17.16,0.12597656,947,766.1452457904816,627.68,674,0.04332237,0.0029999348,86272,0.6539806425571442,690176,-0.008116645
0.86136293,17.15,0.11743164,667,767.6802215576172,627.13,675,0.041618112,0.0025209363,86400,0.743471771478653,691200,-0.0099956
0.88579184,17.09,0.12158203,940,768.769909620285,626.41,676,0.033246566,0.0025061532,86528,0.7497586607933044,692224,-0.009846471
0.88923556,16.95,0.0769043,913,769.8916130065918,620.58,677,0.043802418,0.001507866,86656,0.7441083490848541,693248,-0.008709249
0.82002157,16.95,0.13256836,715,771.3234837055206,620.58,678,0.03678511,0.0032341562,86784,0.6799220740795135,694272,-0.008053681
0.8701353,16.91,0.111083984,822,772.5683434009552,621.49,679,0.029268755,0.0022133621,86912,0.7428921163082123,695296,-0.009048263
0.89013284,16.84,0.14990234,852,773.7693359851837,619.56,680,0.04146223,0.0027296413,87040,0.7683537900447845,696320,-0.0103894975
0.8791062,16.81,0.12133789,863,774.9558937549591,617.32,681,0.036125712,0.0025793917,87168,0.7542879283428192,697344,-0.011415394
0.87971455,16.8,0.1665039,887,776.1096005439758,617.76,682,0.049778793,0.0037091614,87296,0.6617747843265533,698368,-0.009983812
0.8966105,16.78,0.125,922,777.2205593585968,619.42,683,0.05974232,0.0027905265,87424,0.5596617758274078,699392,-0.0107063465
0.86939704,16.64,0.12109375,869,778.3992688655853,616.14,684,0.04801427,0.002296261,87552,0.6677856147289276,700416,-0.009941009
0.7936659,16.64,0.10961914,926,779.504711151123,615.64,685,0.055880666,0.0022164786,87680,0.6178425550460815,701440,-0.008793151
0.8294571,16.74,0.13330078,953,780.5793874263763,613.76,686,0.0477135,0.0032247254,87808,0.5264140665531158,702464,-0.009487111
0.8441683,16.67,0.10424805,857,781.7745871543884,610.35,687,0.03999645,0.0018966888,87936,0.68055659532547,703488,-0.009079892
0.83353555,16.67,0.16796875,1004,782.7943613529205,610.35,688,0.03253107,0.005102756,88064,0.7499250173568726,704512,-0.012009065
0.8088756,16.67,0.1171875,929,783.896363735199,610.35,689,0.040252753,0.0023212703,88192,0.632709801197052,705536,-0.008310073
0.78763175,16.67,0.13745117,855,785.0941722393036,610.35,690,0.032423664,0.00296167,88320,0.7329985201358795,706560,-0.010652291
0.7687162,16.72,0.14672852,909,786.2206192016602,614.11,691,0.038900554,0.0030810335,88448,0.6084035933017731,707584,-0.0082295425
0.80732596,16.89,0.14746094,876,787.3892967700958,616.61,692,0.036346108,0.0030601425,88576,0.6735144853591919,708608,-0.010388273
0.805671,16.93,0.12133789,898,788.5291521549225,618.17,693,0.045050476,0.0025599555,88704,0.6686214506626129,709632,-0.012335352
0.8303053,17.05,0.12646484,915,789.6478099822998,621.29,694,0.045233727,0.0026520796,88832,0.6283804476261139,710656,-0.011044974
0.76770747,17.02,0.14086914,908,790.775071144104,619.65,695,0.037881788,0.0028681494,88960,0.7172662913799286,711680,-0.007576156
0.7529284,17.06,0.15673828,821,792.0221610069275,618.65,696,0.03998413,0.0036250437,89088,0.664339154958725,712704,-0.010738691
0.7631816,17.03,0.15625,874,793.1930932998657,617.02,697,0.036328636,0.0067772856,89216,0.7242763936519623,713728,-0.012331604
0.80684215,17.08,0.14648438,789,794.4910478591919,620.17,698,0.038008593,0.0029187147,89344,0.6697326004505157,714752,-0.0064218356
0.7981788,17.19,0.13183594,858,795.6842041015625,620.22,699,0.042092394,0.003567547,89472,0.6828317940235138,715776,-0.01117737
0.8333123,17.22,0.13623047,749,797.055873632431,620.76,700,0.05398706,0.0028682738,89600,0.5321043431758881,716800,-0.010395433
0.81465095,17.22,0.12719727,869,798.2340860366821,620.76,701,0.039772805,0.0025016977,89728,0.6757515668869019,717824,-0.008550156
0.78547686,17.22,0.122802734,967,799.2933113574982,620.76,702,0.034153387,0.0034485986,89856,0.7387210428714752,718848,-0.006607611
0.73320925,17.2,0.12109375,837,800.5163719654083,623.25,703,0.04755851,0.0024476084,89984,0.640142023563385,719872,-0.008799119
0.7500319,17.42,0.10449219,893,801.6627461910248,628.95,704,0.04424603,0.002235464,90112,0.7119016647338867,720896,-0.008397494
0.7871278,17.43,0.119140625,917,802.7788367271423,630.65,705,0.05692896,0.0022166932,90240,0.7125892639160156,721920,-0.007676685
0.79512966,17.53,0.13232422,915,803.8972034454346,632.37,706,0.051294014,0.0026189117,90368,0.7166319489479065,722944,-0.007758719
0.7894705,17.42,0.1550293,949,804.9762899875641,630.06,707,0.036462173,0.003498711,90496,0.7246311008930206,723968,-0.010462144
0.7924846,17.44,0.10986328,931,806.075633764267,630.44,708,0.04027383,0.002236275,90624,0.7680377811193466,724992,-0.009337352
0.8369656,17.44,0.13549805,939,807.166487455368,633.44,709,0.041767266,0.0024460629,90752,0.7459271848201752,726016,-0.009377077
0.73569375,17.47,0.1274414,939,808.2564840316772,634.37,710,0.05050779,0.0022029707,90880,0.7060590982437134,727040,-0.00757573
