#{"t_start": 1522608444.2614212, "env_id": "Reacher-v2"}
r,l,t
-82.107954,50,8.289954
-104.719651,50,8.318015
-83.554751,50,8.715551
-67.925514,50,8.74235
-72.386477,50,8.767882
-68.23071,50,8.792792
-76.803187,50,8.817101
-69.194643,50,8.840095
-87.379091,50,8.864736
-76.994031,50,8.889644
-66.639047,50,8.914091
-70.477988,50,8.937734
-71.83108,50,8.96097
-74.852536,50,8.985324
-81.209217,50,9.010238
-67.382653,50,9.033594
-71.937505,50,9.057997
-74.627677,50,9.081383
-72.301893,50,9.104451
-77.112621,50,9.128875
-73.648106,50,9.15447
-64.841066,50,9.179621
-86.218654,50,9.204709
-70.905814,50,9.23015
-86.147024,50,9.256054
-67.56256,50,9.280989
-69.864866,50,9.304296
-89.881617,50,9.327882
-74.344094,50,9.351458
-101.289476,50,9.374939
-73.967977,50,9.398599
-64.684758,50,9.424562
-60.926447,50,9.450164
-77.826006,50,9.473574
-62.547493,50,9.497404
-72.586027,50,9.522501
-76.442164,50,9.546383
-86.79935,50,9.570187
-76.800766,50,9.593882
-79.574266,50,9.61768
-78.779292,50,9.641287
-72.401794,50,9.664832
-80.379535,50,9.689242
-76.463723,50,10.050215
-65.149415,50,10.073272
-58.883133,50,10.09712
-74.43898,50,10.120887
-66.160661,50,10.144768
-74.011266,50,10.168523
-85.104012,50,10.194118
-66.959783,50,10.218408
-68.071498,50,10.242163
-63.563899,50,10.266726
-68.401821,50,10.290594
-58.30702,50,10.314478
-70.105506,50,10.338293
-67.899728,50,10.362115
-67.885615,50,10.386163
-70.994479,50,10.409757
-62.946051,50,10.433396
-95.790679,50,10.457121
-71.207855,50,10.480685
-70.218928,50,10.504835
-70.559328,50,10.528469
-62.958927,50,10.553282
-73.737515,50,10.57706
-64.302987,50,10.600917
-74.36734,50,10.624523
-69.388951,50,10.648266
-69.396714,50,10.671989
-68.307067,50,10.695735
-74.848045,50,10.719385
-86.995688,50,10.743117
-74.892475,50,10.76697
-61.991886,50,10.790677
-70.726815,50,10.814665
-60.048759,50,10.838481
-69.636169,50,10.862215
-101.380857,50,10.886259
-69.267636,50,10.910878
-78.372213,50,10.934569
-80.203578,50,10.958251
-71.952636,50,10.982151
-80.00698,50,11.005879
-64.852602,50,11.416371
-61.948377,50,11.441625
-61.333717,50,11.472469
-65.432931,50,11.501135
-62.92473,50,11.526861
-76.181789,50,11.555025
-54.461598,50,11.581547
-53.05578,50,11.608585
-70.048136,50,11.63852
-59.48909,50,11.664724
-70.661132,50,11.689636
-63.637473,50,11.71375
-65.361434,50,11.740369
-63.257615,50,11.767185
-53.134479,50,11.792549
-64.749556,50,11.818698
-63.232691,50,11.844002
-60.520082,50,11.870635
-74.663807,50,11.895705
-70.301726,50,11.919559
-58.251304,50,11.943187
-81.827305,50,11.967093
-68.534065,50,11.990798
-69.863062,50,12.014688
-67.79612,50,12.038672
-70.669462,50,12.062533
-51.002826,50,12.086422
-61.948616,50,12.110258
-60.443682,50,12.1343
-78.627093,50,12.157792
-81.377155,50,12.181767
-63.866495,50,12.206465
-56.147546,50,12.23019
