r,l,t
-29.794034,50,54.336966
-10.871818,50,54.714278
-24.307509,50,54.74994
-19.498573,50,55.119002
-29.444728,50,55.159032
-17.689488,50,55.531247
-23.235585,50,55.564919
-11.852973,50,55.946625
-10.519958,50,55.980165
-13.501908,50,56.354268
-15.226045,50,56.386746
-12.62686,50,56.751196
-12.400234,50,56.786691
-22.148286,50,57.153285
-15.459972,50,57.184922
-27.955349,50,57.551475
-18.204086,50,57.59446
-19.541102,50,57.959384
-25.38374,50,57.99121
-16.666618,50,58.352872
-16.75113,50,58.385607
-28.162722,50,58.764444
-13.553234,50,58.804114
-29.774953,50,59.174414
-13.516363,50,59.209941
-13.567898,50,59.573216
-22.109096,50,59.612102
-15.577162,50,59.976938
-19.912984,50,60.01156
-22.499732,50,60.37591
-11.887963,50,60.41315
-19.819895,50,60.783849
-6.860313,50,60.823526
-24.874713,50,61.183573
-13.808836,50,61.21745
-15.849265,50,61.601589
-13.198002,50,61.642839
-25.031485,50,62.010771
-18.898659,50,62.052718
-16.248599,50,62.414907
-10.401947,50,62.448521
-23.928268,50,62.812351
-20.501725,50,62.850479
-14.29651,50,63.215531
-12.016487,50,63.250901
-25.811165,50,63.625397
-9.114024,50,63.656675
-9.881757,50,64.025474
-10.610507,50,64.059014
-17.585372,50,64.423047
-13.073228,50,64.460147
-24.189284,50,64.828315
-16.631866,50,64.860949
-19.707043,50,65.224185
-20.499731,50,65.259112
-18.298895,50,65.627481
-14.476198,50,65.659486
-27.225836,50,66.030065
-18.78431,50,66.062191
-15.290318,50,66.43367
-7.853891,50,66.472913
-28.415341,50,66.837272
-19.492949,50,66.869863
-14.486874,50,67.230796
-17.007691,50,67.264847
-20.520256,50,67.637249
-16.898345,50,67.683734
-15.701712,50,68.052829
-18.652215,50,68.08564
-15.972025,50,68.448878
-17.785888,50,68.48168
-11.938323,50,68.848943
-24.757834,50,68.881378
-12.507162,50,69.251625
-7.35174,50,69.292179
-22.863399,50,69.709653
-11.880056,50,69.752366
-10.097223,50,70.139045
-14.412939,50,70.179349
-24.556478,50,70.562624
-25.03849,50,70.596761
-32.958684,50,70.988692
-17.591701,50,71.025689
-18.69534,50,71.46338
-14.54672,50,71.511349
-15.102428,50,71.944016
-6.836119,50,71.989705
-14.712554,50,72.405164
-17.035722,50,72.449224
-10.941233,50,72.864009
-18.280091,50,72.911945
-21.763195,50,73.318899
-14.882294,50,73.360029
-23.946403,50,73.785317
-17.983354,50,73.831445
-7.352171,50,74.277425
-10.777588,50,74.323589
-16.040482,50,74.698941
-14.989939,50,74.731666
-19.478463,50,75.115078
-17.00468,50,75.159097
-7.882385,50,75.570462
-17.335499,50,75.611089
-15.051564,50,76.03979
-10.978037,50,76.075794
-10.457797,50,76.461991
-14.03965,50,76.514009
-24.748287,50,76.897629
-12.101445,50,76.940259
-12.767025,50,77.323845
-17.706023,50,77.362758
-19.151923,50,77.764588
-25.111557,50,77.800501
-9.324606,50,78.191734
-14.34201,50,78.23596
-8.711245,50,78.657077
-16.085152,50,78.703193
-14.368301,50,79.121988
-16.3136,50,79.163154
-13.078618,50,79.576288
-10.66064,50,79.615339
-15.702169,50,80.002368
-12.865932,50,80.052046
-14.466156,50,80.453053
-10.414342,50,80.496987
-28.987955,50,80.883257
