total/duration,train/loss_critic,obs_rms_mean,reference_actor_Q_mean,obs_rms_std,rollout/return_history,rollout/return,rollout/episodes,total/steps,reference_perturbed_action_std,total/episodes,rollout/Q_mean,reference_Q_std,reference_Q_mean,rollout/actions_std,reference_action_mean,total/epochs,rollout/actions_mean,param_noise_stddev,reference_action_std,reference_perturbed_action_mean,train/loss_actor,rollout/episode_steps,total/steps_per_second,train/param_noise_distance,reference_actor_Q_std
112.54611849784851,0.36028027534484863,0.18501538038253784,-2.9624266624450684,3.3660178184509277,-13.05826988078461,-24.739578006095922,520.0,26000,0.1782994419336319,520.0,-5.342240333557129,1.1753697395324707,-3.9476702213287354,0.39428895711898804,0.0020375102758407593,13,0.010039702989161015,0.039113321278561465,0.1350187212228775,0.041348692029714584,3.628391742706299,50.0,231.01640773597208,0.17881785333156586,1.2049463987350464
120.76222538948059,0.29891422390937805,0.18207582831382751,-2.9909021854400635,3.290454864501953,-13.315179497040209,-24.022908462023945,560.0,28000,0.24321497976779938,560.0,-5.252016544342041,1.1993005275726318,-3.9346113204956055,0.38387760519981384,0.02891843393445015,14,0.010226236656308174,0.039899499036260555,0.12015604972839355,0.0590086504817009,3.539346933364868,50.0,231.86058313926233,0.39558422565460205,1.317054271697998
129.03151655197144,0.34588053822517395,0.19690491259098053,-3.209784507751465,3.2258009910583496,-13.521097231929497,-23.30978720621529,600.0,30000,0.20311345160007477,600.0,-5.151335716247559,1.166243553161621,-4.073636531829834,0.3744810223579407,-0.06234930083155632,15,0.00998216774314642,0.039113321278561465,0.1013554036617279,0.2315029501914978,3.5129125118255615,50.0,232.50133612059477,0.2023550420999527,1.2632077932357788
137.70970463752747,0.27218958735466003,0.19115807116031647,-2.9156081676483154,3.1708366870880127,-13.978979258290506,-22.737580900639866,640.0,32000,0.19407588243484497,640.0,-5.069794178009033,1.0971308946609497,-3.83920955657959,0.36620551347732544,-0.012053104117512703,16,0.009130829945206642,0.039899499036260555,0.11988785862922668,-0.01375278178602457,3.4582762718200684,50.0,232.37287513054207,0.15844568610191345,1.212588906288147
145.98665308952332,0.3087081015110016,0.16463150084018707,-2.7313995361328125,3.116370439529419,-13.953745913851497,-22.215520957450465,680.0,34000,0.2352892905473709,680.0,-5.00391149520874,0.9167118072509766,-3.6253044605255127,0.3584898114204407,-0.051034025847911835,17,0.005725075025111437,0.04235412222587577,0.0944230705499649,0.03432375192642212,3.3998773097991943,50.0,232.89800321095242,0.17606985569000244,0.9771595597267151
154.8616693019867,0.24837535619735718,0.15942710638046265,-2.9420666694641113,3.0555028915405273,-13.545083284597386,-21.705056778251194,720.0,36000,0.27299702167510986,720.0,-4.947083950042725,0.9480197429656982,-3.795771598815918,0.35068854689598083,-0.01407792791724205,18,0.0044771768152713776,0.04151957869412388,0.10140502452850342,-0.12412596493959427,3.5317447185516357,50.0,232.46552980000817,0.20043502748012543,1.042199730873108
163.67744636535645,0.25211742520332336,0.15223725140094757,-2.564058780670166,3.01615834236145,-13.135709133242578,-21.242190101138338,760.0,38000,0.17762430012226105,760.0,-4.856475353240967,0.9288451075553894,-3.5503592491149902,0.3447471857070923,-0.05748017504811287,19,0.003681392874568701,0.04407386942827646,0.10585229843854904,-0.2122780978679657,3.4129745960235596,50.0,232.16393488432982,0.21389546990394592,1.085958480834961
172.35545706748962,0.2888755798339844,0.15432657301425934,-2.514713764190674,2.968944549560547,-13.15566027958365,-20.857751777104443,800.0,40000,0.18584772944450378,800.0,-4.783470153808594,1.0782066583633423,-3.540771245956421,0.33935046195983887,-0.016994968056678772,20,0.002154452260583639,0.04407386942827646,0.09106273204088211,-0.0023031439632177353,3.3496057987213135,50.0,232.0785235383473,0.2983027696609497,1.2338558435440063
181.06316089630127,0.25753822922706604,0.14547549188137054,-2.6989338397979736,2.9373786449432373,-13.73748748952008,-20.54440080846289,840.0,42000,0.17105510830879211,840.0,-4.732244968414307,1.0014101266860962,-3.5798611640930176,0.3344564437866211,0.007165898568928242,21,0.0004506366385612637,0.04407386942827646,0.10392995178699493,-0.24037288129329681,3.456416130065918,50.0,231.96325410476123,0.15996821224689484,1.1427656412124634
189.8279595375061,0.26899534463882446,0.14519721269607544,-2.811969518661499,2.901444435119629,-13.833031727434266,-20.237267793546877,880.0,44000,0.22915975749492645,880.0,-4.681812763214111,0.9584769606590271,-3.6728291511535645,0.3297620415687561,-0.013109610415995121,22,-0.0001029872873914428,0.04320544008261588,0.0877205953001976,-0.08852528035640717,3.552546501159668,50.0,231.7888266154307,0.1640598326921463,1.0462843179702759
198.31758284568787,0.201327383518219,0.13580341637134552,-2.707035541534424,2.870595693588257,-14.223524713502584,-19.983611368693946,920.0,46000,0.1441139429807663,920.0,-4.632191181182861,0.9163942337036133,-3.540245532989502,0.3257761001586914,0.03391212970018387,23,-0.0008480102987959981,0.040701478966889394,0.08895844966173172,0.1599462628364563,3.4021356105804443,50.0,231.95119333313417,0.2666550278663635,1.0636570453643799
206.7428319454193,0.26305490732192993,0.1429402232170105,-2.517136573791504,2.8456478118896484,-13.680218620576987,-19.696500314599366,960.0,48000,0.20339921116828918,960.0,-4.579778671264648,0.9635419249534607,-3.5133731365203857,0.32170581817626953,-0.07120092213153839,24,-0.00037253706250339746,0.039899499036260555,0.08056062459945679,0.10842075198888779,3.404827833175659,50.0,232.1724992751968,0.20721928775310516,1.098048210144043
215.1699297428131,0.2564302980899811,0.14326736330986023,-2.4408466815948486,2.816965341567993,-13.297988519602612,-19.442192141053063,1000.0,50000,0.16201665997505188,1000.0,-4.5351057052612305,1.069690227508545,-3.3625082969665527,0.3179524540901184,-0.008466912433505058,25,-0.00042521857540123165,0.039899499036260555,0.09285235404968262,-0.12704837322235107,3.3951733112335205,50.0,232.37447751069897,0.1560901254415512,1.2327532768249512
223.81307935714722,0.2322411984205246,0.1314019113779068,-2.4920873641967773,2.796067237854004,-13.227986523426972,-19.197993615927263,1040.0,52000,0.11297038942575455,1040.0,-4.491174697875977,0.9940508604049683,-3.4045772552490234,0.31430694460868835,0.0031332820653915405,26,-0.0017660431331023574,0.039899499036260555,0.08695700019598007,-0.06273849308490753,3.434724807739258,50.0,232.33673451684913,0.1507023572921753,1.1162779331207275
232.16137409210205,0.24177679419517517,0.11619678139686584,-2.546931743621826,2.773226261138916,-13.034014916890094,-18.966835525317652,1080.0,54000,0.23443584144115448,1080.0,-4.444094181060791,0.9541443586349487,-3.431999444961548,0.31092774868011475,-0.06313455104827881,27,-0.0041074021719396114,0.039899499036260555,0.09193505346775055,0.009478997439146042,3.4877350330352783,50.0,232.59683145473352,0.15007218718528748,1.029911994934082
240.32965898513794,0.19141885638237,0.10723645240068436,-2.605545997619629,2.7602336406707764,-13.331367337996522,-18.77874587178489,1120.0,56000,0.21670401096343994,1120.0,-4.411655902862549,0.8281551003456116,-3.523374080657959,0.3079161047935486,-0.015673819929361343,28,-0.0049172816798090935,0.039113321278561465,0.10860436409711838,-0.0020730942487716675,3.525782823562622,50.0,233.01327117292277,0.26482996344566345,0.8429620862007141
248.62588000297546,0.26536357402801514,0.10835568606853485,-2.4573254585266113,2.741358995437622,-13.182325335068832,-18.58020915011415,1160.0,58000,0.18140794336795807,1160.0,-4.372371673583984,0.8173701167106628,-3.4058423042297363,0.3049314022064209,-0.02829819917678833,29,-0.004380687605589628,0.040701478966889394,0.10889921337366104,-0.0201200470328331,3.448928117752075,50.0,233.28223111490195,0.19062785804271698,0.8908413648605347
256.86157059669495,0.24288316071033478,0.10564646124839783,-2.464759349822998,2.7229554653167725,-13.472403467337228,-18.41473880424277,1200.0,60000,0.1470276415348053,1200.0,-4.346052169799805,0.8245444893836975,-3.391521453857422,0.3022659122943878,0.013066820800304413,30,-0.004530636593699455,0.04235412222587577,0.0741339847445488,0.07338695228099823,3.4858694076538086,50.0,233.58885434134314,0.1877748668193817,0.8899121284484863
265.42650270462036,0.19980831444263458,0.11116567254066467,-2.5699124336242676,2.7052130699157715,-12.97511676220346,-18.209123624961503,1240.0,62000,0.10462974011898041,1240.0,-4.309998989105225,0.8104423880577087,-3.547067165374756,0.2995610535144806,0.024057691916823387,31,-0.00354878231883049,0.039899499036260555,0.06804647296667099,0.11115466058254242,3.5000014305114746,50.0,233.58632001038964,0.232059046626091,0.9345724582672119
273.996600151062,0.2442706674337387,0.11774588376283646,-2.426978588104248,2.6854519844055176,-13.023248529280929,-18.044731322200487,1280.0,64000,0.18252499401569366,1280.0,-4.289656162261963,0.7855702638626099,-3.3243203163146973,0.29691988229751587,0.023996295407414436,32,-0.0022201109677553177,0.040701478966889394,0.1013314425945282,-0.021660830825567245,3.501375675201416,50.0,233.57954063924518,0.2016505002975464,0.9961318969726562
282.29175662994385,0.28638705611228943,0.1100446879863739,-2.44132137298584,2.671264886856079,-12.855363048452707,-17.90757910869116,1320.0,66000,0.17809872329235077,1320.0,-4.269364833831787,0.8053743243217468,-3.3444314002990723,0.2944350242614746,0.03181220591068268,33,-0.0024999468587338924,0.040701478966889394,0.08745169639587402,0.1284133791923523,3.4477226734161377,50.0,233.80066349765704,0.16965346038341522,1.003320574760437
290.5783975124359,0.22547128796577454,0.09494882076978683,-2.5592732429504395,2.660688638687134,-13.174129376443977,-17.77484334901149,1360.0,68000,0.14189429581165314,1360.0,-4.242664337158203,0.8420514464378357,-3.533015489578247,0.2923664152622223,9.041675366461277e-05,34,-0.003322410397231579,0.03834263432855746,0.08907358348369598,-0.050738222897052765,3.550227403640747,50.0,234.01601971147838,0.23378732800483704,1.149533987045288
299.05089497566223,0.23324231803417206,0.09180673956871033,-2.6260650157928467,2.646409034729004,-13.613273438105614,-17.651925366533458,1400.0,70000,0.2211204618215561,1400.0,-4.230773448944092,0.8123554587364197,-3.5950300693511963,0.29012322425842285,-0.03473525866866112,35,-0.002605243120342493,0.039899499036260555,0.10250446945428848,-0.00994022935628891,3.4901702404022217,50.0,234.07386895028966,0.1478368639945984,1.153761386871338
307.29380893707275,0.2234177142381668,0.08456648141145706,-2.4501523971557617,2.6375374794006348,-13.878845952435864,-17.5474782231558,1440.0,72000,0.22405831515789032,1440.0,-4.209982395172119,0.7940149903297424,-3.4277431964874268,0.2882748544216156,0.002354569733142853,36,-0.0030122632160782814,0.04407386942827646,0.10031747072935104,0.14592567086219788,3.405674457550049,50.0,234.3034513095058,0.2516272962093353,1.1713225841522217
315.63008737564087,0.20430001616477966,0.0755806714296341,-2.2274696826934814,2.6264283657073975,-13.836182486425038,-17.43389221615565,1480.0,74000,0.1647605299949646,1480.0,-4.186380386352539,0.7899443507194519,-3.2876222133636475,0.28648531436920166,0.018784893676638603,37,-0.003686504904180765,0.04235412222587577,0.08159499615430832,0.1296936422586441,3.316044330596924,50.0,234.45166655462214,0.24304768443107605,1.3316410779953003
324.04126834869385,0.30540865659713745,0.06835057586431503,-2.334578514099121,2.6154892444610596,-13.690332945171635,-17.329808861294854,1520.0,76000,0.15558671951293945,1520.0,-4.1635260581970215,0.8030685782432556,-3.3948302268981934,0.28487321734428406,0.012355232611298561,38,-0.0035708940122276545,0.04407386942827646,0.08127077668905258,0.031429752707481384,3.394209861755371,50.0,234.5380277866893,0.14681078493595123,1.3162270784378052
332.54598212242126,0.27836552262306213,0.050138093531131744,-2.2406105995178223,2.6080877780914307,-12.973793581355446,-17.220723659096066,1560.0,78000,0.14943411946296692,1560.0,-4.1388630867004395,0.811897337436676,-3.239994764328003,0.28318920731544495,-0.016103306785225868,39,-0.004536566324532032,0.04235412222587577,0.09395328164100647,-0.17635078728199005,3.3951773643493652,50.0,234.55402919673708,0.16717340052127838,1.200204849243164
340.8752191066742,0.2509092390537262,0.030302079394459724,-2.4067869186401367,2.5984461307525635,-13.173416998303491,-17.11888597505646,1600.0,80000,0.1168648824095726,1600.0,-4.122641563415527,0.8294811248779297,-3.3869190216064453,0.28146204352378845,-0.04070190340280533,40,-0.005832417868077755,0.039113321278561465,0.09304852038621902,0.06058087199926376,3.4116766452789307,50.0,234.68998482686604,0.1917218267917633,1.2393722534179688
349.18966341018677,0.2202969491481781,0.019155114889144897,-2.3122124671936035,2.589156150817871,-13.053517922791189,-17.015564215946327,1640.0,82000,0.19154956936836243,1640.0,-4.1011834144592285,0.8879854083061218,-3.2659220695495605,0.27968481183052063,-0.02783290296792984,41,-0.006572996731847525,0.039899499036260555,0.07292056083679199,0.14178721606731415,3.296818256378174,50.0,234.8294024490527,0.2125474065542221,1.1586086750030518
357.40581345558167,0.2699596881866455,0.01787317544221878,-2.2470779418945312,2.574533700942993,-12.919487697930052,-16.908878121291984,1680.0,84000,0.15765446424484253,1680.0,-4.08441686630249,0.8719290494918823,-3.1976873874664307,0.2777431905269623,0.07123953104019165,42,-0.006250521633774042,0.04151957869412388,0.09894150495529175,0.028042510151863098,3.277287483215332,50.0,235.0269548999362,0.2573534846305847,1.348891019821167
365.62607765197754,0.22528912127017975,0.011554214172065258,-2.3456220626831055,2.5673489570617676,-12.965850916050238,-16.823053768872125,1720.0,86000,0.16903381049633026,1720.0,-4.0712432861328125,0.8741028904914856,-3.359679698944092,0.2761586308479309,-0.044932976365089417,43,-0.00634285993874073,0.045863445263280886,0.08284135907888412,-0.131900817155838,3.3023681640625,50.0,235.21298194123725,0.1676202118396759,1.4806585311889648
373.7988967895508,0.2502060830593109,0.007707956247031689,-2.5494871139526367,2.5592541694641113,-12.740893426243954,-16.737450179533486,1760.0,88000,0.13201884925365448,1760.0,-4.0585432052612305,0.889255166053772,-3.494062900543213,0.2746771275997162,-0.005358278751373291,44,-0.006070015486329794,0.04320544008261588,0.09060212224721909,-0.03901784494519234,3.442354679107666,50.0,235.4207055071757,0.23106560111045837,1.3824727535247803
382.10991740226746,0.23553770780563354,0.0013771672965958714,-2.5023789405822754,2.5468225479125977,-12.806665105191612,-16.632243589077337,1800.0,90000,0.17447689175605774,1800.0,-4.046821117401123,0.9037806987762451,-3.4001052379608154,0.2728593349456787,0.002419058233499527,45,-0.0067463163286447525,0.04407386942827646,0.07054107636213303,-0.1838659793138504,3.3875315189361572,50.0,235.5343211499329,0.2690567076206207,1.3577388525009155
390.3819556236267,0.2732044756412506,-0.00034790486097335815,-2.3354716300964355,2.538942575454712,-12.711112126940732,-16.55398560935986,1840.0,92000,0.14171142876148224,1840.0,-4.030930519104004,0.8783776760101318,-3.2639732360839844,0.27154481410980225,0.02899322286248207,46,-0.00651206960901618,0.04407386942827646,0.08616466820240021,-0.017610695213079453,3.382495164871216,50.0,235.66663026991603,0.17789214849472046,1.1671926975250244
398.58793926239014,0.2660592198371887,0.0008599229622632265,-2.383552074432373,2.5314152240753174,-12.950400163043604,-16.493607735045483,1880.0,94000,0.1620434820652008,1880.0,-4.014481544494629,0.9040923714637756,-3.382770538330078,0.2704583704471588,0.025900082662701607,47,-0.005837955046445131,0.045863445263280886,0.08062279224395752,-0.08113925904035568,3.39182186126709,50.0,235.8325246216742,0.16982561349868774,1.0294674634933472
406.8533480167389,0.2550274133682251,2.4761327949818224e-05,-2.3259923458099365,2.519429922103882,-12.458212558619515,-16.395969344086872,1920.0,96000,0.19538013637065887,1920.0,-3.9912989139556885,0.9500365853309631,-3.2959628105163574,0.26900699734687805,0.00422265287488699,48,-0.005846785381436348,0.04495975420378481,0.08106590807437897,0.11560229957103729,3.382797956466675,50.0,235.9572570017301,0.1639014482498169,1.0349817276000977
415.0972354412079,0.2592918872833252,0.00513927498832345,-2.1896471977233887,2.511690378189087,-12.35873631718895,-16.325404566887116,1960.0,98000,0.09267982840538025,1960.0,-3.974698305130005,0.9593991637229919,-3.147042751312256,0.2679099142551422,0.02725995145738125,49,-0.005266021937131882,0.04407386942827646,0.07489752024412155,-0.23314671218395233,3.1563613414764404,50.0,236.08926206370793,0.14419052004814148,1.303807020187378
423.4496223926544,0.25326335430145264,0.005116696935147047,-2.3218188285827637,2.4982354640960693,-12.044329397861606,-16.219023447282837,2000.0,100000,0.1639264076948166,2000.0,-3.9578659534454346,0.8746598362922668,-3.2018144130706787,0.2663627564907074,-0.003521796315908432,50,-0.0047671617940068245,0.04407386942827646,0.08453115075826645,0.05630648508667946,3.2192907333374023,50.0,236.15560083620161,0.15732717514038086,1.2445553541183472
431.9397864341736,0.2821913957595825,0.006007135380059481,-2.3612112998962402,2.488473892211914,-12.307065642897932,-16.15998466734082,2040.0,102000,0.18445976078510284,2040.0,-3.9420621395111084,0.933476448059082,-3.331766366958618,0.2652410566806793,0.06522460281848907,51,-0.005170764867216349,0.04407386942827646,0.08839726448059082,-0.01863156631588936,3.1838788986206055,50.0,236.14402563387043,0.275863379240036,1.2113929986953735
440.431636095047,0.29201561212539673,0.008385168388485909,-2.311065673828125,2.4802496433258057,-12.305151926896524,-16.082875988954726,2080.0,104000,0.1591666340827942,2080.0,-3.9243171215057373,0.8667175769805908,-3.275796890258789,0.26386719942092896,0.015947144478559494,52,-0.005004438105970621,0.04407386942827646,0.08067548274993896,0.32024532556533813,3.156329870223999,50.0,236.13199297417492,0.21308395266532898,1.190566062927246
448.7939853668213,0.2778679430484772,0.013400026597082615,-2.2456002235412598,2.4739646911621094,-12.52653303885993,-16.02407940960807,2120.0,106000,0.12719933688640594,2120.0,-3.9132351875305176,0.9968141913414001,-3.2576613426208496,0.2628727853298187,0.03181185945868492,53,-0.004270449280738831,0.046785300513072836,0.07236627489328384,-0.022844359278678894,3.1933112144470215,50.0,236.18854854607957,0.22197146713733673,1.2445099353790283
457.0284478664398,0.26749125123023987,0.012362310662865639,-2.2764980792999268,2.4665117263793945,-12.608413666866404,-15.959797282831113,2160.0,108000,0.22047610580921173,2160.0,-3.899282455444336,0.9290500283241272,-3.2104103565216064,0.2617962658405304,0.029415737837553024,54,-0.004393033683300018,0.0477256850533856,0.08732384443283081,0.01020156592130661,3.188114643096924,50.0,236.30914115779834,0.1612759679555893,1.0343490839004517
465.2331311702728,0.2870110273361206,0.013849672861397266,-2.3191163539886475,2.459620475769043,-12.951171884620102,-15.907488825647206,2200.0,110000,0.269665390253067,2200.0,-3.891338348388672,0.875950038433075,-3.3354363441467285,0.26081395149230957,0.049282610416412354,55,-0.0041329278610646725,0.0477256850533856,0.08809400349855423,0.05871863663196564,3.267369270324707,50.0,236.44059855174112,0.11844919621944427,1.0643614530563354
473.5194818973541,0.31936150789260864,0.016810111701488495,-2.4342846870422363,2.452559232711792,-13.132477590265683,-15.859798722834888,2240.0,112000,0.1737506091594696,2240.0,-3.8829524517059326,0.8980571031570435,-3.2920022010803223,0.2598634362220764,0.015077594667673111,56,-0.003732875920832157,0.04966353924655011,0.09306273609399796,-0.03574325889348984,3.338810920715332,50.0,236.5266990731302,0.1489742398262024,1.278790831565857
481.781263589859,0.27171701192855835,0.021219713613390923,-2.379697799682617,2.4444358348846436,-13.020345130266941,-15.809052391414081,2280.0,114000,0.1474842131137848,2280.0,-3.8704700469970703,0.8794772028923035,-3.316096782684326,0.25889238715171814,0.02873576059937477,57,-0.0035345160868018866,0.04966353924655011,0.10614978522062302,-0.16000214219093323,3.376063585281372,50.0,236.6219042030832,0.21466419100761414,1.216002106666565
490.0308418273926,0.26480433344841003,0.02849063277244568,-2.520921230316162,2.440349817276001,-13.152135631939089,-15.772498382873183,2320.0,116000,0.14275965094566345,2320.0,-3.8590147495269775,0.9087256193161011,-3.46433687210083,0.2582617402076721,0.03497520089149475,58,-0.003090054262429476,0.04966353924655011,0.09366761893033981,0.24882403016090393,3.4266746044158936,50.0,236.71979414075247,0.22265534102916718,1.2399671077728271
498.2613101005554,0.2833670675754547,0.0375247560441494,-2.4985711574554443,2.433724880218506,-13.385798254819592,-15.727629024108877,2360.0,118000,0.2988816499710083,2360.0,-3.8512306213378906,0.8733801245689392,-3.4070611000061035,0.2574118375778198,0.046881768852472305,59,-0.002357847522944212,0.045863445263280886,0.09739222377538681,-0.06435468792915344,3.2869691848754883,50.0,236.82352534292923,0.2440139800310135,1.269923448562622
506.4736557006836,0.2366180568933487,0.0459122434258461,-2.4982171058654785,2.428408145904541,-13.562710573883756,-15.689255504686331,2400.0,120000,0.18618860840797424,2400.0,-3.8433022499084473,0.8530355095863342,-3.4760794639587402,0.2566295564174652,0.01093729306012392,60,-0.0017958765383809805,0.0477256850533856,0.08205525577068329,-0.15600964426994324,3.475029230117798,50.0,236.9323629162614,0.22677917778491974,1.1394532918930054
514.7252633571625,0.21315915882587433,0.05358342081308365,-2.286155939102173,2.4225943088531494,-13.153703684889756,-15.643348829769732,2440.0,122000,0.17090660333633423,2440.0,-3.8330907821655273,0.9589924216270447,-3.1837055683135986,0.2558886408805847,0.038207534700632095,61,-0.000804349547252059,0.0477256850533856,0.07611100375652313,0.28728947043418884,3.3936400413513184,50.0,237.0196465669599,0.2384919375181198,1.2164796590805054
522.965931892395,0.2722209393978119,0.05999130383133888,-2.4669907093048096,2.420306921005249,-12.781752318797635,-15.604959005840218,2480.0,124000,0.18333539366722107,2480.0,-3.8236639499664307,0.9527232050895691,-3.4349679946899414,0.25517162680625916,-0.0040243081748485565,62,-0.00043241988169029355,0.0477256850533856,0.0844092071056366,-0.05582328885793686,3.469120740890503,50.0,237.10913548669578,0.21308137476444244,1.3168385028839111
531.4870181083679,0.2365770787000656,0.06264696270227432,-2.3771004676818848,2.4119865894317627,-12.820965977459961,-15.544237222661515,2520.0,126000,0.1614937037229538,2520.0,-3.820726156234741,0.8798159956932068,-3.3618249893188477,0.2540507912635803,0.004183091223239899,63,-0.00037778139812871814,0.048684971322958646,0.10883575677871704,0.13134512305259705,3.446582555770874,50.0,237.07070108400868,0.16124843060970306,1.2555978298187256
540.187292098999,0.2386622428894043,0.06804358214139938,-2.527256965637207,2.4089715480804443,-12.308258610081104,-15.504559659131925,2560.0,128000,0.31192412972450256,2560.0,-3.8122003078460693,0.9004113674163818,-3.3887979984283447,0.25339993834495544,-0.008848484605550766,64,-0.0001282164448639378,0.051680078090752424,0.07880668342113495,0.04850601404905319,3.458573341369629,50.0,236.95485227472122,0.11996418237686157,1.1177659034729004
549.0397725105286,0.23443761467933655,0.07268770784139633,-2.5664243698120117,2.4046928882598877,-12.922690917550904,-15.4697298558971,2600.0,130000,0.16340820491313934,2600.0,-3.809586763381958,0.8748056888580322,-3.478506326675415,0.25258588790893555,-0.010791786946356297,65,0.00036496593384072185,0.04966353924655011,0.08227729797363281,0.08809220790863037,3.424015760421753,50.0,236.77701782070275,0.159258171916008,1.0326683521270752
