Average reward
-1142.3966970446393
-1211.3668351484662
-1212.488741583722
-1208.1305688641219
-1326.5020394799014
-1243.7225467974781
-1251.7575303653937
-1186.937781854933
-1143.1394016361492
-1211.6695342746275
-1098.2611073811424
-1156.2151202365446
-1154.6724358860663
-1211.784497281627
-1279.563916885848
-1165.2354825873072
-1288.125653360638
-1374.486608728246
-1101.9095349281824
-1126.6676369772813
-1170.656680620642
-1160.482200977879
-1273.6360002410006
-1086.0575485979246
-1196.95456874268
-1168.1801806869112
-1250.0433763803367
-1251.7742687526502
-1124.5324832459478
-1184.348095193636
-1213.3428906421855
-1177.8538698692996
-1177.8987452036401
-1249.525970699731
-1256.913834866667
-1257.2960633569073
-1224.5594445150364
-1175.5605645731025
-1245.7064422399214
-1293.7054498436046
-1216.39314385069
-1181.043264295934
-1145.1623201163925
-1130.039330812291
-1123.4659006428178
-1171.7377712853313
-1179.734579496134
-1193.385488085534
-1168.4180039443495
-1205.9093875339324
-1091.7359894677552
-1179.7263992108058
-1134.1237590654198
-1246.312525228202
-1238.5233658924521
-1148.695042932092
-1203.7748771957265
-1192.1342787885374
-1173.586907264789
-1189.1068233504432
-1193.6265641162804
-1244.4276710009754
-1129.6912954445
-1228.300714478997
-1137.0208997229897
-1185.1149261927924
-1182.578478580236
-1218.6819392245618
-1185.44692094979
-1211.991268820709
-1169.3907014573856
-1324.255032920873
-1150.1898583146417
-1280.4703619824334
-1164.6267724886145
-1238.6382472015512
-1321.3231531481686
-1117.3447419633708
-1318.6201249372423
-1224.8298471189994
-1231.895673522251
-1203.321088625966
-1297.953899216503
-1224.800401763739
-1173.2523632707073
-1144.4210661566924
-1184.9971594933863
-1202.0905877110936
-1261.6295821351707
-1347.016026370668
-1172.9509822027285
-1275.7758424489944
-1197.4697439189852
-1168.5701679540812
-1173.281635801743
-1145.3209392721933
-1242.9085043442867
-1286.4140383110255
-1229.316816716991
-1190.8502426442951
-1205.942849437335
-1272.688505294435
-1336.1999803319945
-1152.0675761121483
-1274.7027410368069
-1237.1427241740107
-1283.7253054047908
-1213.5506686302977
-1279.501573162772
-1233.159147362934
-1247.9426566621228
-1206.1835106077656
-1246.8941495935683
-1278.4357123174968
-1174.4464194200953
-1217.7972174939553
-1352.4353081670522
-1244.2168525131844
-1324.9277838944279
-1244.3337630818094
-1159.332128307463
-1143.0093483044375
-1200.8802106542737
-1303.0991732609373
-1219.5960868362317
-1330.7439370895745
-1403.7448408675118
-1242.5039568537281
-1177.9983546929034
-1172.0099529205693
-1390.6799403810514
-1213.4457888836878
-1126.4131112123148
-1183.6287242396588
-1191.125804136263
-1225.2379229653015
-1223.5487077259093
-1119.4165361279838
-1235.2854608706089
-1071.3595102423906
-1209.2801308891608
-1344.1649240104443
-1245.9542690477238
-1237.8734633050094
-1217.9039114901839
-1193.310325032064
-1185.2667827408886
-1279.5220545743405
-1251.4070765271404
-1215.5381988677746
-1191.4138131990865
-1169.995784128193
-1214.0529071053743
-1098.1959603129983
-1317.7459429070432
-1328.7074175456107
-1155.5803131830658
-1172.576697605144
-1226.6018211097387
-1347.9022284002099
-1291.237128649093
-1256.8384987386585
-1190.9917082077964
-1347.3111628036033
-1200.1272359987634
-1300.60231188123
-1240.7884001095756
-1371.3763813095288
-1343.2180596397752
-1212.9861678721895
-1301.5934064020921
-1202.1519669615695
-1216.0886605522064
-1196.6227775351856
-1205.6664221648039
-1257.5600148285362
-1256.0725369763209
-1271.2381912921721
-1172.952227947516
-1167.9692467349591
-1137.2502469970782
-1192.0520091360172
-1207.7206381796964
-1174.883843098748
-1203.5974998392749
-1263.7410382679916
-1288.4240094869908
-1258.293695475927
-1306.2244212340531
-1226.3146281539744
-1263.2567706297882
-1214.9904161295444
-1341.0413255615279
-1214.7600739617753
-1175.3503478835007
-1307.7254106772994
-1306.0849108053071
-1210.0650223116068
-1170.858523946192
-1095.8593209268588
