Average reward
-100.4158519026878
-101.36965072255354
-105.09914577152553
-98.80568407294133
-97.39830411629886
-102.58502013313421
-97.63633074419907
-98.27981697553366
-100.71478414511466
-99.96599059638697
-99.00890945532576
-100.79827305541109
-77.97996225424798
-102.93805204057458
-95.35859164056772
-96.67409335067599
-99.56165268015116
-101.46824646398169
-101.29663698402022
-101.57688088771539
-98.64350402695068
-99.28367128858885
-101.12361267004229
-98.21123992313527
-98.21563286337907
-99.96898607974983
-100.01618806700964
-98.77648845171693
-99.62987114327727
-98.00359621237179
-99.72696564949337
-98.80245328732279
-102.3494591437377
-101.05212979553028
-100.78737364582132
-100.16313774639485
-98.12697623931642
-99.76103684553364
-97.43960453540353
-100.6913963175187
-98.59728965621962
-100.04324629900076
-98.42926739664182
-100.32972781605696
-99.04636720062406
-100.03311613038342
-101.05222145380931
-100.30797008798312
-99.38956913985032
-99.2943193297114
-101.82706257406444
-102.5707368926325
-99.67591301684485
-101.47599462462607
-97.09682313859342
-100.77572509703873
-97.8258333975337
-99.01605144427788
-99.59041639294526
-103.0396267816674
-101.55413047824379
-78.2390694310893
-99.87021151215477
-103.58762944114244
-98.51278349639274
-69.793946745398
-101.40784405466674
-95.76890753367526
-97.36326864736291
-101.64345346736714
-96.9965708114636
-84.11740674554905
-100.11846567493136
-102.32112170816674
-100.19812410297872
-102.1151107084861
-98.40586424756918
-98.1646368944104
-78.24406060884989
-83.46042515966047
-96.68539770077275
-99.4546428217103
-101.53835604340935
-101.46615254404577
-101.7145236147398
-99.79699188938292
-97.51219201513476
-100.78967978307928
-100.43431820530031
-102.30739352043646
-96.80144801545089
-99.2555112262764
-98.83722141129688
-96.4991430966662
-98.53653393042066
-98.5565047761172
-99.23870637251683
-100.6825538141896
-101.65080466685271
-99.33574607491327
-98.1641680324475
-99.58834612580587
-101.50390814079988
-100.37768121261723
-101.76269528027323
-99.94969392278146
-99.41905457621199
-98.66420571167568
-98.24079799326113
-100.23661794964984
-101.40335022782502
-99.74953215399398
-100.65822870127404
-100.53830831436638
-100.81524760144877
-100.14698242567074
-101.57290814174299
-99.51699486826651
-96.98293434174734
-99.718621226158
-98.88075149814297
-101.1812326628203
-99.17222722939948
-98.20958280478239
-98.72541893203494
-99.40484899029018
-101.33250315900519
-100.75955536439206
-99.27642557246675
-103.62881445994115
-100.47765934820832
-98.43323685285206
-99.80575956289361
-100.91447129776003
-101.25801592509424
-103.41805728342656
-102.50810964943173
-100.73562232524732
-101.03729553723319
-97.43859076597414
-97.98865624706599
-98.46466928553669
-98.65039629511057
-100.30664913299329
-101.96747929121058
-102.9062380185582
-100.64663347697575
-102.00247018959253
-103.29452499064843
-100.20220700712565
-100.13194741078239
-102.32623321223281
-96.86541662656025
-99.84656156504956
-97.24719983651755
-97.74741039096175
-104.02875276250434
-99.27588591828676
-101.75088522132484
-97.21739953941973
-98.44765459166756
-101.722529201543
-102.23203706456843
-97.43708949037635
-101.6432156073571
-100.54098161039353
-102.4303805380544
-100.98455534342916
-101.4067165487968
-101.5346220631344
-101.10691046603971
-102.93901111089694
-101.59801685854785
-99.42664498870367
-99.14688024366181
-102.58767723894016
-101.24397334069643
-102.46390130885395
-102.65526168266962
-100.318211646987
-96.41404196081976
-99.77110457698221
-102.07462031719842
-102.59280623366162
-103.53997971487291
-103.11214815189635
-100.35531518350534
-99.21900263312136
-103.26529785045966
-98.11766163620037
-100.53785591710006
-101.54615086077037
-99.70690206558224
-100.69001081690402
-99.09687656814022
-99.96771006682467
-103.30778494300364
-101.19002027301184
-100.58042541945952
-98.84258172326514
